#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
        5086        -0.2   -0.459552  0.00175897
        5087        -0.2   -0.459501  0.00175937
        5088       -0.52   -0.459513  0.00175906
        5089       -0.44   -0.459509  0.00175872
        5090       -0.44   -0.459505  0.00175838
        5091       -0.36   -0.459485  0.00175814
        5092        0.04   -0.459387  0.00176053
        5093       -0.36   -0.459368  0.00176029
        5094       -0.44   -0.459364  0.00175995
        5095       -0.52   -0.459376  0.00175965
        5096       -0.44   -0.459372  0.00175931
        5097       -0.36   -0.459353  0.00175907
        5098       -0.52   -0.459364  0.00175876
        5099       -0.52   -0.459376  0.00175846
        5100       -0.52   -0.459388  0.00175815
        5101        -0.6   -0.459416  0.00175803
        5102       -0.52   -0.459428  0.00175772
        5103       -0.36   -0.459408  0.00175748
        5104       -0.28   -0.459373  0.00175749
        5105       -0.44   -0.459369  0.00175715
        5106       -0.52   -0.459381  0.00175685
        5107        -0.6   -0.459409  0.00175672
        5108       -0.36   -0.459389  0.00175648
        5109       -0.36    -0.45937  0.00175625
        5110       -0.44   -0.459366  0.00175591
        5111        -0.6   -0.459393  0.00175578
        5112       -0.28   -0.459358  0.00175579
        5113       -0.52    -0.45937  0.00175548
        5114       -0.36   -0.459351  0.00175525
        5115       -0.28   -0.459316  0.00175525
        5116       -0.44   -0.459312  0.00175492
        5117        -0.6   -0.459339  0.00175479
        5118       -0.52   -0.459351  0.00175449
        5119        -0.6   -0.459379  0.00175436
        5120       -0.28   -0.459344  0.00175437
        5121       -0.52   -0.459356  0.00175406
        5122        -0.6   -0.459383  0.00175393
        5123        -0.6   -0.459411  0.00175381
        5124        -0.6   -0.459438  0.00175368
        5125       -0.68   -0.459481  0.00175387
        5126       -0.68   -0.459524  0.00175405
        5127        -0.6   -0.459551  0.00175392
        5128       -0.52   -0.459563  0.00175362
        5129       -0.44   -0.459559  0.00175328
        5130       -0.52   -0.459571  0.00175298
        5131       -0.44   -0.459567  0.00175264
        5132       -0.52   -0.459579  0.00175234
        5133       -0.52   -0.459591  0.00175204
        5134       -0.44   -0.459587   0.0017517
        5135       -0.52   -0.459599   0.0017514
        5136       -0.44   -0.459595  0.00175106
        5137       -0.52   -0.459607  0.00175076
        5138       -0.36   -0.459587  0.00175053
        5139       -0.28   -0.459552  0.00175054
        5140       -0.52   -0.459564  0.00175024
        5141        -0.6   -0.459592  0.00175011
        5142       -0.76    -0.45965  0.00175074
        5143       -0.76   -0.459708  0.00175138
        5144       -0.68   -0.459751  0.00175156
        5145        -0.6   -0.459778  0.00175143
        5146        -0.6   -0.459806   0.0017513
        5147       -0.52   -0.459817    0.001751
        5148       -0.36   -0.459798  0.00175077
        5149       -0.52    -0.45981  0.00175047
        5150       -0.36    -0.45979  0.00175024
        5151       -0.52   -0.459802  0.00174993
        5152       -0.36   -0.459783   0.0017497
        5153       -0.36   -0.459763  0.00174947
        5154       -0.28   -0.459728  0.00174948
        5155       -0.36   -0.459709  0.00174925
        5156       -0.28   -0.459674  0.00174925
        5157       -0.52   -0.459686  0.00174895
        5158       -0.44   -0.459682  0.00174862
        5159        -0.6   -0.459709  0.00174849
        5160        -0.6   -0.459736  0.00174836
        5161       -0.52   -0.459748  0.00174806
        5162       -0.52    -0.45976  0.00174776
        5163        -0.6   -0.459787  0.00174764
        5164        -0.6   -0.459814  0.00174751
        5165        -0.6   -0.459841  0.00174738
        5166       -0.44   -0.459837  0.00174705
        5167       -0.36   -0.459818  0.00174682
        5168       -0.36   -0.459799  0.00174658
        5169       -0.44   -0.459795  0.00174625
        5170       -0.52   -0.459807  0.00174595
        5171       -0.36   -0.459787  0.00174572
        5172       -0.28   -0.459753  0.00174573
        5173       -0.52   -0.459764  0.00174543
        5174       -0.28   -0.459729  0.00174544
        5175        -0.6   -0.459757  0.00174531
        5176       -0.36   -0.459737  0.00174508
        5177       -0.36   -0.459718  0.00174485
        5178       -0.44   -0.459714  0.00174452
        5179        -0.2   -0.459664   0.0017449
        5180       -0.28   -0.459629  0.00174491
        5181       -0.44   -0.459626  0.00174458
        5182       -0.44   -0.459622  0.00174424
        5183       -0.68   -0.459664  0.00174443
        5184        -0.6   -0.459691   0.0017443
        5185       -0.36   -0.459672  0.00174407
        5186       -0.36   -0.459653  0.00174384
        5187       -0.44   -0.459649  0.00174351
        5188       -0.44   -0.459645  0.00174317
        5189       -0.52   -0.459657  0.00174288
        5190       -0.44   -0.459653  0.00174255
        5191       -0.68   -0.459696  0.00174273
        5192       -0.44   -0.459692   0.0017424
        5193       -0.52   -0.459703   0.0017421
        5194       -0.44     -0.4597  0.00174177
        5195       -0.44   -0.459696  0.00174144
        5196       -0.36   -0.459677  0.00174121
        5197       -0.52   -0.459688  0.00174091
        5198       -0.52     -0.4597  0.00174061
        5199        -0.6   -0.459727  0.00174049
        5200       -0.52   -0.459738  0.00174019
        5201       -0.28   -0.459704   0.0017402
        5202       -0.28   -0.459669  0.00174021
        5203       -0.28   -0.459635  0.00174022
        5204       -0.28     -0.4596  0.00174023
        5205       -0.44   -0.459597   0.0017399
        5206       -0.52   -0.459608   0.0017396
        5207       -0.44   -0.459604  0.00173927
        5208        -0.2   -0.459555  0.00173965
        5209       -0.28    -0.45952  0.00173966
        5210       -0.36   -0.459501  0.00173943
        5211       -0.44   -0.459497   0.0017391
        5212       -0.28   -0.459463  0.00173911
        5213       -0.28   -0.459428  0.00173911
        5214       -0.52    -0.45944  0.00173882
        5215       -0.44   -0.459436  0.00173849
        5216        -0.6   -0.459463  0.00173836
        5217       -0.52   -0.459475  0.00173807
        5218       -0.52   -0.459486  0.00173778
        5219        -0.6   -0.459513  0.00173765
        5220       -0.36   -0.459494  0.00173742
        5221       -0.36   -0.459475  0.00173719
        5222       -0.44   -0.459471  0.00173687
        5223        -0.6   -0.459498  0.00173674
        5224       -0.36   -0.459479  0.00173651
        5225       -0.68   -0.459522  0.00173669
        5226       -0.44   -0.459518  0.00173637
        5227       -0.52   -0.459529  0.00173607
        5228       -0.68   -0.459572  0.00173625
        5229       -0.76   -0.459629  0.00173687
        5230       -0.52   -0.459641  0.00173658
        5231       -0.68   -0.459683  0.00173676
        5232       -0.76    -0.45974  0.00173737
        5233       -0.68   -0.459782  0.00173755
        5234       -0.76    -0.45984  0.00173816
        5235       -0.68   -0.459882  0.00173834
        5236       -0.52   -0.459893  0.00173805
        5237       -0.44   -0.459889  0.00173772
        5238        -0.6   -0.459916  0.00173759
        5239       -0.52   -0.459927   0.0017373
        5240        -0.6   -0.459954  0.00173717
        5241       -0.68   -0.459996  0.00173735
        5242        -0.6   -0.460023  0.00173722
        5243        -0.2   -0.459973   0.0017376
        5244       -0.28   -0.459939  0.00173761
        5245        -0.6   -0.459966  0.00173748
        5246       -0.44   -0.459962  0.00173715
        5247       -0.28   -0.459928  0.00173716
        5248       -0.28   -0.459893  0.00173717
        5249        -0.6    -0.45992  0.00173704
        5250       -0.36   -0.459901  0.00173682
        5251       -0.52   -0.459912  0.00173652
        5252       -0.36   -0.459893   0.0017363
        5253       -0.52   -0.459905    0.001736
        5254       -0.52   -0.459916  0.00173571
        5255       -0.36   -0.459897  0.00173549
        5256        -0.6   -0.459924  0.00173536
        5257       -0.52   -0.459935  0.00173507
        5258       -0.36   -0.459916  0.00173484
        5259       -0.52   -0.459928  0.00173455
        5260       -0.52   -0.459939  0.00173426
        5261        -0.6   -0.459966  0.00173413
        5262       -0.44   -0.459962  0.00173381
        5263       -0.44   -0.459958  0.00173348
        5264       -0.68       -0.46  0.00173366
        5265        -0.6   -0.460027  0.00173353
        5266        -0.6   -0.460053   0.0017334
        5267       -0.68   -0.460095  0.00173358
        5268        -0.6   -0.460121  0.00173345
        5269       -0.52   -0.460133  0.00173316
        5270       -0.52   -0.460144  0.00173287
        5271       -0.68   -0.460186  0.00173304
        5272       -0.52   -0.460197  0.00173275
        5273       -0.52   -0.460209  0.00173246
        5274       -0.76   -0.460265  0.00173306
        5275       -0.44   -0.460262  0.00173274
        5276       -0.44   -0.460258  0.00173241
        5277       -0.52   -0.460269  0.00173212
        5278       -0.36    -0.46025   0.0017319
        5279       -0.28   -0.460216  0.00173191
        5280       -0.28   -0.460182  0.00173192
        5281       -0.44   -0.460178  0.00173159
        5282       -0.36   -0.460159  0.00173137
        5283       -0.52    -0.46017  0.00173108
        5284       -0.52   -0.460182  0.00173079
        5285       -0.44   -0.460178  0.00173046
        5286       -0.52   -0.460189  0.00173017
        5287        -0.6   -0.460216  0.00173005
        5288       -0.44   -0.460212  0.00172973
        5289        -0.6   -0.460238   0.0017296
        5290       -0.52    -0.46025  0.00172931
        5291       -0.44   -0.460246  0.00172899
        5292       -0.36   -0.460227  0.00172876
        5293       -0.52   -0.460238  0.00172848
        5294       -0.36   -0.460219  0.00172825
        5295       -0.36     -0.4602  0.00172803
        5296        -0.6   -0.460227  0.00172791
        5297       -0.36   -0.460208  0.00172768
        5298       -0.36   -0.460189  0.00172746
        5299       -0.44   -0.460185  0.00172714
        5300        -0.6   -0.460211  0.00172701
        5301       -0.36   -0.460192  0.00172679
        5302       -0.36   -0.460174  0.00172657
        5303       -0.44    -0.46017  0.00172625
        5304       -0.28   -0.460136  0.00172626
        5305       -0.36   -0.460117  0.00172603
        5306       -0.28   -0.460083  0.00172604
        5307       -0.28   -0.460049  0.00172605
        5308        -0.2       -0.46  0.00172642
        5309       -0.28   -0.459966  0.00172643
        5310       -0.36   -0.459947  0.00172621
        5311       -0.52   -0.459959  0.00172592
        5312        -0.6   -0.459985  0.00172579
        5313       -0.52   -0.459996  0.00172551
        5314       -0.44   -0.459992  0.00172519
        5315       -0.52   -0.460004   0.0017249
        5316       -0.68   -0.460045  0.00172507
        5317        -0.6   -0.460071  0.00172495
        5318       -0.52   -0.460083  0.00172466
        5319       -0.52   -0.460094  0.00172437
        5320        -0.6    -0.46012  0.00172425
        5321       -0.44   -0.460117  0.00172393
        5322       -0.44   -0.460113  0.00172361
        5323       -0.44   -0.460109  0.00172329
        5324       -0.36    -0.46009  0.00172307
        5325       -0.52   -0.460101  0.00172278
        5326       -0.44   -0.460098  0.00172246
        5327       -0.52   -0.460109  0.00172217
        5328        -0.6   -0.460135  0.00172205
        5329        -0.6   -0.460161  0.00172193
        5330       -0.52   -0.460173  0.00172164
        5331        -0.6   -0.460199  0.00172152
        5332        -0.6   -0.460225   0.0017214
        5333       -0.36   -0.460206  0.00172118
        5334       -0.44   -0.460202  0.00172086
        5335        -0.6   -0.460229  0.00172073
        5336       -0.68    -0.46027   0.0017209
        5337       -0.68   -0.460311  0.00172107
        5338       -0.36   -0.460292  0.00172085
        5339       -0.28   -0.460258  0.00172086
        5340       -0.36    -0.46024  0.00172064
        5341       -0.44   -0.460236  0.00172033
        5342        -0.2   -0.460187  0.00172069
        5343        -0.2   -0.460138  0.00172106
        5344       -0.44   -0.460135  0.00172074
        5345       -0.36   -0.460116  0.00172052
        5346       -0.44   -0.460112   0.0017202
        5347        -0.2   -0.460064  0.00172057
        5348       -0.52   -0.460075  0.00172029
        5349        -0.6   -0.460101  0.00172016
        5350       -0.36   -0.460082  0.00171994
        5351       -0.28   -0.460049  0.00171995
        5352        -0.2       -0.46  0.00172032
        5353       -0.44   -0.459996     0.00172
        5354       -0.44   -0.459993  0.00171968
        5355       -0.36   -0.459974  0.00171946
        5356       -0.44    -0.45997  0.00171914
        5357        -0.6   -0.459996  0.00171902
        5358       -0.52   -0.460007  0.00171874
        5359        -0.2   -0.459959   0.0017191
        5360       -0.44   -0.459955  0.00171878
        5361       -0.44   -0.459952  0.00171847
        5362       -0.28   -0.459918  0.00171848
        5363       -0.36   -0.459899  0.00171826
        5364       -0.36   -0.459881  0.00171804
        5365       -0.28   -0.459847  0.00171804
        5366       -0.52   -0.459858  0.00171776
        5367       -0.44   -0.459855  0.00171744
        5368       -0.52   -0.459866  0.00171716
        5369       -0.52   -0.459877  0.00171688
        5370       -0.52   -0.459888  0.00171659
        5371       -0.52   -0.459899  0.00171631
        5372       -0.28   -0.459866  0.00171632
        5373       -0.36   -0.459847   0.0017161
        5374       -0.52   -0.459859  0.00171582
        5375        -0.6   -0.459885   0.0017157
        5376       -0.52   -0.459896  0.00171541
        5377       -0.52   -0.459907  0.00171513
        5378       -0.44   -0.459903  0.00171481
        5379       -0.52   -0.459914  0.00171453
        5380       -0.44   -0.459911  0.00171422
        5381       -0.44   -0.459907   0.0017139
        5382       -0.44   -0.459903  0.00171359
        5383       -0.36   -0.459885  0.00171337
        5384       -0.44   -0.459881  0.00171306
        5385       -0.36   -0.459863  0.00171284
        5386       -0.44   -0.459859  0.00171252
        5387       -0.68     -0.4599  0.00171269
        5388       -0.44   -0.459896  0.00171238
        5389        -0.6   -0.459922  0.00171226
        5390       -0.52   -0.459933  0.00171198
        5391       -0.52   -0.459944   0.0017117
        5392       -0.44   -0.459941  0.00171138
        5393        -0.6   -0.459967  0.00171126
        5394       -0.52   -0.459978  0.00171098
        5395       -0.52   -0.459989   0.0017107
        5396       -0.68    -0.46003  0.00171087
        5397        -0.6   -0.460056  0.00171075
        5398        -0.6   -0.460082  0.00171063
        5399       -0.52   -0.460093  0.00171035
        5400       -0.52   -0.460104  0.00171007
        5401       -0.44     -0.4601  0.00170976
        5402       -0.44   -0.460096  0.00170944
        5403       -0.52   -0.460107  0.00170916
        5404       -0.68   -0.460148  0.00170933
        5405       -0.44   -0.460144  0.00170902
        5406       -0.44   -0.460141  0.00170871
        5407       -0.44   -0.460137  0.00170839
        5408        -0.6   -0.460163  0.00170827
        5409       -0.28   -0.460129  0.00170828
        5410       -0.44   -0.460126  0.00170797
        5411       -0.36   -0.460107  0.00170776
        5412       -0.28   -0.460074  0.00170776
        5413       -0.36   -0.460055  0.00170755
        5414       -0.52   -0.460066  0.00170727
        5415        -0.2   -0.460018  0.00170763
        5416       -0.52    -0.46003  0.00170735
        5417       -0.44   -0.460026  0.00170704
        5418       -0.52   -0.460037  0.00170676
        5419       -0.44   -0.460033  0.00170645
        5420       -0.68   -0.460074  0.00170662
        5421       -0.68   -0.460114  0.00170678
        5422       -0.44   -0.460111  0.00170647
        5423        -0.2   -0.460063  0.00170683
        5424       -0.44   -0.460059  0.00170652
        5425       -0.44   -0.460055  0.00170621
        5426       -0.52   -0.460066  0.00170593
        5427       -0.52   -0.460077  0.00170565
        5428       -0.52   -0.460088  0.00170538
        5429       -0.44   -0.460085  0.00170507
        5430       -0.36   -0.460066  0.00170485
        5431       -0.68   -0.460107  0.00170502
        5432       -0.44   -0.460103  0.00170471
        5433       -0.44   -0.460099   0.0017044
        5434       -0.52    -0.46011  0.00170412
        5435        -0.6   -0.460136    0.001704
        5436       -0.36   -0.460118  0.00170379
        5437       -0.52   -0.460129  0.00170351
        5438       -0.44   -0.460125   0.0017032
        5439       -0.44   -0.460121  0.00170289
        5440       -0.44   -0.460118  0.00170258
        5441        -0.6   -0.460143  0.00170246
        5442        -0.6   -0.460169  0.00170234
        5443        -0.6   -0.460195  0.00170223
        5444        -0.6    -0.46022  0.00170211
        5445       -0.84    -0.46029  0.00170322
        5446       -0.52   -0.460301  0.00170295
        5447       -0.52   -0.460312  0.00170267
        5448       -0.44   -0.460308  0.00170236
        5449       -0.52   -0.460319  0.00170208
        5450       -0.52    -0.46033   0.0017018
        5451        -0.6   -0.460356  0.00170169
        5452        -0.6   -0.460382  0.00170157
        5453       -0.44   -0.460378  0.00170126
        5454        -0.2    -0.46033  0.00170162
        5455       -0.44   -0.460326  0.00170131
        5456       -0.44   -0.460323    0.001701
        5457        -0.2   -0.460275  0.00170136
        5458       -0.28   -0.460242  0.00170137
        5459       -0.52   -0.460253  0.00170109
        5460       -0.36   -0.460234  0.00170088
        5461       -0.76   -0.460289  0.00170145
        5462       -0.52     -0.4603  0.00170118
        5463       -0.36   -0.460282  0.00170096
        5464       -0.52   -0.460293  0.00170069
        5465       -0.52   -0.460304  0.00170041
        5466       -0.52   -0.460315  0.00170013
        5467       -0.52   -0.460326  0.00169986
        5468       -0.44   -0.460322  0.00169955
        5469       -0.52   -0.460333  0.00169928
        5470       -0.28     -0.4603  0.00169929
        5471       -0.36   -0.460281  0.00169907
        5472       -0.36   -0.460263  0.00169886
        5473        -0.6   -0.460289  0.00169874
        5474       -0.44   -0.460285  0.00169844
        5475       -0.28   -0.460252  0.00169845
        5476       -0.36   -0.460234  0.00169823
        5477       -0.36   -0.460215  0.00169802
        5478        -0.6   -0.460241   0.0016979
        5479       -0.52   -0.460252  0.00169763
        5480       -0.36   -0.460234  0.00169742
        5481       -0.44    -0.46023  0.00169711
        5482       -0.44   -0.460226  0.00169681
        5483       -0.52   -0.460237  0.00169653
        5484       -0.52   -0.460248  0.00169626
        5485       -0.52   -0.460259  0.00169598
        5486       -0.52    -0.46027  0.00169571
        5487       -0.44   -0.460266  0.00169541
        5488       -0.52   -0.460277  0.00169513
        5489       -0.44   -0.460273  0.00169483
        5490       -0.36   -0.460255  0.00169462
        5491       -0.36   -0.460237  0.00169441
        5492        -0.6   -0.460262  0.00169429
        5493        -0.6   -0.460288  0.00169417
        5494       -0.68   -0.460328  0.00169433
        5495        -0.6   -0.460353  0.00169422
        5496       -0.44   -0.460349  0.00169391
        5497        -0.6   -0.460375  0.00169379
        5498       -0.52   -0.460386  0.00169352
        5499       -0.36   -0.460367  0.00169331
        5500        -0.6   -0.460393  0.00169319
        5501       -0.36   -0.460374  0.00169299
        5502       -0.36   -0.460356  0.00169278
        5503       -0.44   -0.460353  0.00169247
        5504       -0.52   -0.460363   0.0016922
        5505        -0.2   -0.460316  0.00169255
        5506       -0.36   -0.460298  0.00169234
        5507       -0.52   -0.460309  0.00169207
        5508        -0.6   -0.460334  0.00169195
        5509       -0.52   -0.460345  0.00169168
        5510       -0.52   -0.460356  0.00169141
        5511       -0.44   -0.460352  0.00169111
        5512       -0.44   -0.460348   0.0016908
        5513        -0.6   -0.460374  0.00169069
        5514       -0.52   -0.460384  0.00169041
        5515       -0.44   -0.460381  0.00169011
        5516       -0.52   -0.460392  0.00168984
        5517       -0.52   -0.460402  0.00168957
        5518       -0.68   -0.460442  0.00168973
        5519       -0.92   -0.460525  0.00169147
        5520       -0.68   -0.460565  0.00169164
        5521       -0.52   -0.460576  0.00169136
        5522       -0.52   -0.460587  0.00169109
        5523       -0.76   -0.460641  0.00169165
        5524       -0.44   -0.460637  0.00169135
        5525       -0.36   -0.460619  0.00169114
        5526       -0.36   -0.460601  0.00169094
        5527       -0.44   -0.460597  0.00169063
        5528       -0.36   -0.460579  0.00169043
        5529       -0.44   -0.460575  0.00169012
        5530       -0.52   -0.460586  0.00168985
        5531       -0.52   -0.460597  0.00168958
        5532       -0.52   -0.460607  0.00168931
        5533        -0.6   -0.460633  0.00168919
        5534       -0.52   -0.460643  0.00168892
        5535       -0.44    -0.46064  0.00168862
        5536       -0.52    -0.46065  0.00168835
        5537       -0.68    -0.46069  0.00168851
        5538       -0.68    -0.46073  0.00168867
        5539       -0.52    -0.46074   0.0016884
        5540       -0.36   -0.460722  0.00168819
        5541       -0.36   -0.460704  0.00168798
        5542       -0.68   -0.460743  0.00168814
        5543       -0.44    -0.46074  0.00168784
        5544       -0.44   -0.460736  0.00168754
        5545       -0.28   -0.460703  0.00168755
        5546       -0.36   -0.460685  0.00168735
        5547       -0.28   -0.460653  0.00168736
        5548       -0.36   -0.460634  0.00168715
        5549        -0.2   -0.460587   0.0016875
        5550       -0.28   -0.460555  0.00168751
        5551        -0.2   -0.460508  0.00168786
        5552       -0.36    -0.46049  0.00168765
        5553        -0.2   -0.460443    0.001688
        5554       -0.36   -0.460425  0.00168779
        5555       -0.28   -0.460392   0.0016878
        5556       -0.52   -0.460403  0.00168753
        5557       -0.52   -0.460414  0.00168726
        5558       -0.36   -0.460396  0.00168705
        5559       -0.68   -0.460435  0.00168721
        5560       -0.36   -0.460417  0.00168701
        5561       -0.44   -0.460414  0.00168671
        5562       -0.44    -0.46041  0.00168641
        5563        -0.6   -0.460435  0.00168629
        5564        -0.6    -0.46046  0.00168617
        5565       -0.76   -0.460514  0.00168673
        5566       -0.36   -0.460496  0.00168652
        5567       -0.28   -0.460463  0.00168653
        5568       -0.52   -0.460474  0.00168626
        5569       -0.44    -0.46047  0.00168597
        5570        -0.2   -0.460424  0.00168631
        5571       -0.12   -0.460363  0.00168712
        5572       -0.28    -0.46033  0.00168712
        5573       -0.52   -0.460341  0.00168685
        5574        -0.6   -0.460366  0.00168674
        5575       -0.68   -0.460405  0.00168689
        5576       -0.44   -0.460402   0.0016866
        5577       -0.28   -0.460369   0.0016866
        5578       -0.44   -0.460366  0.00168631
        5579       -0.36   -0.460348   0.0016861
        5580       -0.28   -0.460315  0.00168611
        5581       -0.44   -0.460312  0.00168581
        5582       -0.36   -0.460294   0.0016856
        5583       -0.44    -0.46029   0.0016853
        5584       -0.44   -0.460287  0.00168501
        5585       -0.44   -0.460283  0.00168471
        5586        -0.2   -0.460236  0.00168505
        5587        -0.2    -0.46019  0.00168539
        5588        -0.2   -0.460143  0.00168574
        5589       -0.52   -0.460154  0.00168547
        5590       -0.44    -0.46015  0.00168517
        5591       -0.36   -0.460132  0.00168496
        5592       -0.28     -0.4601  0.00168497
        5593       -0.52   -0.460111   0.0016847
        5594       -0.44   -0.460107  0.00168441
        5595       -0.36   -0.460089   0.0016842
        5596        -0.6   -0.460114  0.00168408
        5597        -0.6   -0.460139  0.00168397
        5598       -0.52    -0.46015   0.0016837
        5599        -0.6   -0.460175  0.00168359
        5600       -0.52   -0.460186  0.00168332
        5601        -0.6   -0.460211   0.0016832
        5602        -0.6   -0.460236  0.00168309
        5603       -0.68   -0.460275  0.00168325
        5604        -0.6     -0.4603  0.00168313
        5605        -0.6   -0.460325  0.00168301
        5606        -0.6    -0.46035   0.0016829
        5607       -0.44   -0.460346   0.0016826
        5608       -0.52   -0.460357  0.00168234
        5609       -0.68   -0.460396  0.00168249
        5610        -0.2   -0.460349  0.00168283
        5611       -0.12   -0.460289  0.00168362
        5612       -0.44   -0.460285  0.00168333
        5613       -0.36   -0.460267  0.00168312
        5614       -0.28   -0.460235  0.00168313
        5615        -0.6    -0.46026  0.00168301
        5616       -0.44   -0.460256  0.00168272
        5617       -0.44   -0.460253  0.00168242
        5618       -0.36   -0.460235  0.00168222
        5619       -0.28   -0.460203  0.00168222
        5620        -0.6   -0.460228  0.00168211
        5621        -0.6   -0.460253  0.00168199
        5622       -0.52   -0.460263  0.00168173
        5623       -0.28   -0.460231  0.00168173
        5624       -0.44   -0.460228  0.00168144
        5625        -0.2   -0.460181  0.00168178
        5626        -0.6   -0.460206  0.00168166
        5627        -0.6   -0.460231  0.00168155
        5628       -0.36   -0.460213  0.00168134
        5629       -0.52   -0.460224  0.00168108
        5630       -0.36   -0.460206  0.00168087
        5631       -0.36   -0.460188  0.00168067
        5632       -0.52   -0.460199   0.0016804
        5633       -0.44   -0.460195  0.00168011
        5634       -0.44   -0.460192  0.00167981
        5635       -0.44   -0.460188  0.00167952
        5636       -0.52   -0.460199  0.00167925
        5637       -0.52   -0.460209  0.00167899
        5638        -0.6   -0.460234  0.00167888
        5639       -0.52   -0.460245  0.00167861
        5640       -0.52   -0.460255  0.00167835
        5641       -0.44   -0.460252  0.00167805
        5642       -0.36   -0.460234  0.00167785
        5643       -0.36   -0.460216  0.00167765
        5644       -0.52   -0.460227  0.00167738
        5645       -0.68   -0.460266  0.00167754
        5646       -0.68   -0.460305  0.00167769
        5647       -0.28   -0.460273   0.0016777
        5648       -0.28   -0.460241  0.00167771
        5649        -0.2   -0.460195  0.00167804
        5650       -0.44   -0.460191  0.00167775
        5651       -0.52   -0.460202  0.00167748
        5652       -0.44   -0.460198  0.00167719
        5653       -0.44   -0.460195   0.0016769
        5654       -0.36   -0.460177  0.00167669
        5655       -0.52   -0.460187  0.00167643
        5656       -0.52   -0.460198  0.00167617
        5657       -0.52   -0.460209  0.00167591
        5658       -0.52   -0.460219  0.00167564
        5659       -0.44   -0.460216  0.00167535
        5660       -0.44   -0.460212  0.00167506
        5661       -0.44   -0.460208  0.00167477
        5662       -0.12   -0.460148  0.00167555
        5663       -0.52   -0.460159  0.00167529
        5664       -0.52   -0.460169  0.00167502
        5665       -0.44   -0.460166  0.00167473
        5666       -0.52   -0.460176  0.00167447
        5667        -0.6   -0.460201  0.00167436
        5668       -0.52   -0.460212  0.00167409
        5669        -0.6   -0.460236  0.00167398
        5670       -0.68   -0.460275  0.00167413
        5671       -0.36   -0.460257  0.00167393
        5672       -0.36    -0.46024  0.00167373
        5673       -0.52    -0.46025  0.00167347
        5674       -0.28   -0.460219  0.00167347
        5675       -0.68   -0.460257  0.00167363
        5676       -0.52   -0.460268  0.00167337
        5677       -0.44   -0.460264  0.00167307
        5678       -0.28   -0.460232  0.00167308
        5679       -0.36   -0.460215  0.00167288
        5680        -0.6   -0.460239  0.00167277
        5681       -0.52    -0.46025   0.0016725
        5682       -0.36   -0.460232   0.0016723
        5683       -0.36   -0.460215   0.0016721
        5684       -0.52   -0.460225  0.00167184
        5685       -0.36   -0.460208  0.00167164
        5686       -0.28   -0.460176  0.00167165
        5687        -0.6     -0.4602  0.00167153
        5688       -0.36   -0.460183  0.00167133
        5689       -0.36   -0.460165  0.00167113
        5690       -0.52   -0.460176  0.00167087
        5691       -0.52   -0.460186  0.00167061
        5692       -0.44   -0.460183  0.00167032
        5693        -0.6   -0.460207  0.00167021
        5694        -0.6   -0.460232  0.00167009
        5695       -0.68    -0.46027  0.00167025
        5696        -0.6   -0.460295  0.00167013
        5697       -0.36   -0.460277  0.00166993
        5698       -0.52   -0.460288  0.00166967
        5699       -0.44   -0.460284  0.00166938
        5700       -0.36   -0.460267  0.00166918
        5701       -0.52   -0.460277  0.00166892
        5702       -0.52   -0.460288  0.00166866
        5703       -0.52   -0.460298   0.0016684
        5704       -0.52   -0.460309  0.00166814
        5705       -0.68   -0.460347   0.0016683
        5706       -0.44   -0.460343  0.00166801
        5707       -0.52   -0.460354  0.00166775
        5708       -0.44    -0.46035  0.00166746
        5709       -0.28   -0.460319  0.00166747
        5710        -0.2   -0.460273   0.0016678
        5711       -0.52   -0.460284  0.00166754
        5712       -0.36   -0.460266  0.00166734
        5713       -0.28   -0.460235  0.00166735
        5714       -0.44   -0.460231  0.00166706
        5715       -0.44   -0.460227  0.00166677
        5716       -0.44   -0.460224  0.00166648
        5717       -0.44    -0.46022  0.00166619
        5718       -0.12   -0.460161  0.00166697
        5719       -0.44   -0.460157  0.00166668
        5720        -0.6   -0.460182  0.00166657
        5721       -0.44   -0.460178  0.00166628
        5722       -0.52   -0.460189  0.00166602
        5723        -0.6   -0.460213  0.00166591
        5724        -0.6   -0.460238   0.0016658
        5725       -0.68   -0.460276  0.00166595
        5726       -0.28   -0.460244  0.00166595
        5727        -0.6   -0.460269  0.00166584
        5728        -0.6   -0.460293  0.00166573
        5729       -0.52   -0.460304  0.00166547
        5730       -0.44     -0.4603  0.00166518
        5731       -0.44   -0.460297   0.0016649
        5732       -0.36   -0.460279   0.0016647
        5733       -0.44   -0.460276  0.00166441
        5734       -0.28   -0.460244  0.00166442
        5735       -0.44   -0.460241  0.00166413
        5736       -0.36   -0.460223  0.00166393
        5737       -0.36   -0.460206  0.00166374
        5738       -0.52   -0.460216  0.00166348
        5739        -0.6    -0.46024  0.00166337
        5740       -0.52   -0.460251  0.00166311
        5741        -0.6   -0.460275    0.001663
        5742       -0.44   -0.460272  0.00166271
        5743       -0.52   -0.460282  0.00166245
        5744       -0.52   -0.460292   0.0016622
        5745       -0.52   -0.460303  0.00166194
        5746        -0.6   -0.460327  0.00166183
        5747       -0.52   -0.460338  0.00166157
        5748        -0.6   -0.460362  0.00166146
        5749        -0.6   -0.460386  0.00166135
        5750        -0.6    -0.46041  0.00166124
