#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
        4858      1.1738     1.10811  0.00145249
        4859     1.17547     1.10813  0.00145226
        4860     1.17692     1.10814  0.00145203
        4861     1.17814     1.10816   0.0014518
        4862     1.17915     1.10817  0.00145158
        4863     1.17993     1.10818  0.00145135
        4864     1.18049      1.1082  0.00145113
        4865     1.18083     1.10821  0.00145091
        4866     1.18097     1.10823  0.00145069
        4867     1.18089     1.10824  0.00145047
        4868     1.18062     1.10826  0.00145025
        4869     1.18015     1.10827  0.00145002
        4870     1.17951     1.10829   0.0014498
        4871      1.1787      1.1083  0.00144957
        4872     1.17773     1.10832  0.00144935
        4873     1.17661     1.10833  0.00144912
        4874     1.17536     1.10835  0.00144888
        4875       1.174     1.10836  0.00144865
        4876     1.17254     1.10837  0.00144841
        4877     1.17099     1.10838  0.00144817
        4878     1.16937      1.1084  0.00144793
        4879      1.1677     1.10841  0.00144768
        4880     1.16599     1.10842  0.00144744
        4881     1.16425     1.10843  0.00144718
        4882     1.16251     1.10844  0.00144693
        4883     1.16076     1.10845  0.00144667
        4884     1.15903     1.10846  0.00144641
        4885     1.15733     1.10847  0.00144615
        4886     1.15565     1.10848  0.00144589
        4887     1.15402     1.10849  0.00144562
        4888     1.15244      1.1085  0.00144536
        4889     1.15091     1.10851  0.00144509
        4890     1.14944     1.10852  0.00144481
        4891     1.14802     1.10853  0.00144454
        4892     1.14667     1.10854  0.00144427
        4893     1.14538     1.10854  0.00144399
        4894     1.14415     1.10855  0.00144372
        4895     1.14299     1.10856  0.00144344
        4896     1.14188     1.10856  0.00144316
        4897     1.14084     1.10857  0.00144288
        4898     1.13985     1.10858   0.0014426
        4899     1.13892     1.10858  0.00144232
        4900     1.13805     1.10859  0.00144204
        4901     1.13723      1.1086  0.00144175
        4902     1.13647      1.1086  0.00144147
        4903     1.13576     1.10861  0.00144119
        4904      1.1351     1.10861   0.0014409
        4905     1.13449     1.10862  0.00144062
        4906     1.13392     1.10862  0.00144033
        4907      1.1334     1.10863  0.00144005
        4908     1.13292     1.10863  0.00143977
        4909     1.13247     1.10864  0.00143948
        4910     1.13205     1.10864  0.00143919
        4911     1.13166     1.10865  0.00143891
        4912     1.13129     1.10865  0.00143862
        4913     1.13092     1.10866  0.00143834
        4914     1.13055     1.10866  0.00143805
        4915     1.13017     1.10866  0.00143777
        4916     1.12976     1.10867  0.00143748
        4917      1.1293     1.10867  0.00143719
        4918     1.12879     1.10868  0.00143691
        4919      1.1282     1.10868  0.00143662
        4920     1.12753     1.10869  0.00143633
        4921     1.12675     1.10869  0.00143605
        4922     1.12584     1.10869  0.00143576
        4923      1.1248      1.1087  0.00143547
        4924      1.1236      1.1087  0.00143518
        4925     1.12223      1.1087  0.00143489
        4926     1.12068      1.1087  0.00143461
        4927     1.11894     1.10871  0.00143432
        4928     1.11699     1.10871  0.00143403
        4929     1.11483     1.10871  0.00143374
        4930     1.11246     1.10871  0.00143344
        4931     1.10988     1.10871  0.00143315
        4932     1.10709     1.10871  0.00143286
        4933      1.1041     1.10871  0.00143257
        4934     1.10092     1.10871  0.00143228
        4935     1.09757      1.1087    0.001432
        4936     1.09406      1.1087  0.00143171
        4937     1.09044      1.1087  0.00143142
        4938     1.08671     1.10869  0.00143114
        4939     1.08293     1.10869  0.00143086
        4940     1.07911     1.10868  0.00143058
        4941     1.07531     1.10868  0.00143031
        4942     1.07156     1.10867  0.00143004
        4943     1.06791     1.10866  0.00142977
        4944      1.0644     1.10865  0.00142951
        4945     1.06108     1.10864  0.00142926
        4946     1.05797     1.10863    0.001429
        4947     1.05512     1.10862  0.00142876
        4948     1.05257     1.10861  0.00142851
        4949     1.05032      1.1086  0.00142827
        4950     1.04841     1.10858  0.00142803
        4951     1.04684     1.10857   0.0014278
        4952     1.04563     1.10856  0.00142757
        4953     1.04476     1.10855  0.00142734
        4954     1.04422     1.10853  0.00142711
        4955     1.04399     1.10852  0.00142688
        4956     1.04405     1.10851  0.00142665
        4957     1.04437     1.10849  0.00142642
        4958     1.04492     1.10848  0.00142619
        4959     1.04566     1.10847  0.00142596
        4960     1.04655     1.10846  0.00142573
        4961     1.04755     1.10844  0.00142549
        4962     1.04862     1.10843  0.00142526
        4963     1.04973     1.10842  0.00142502
        4964     1.05084     1.10841  0.00142478
        4965     1.05192      1.1084  0.00142454
        4966     1.05293     1.10839   0.0014243
        4967     1.05386     1.10838  0.00142405
        4968     1.05466     1.10836  0.00142381
        4969     1.05533     1.10835  0.00142356
        4970     1.05585     1.10834  0.00142331
        4971     1.05621     1.10833  0.00142306
        4972     1.05638     1.10832  0.00142282
        4973     1.05638     1.10831  0.00142257
        4974     1.05619      1.1083  0.00142232
        4975     1.05581     1.10829  0.00142207
        4976     1.05524     1.10828  0.00142183
        4977     1.05448     1.10827  0.00142158
        4978     1.05354     1.10826  0.00142134
        4979     1.05243     1.10825   0.0014211
        4980     1.05116     1.10824  0.00142086
        4981     1.04972     1.10822  0.00142062
        4982     1.04815     1.10821  0.00142039
        4983     1.04644      1.1082  0.00142016
        4984     1.04461     1.10819  0.00141993
        4985     1.04268     1.10817  0.00141971
        4986     1.04066     1.10816  0.00141949
        4987     1.03857     1.10815  0.00141927
        4988     1.03641     1.10813  0.00141906
        4989     1.03422     1.10812  0.00141885
        4990       1.032      1.1081  0.00141865
        4991     1.02978     1.10809  0.00141845
        4992     1.02756     1.10807  0.00141826
        4993     1.02537     1.10805  0.00141807
        4994     1.02322     1.10804  0.00141789
        4995     1.02113     1.10802  0.00141771
        4996     1.01912       1.108  0.00141754
        4997      1.0172     1.10798  0.00141737
        4998     1.01539     1.10796  0.00141721
        4999     1.01371     1.10795  0.00141705
        5000     1.01215     1.10793   0.0014169
        5001     1.01075     1.10791  0.00141675
        5002     1.00951     1.10789   0.0014166
        5003     1.00843     1.10787  0.00141646
        5004     1.00754     1.10785  0.00141632
        5005     1.00682     1.10783  0.00141618
        5006      1.0063     1.10781  0.00141604
        5007     1.00598     1.10779   0.0014159
        5008     1.00584     1.10777  0.00141577
        5009     1.00591     1.10775  0.00141563
        5010     1.00617     1.10773  0.00141549
        5011     1.00662     1.10771  0.00141536
        5012     1.00726     1.10769  0.00141522
        5013     1.00808     1.10767  0.00141507
        5014     1.00908     1.10765  0.00141493
        5015     1.01025     1.10763  0.00141478
        5016     1.01158     1.10761  0.00141463
        5017     1.01306     1.10759  0.00141447
        5018     1.01468     1.10757  0.00141431
        5019     1.01644     1.10755  0.00141414
        5020     1.01833     1.10753  0.00141397
        5021     1.02033     1.10752   0.0014138
        5022     1.02245      1.1075  0.00141362
        5023     1.02466     1.10748  0.00141343
        5024     1.02696     1.10747  0.00141324
        5025     1.02935     1.10745  0.00141305
        5026     1.03181     1.10744  0.00141285
        5027     1.03434     1.10742  0.00141264
        5028     1.03693     1.10741  0.00141243
        5029     1.03958     1.10739  0.00141221
        5030     1.04227     1.10738  0.00141199
        5031       1.045     1.10737  0.00141176
        5032     1.04776     1.10736  0.00141153
        5033     1.05055     1.10735   0.0014113
        5034     1.05336     1.10734  0.00141106
        5035     1.05618     1.10733  0.00141081
        5036     1.05901     1.10732  0.00141057
        5037     1.06184     1.10731  0.00141032
        5038     1.06466      1.1073  0.00141006
        5039     1.06747     1.10729   0.0014098
        5040     1.07027     1.10728  0.00140954
        5041     1.07304     1.10728  0.00140928
        5042     1.07579     1.10727  0.00140901
        5043     1.07851     1.10726  0.00140875
        5044     1.08118     1.10726  0.00140848
        5045     1.08382     1.10725   0.0014082
        5046     1.08641     1.10725  0.00140793
        5047     1.08895     1.10725  0.00140766
        5048     1.09144     1.10724  0.00140738
        5049     1.09387     1.10724  0.00140711
        5050     1.09623     1.10724  0.00140683
        5051     1.09854     1.10724  0.00140655
        5052     1.10077     1.10724  0.00140627
        5053     1.10294     1.10723    0.001406
        5054     1.10503     1.10723  0.00140572
        5055     1.10704     1.10723  0.00140544
        5056     1.10898     1.10723  0.00140516
        5057     1.11083     1.10724  0.00140488
        5058      1.1126     1.10724  0.00140461
        5059     1.11428     1.10724  0.00140433
        5060     1.11586     1.10724  0.00140405
        5061     1.11735     1.10724  0.00140378
        5062     1.11873     1.10724   0.0014035
        5063        1.12     1.10725  0.00140323
        5064     1.12116     1.10725  0.00140295
        5065     1.12219     1.10725  0.00140268
        5066      1.1231     1.10726   0.0014024
        5067     1.12386     1.10726  0.00140213
        5068     1.12448     1.10726  0.00140186
        5069     1.12495     1.10727  0.00140159
        5070     1.12525     1.10727  0.00140132
        5071     1.12538     1.10727  0.00140104
        5072     1.12532     1.10728  0.00140077
        5073     1.12507     1.10728   0.0014005
        5074     1.12462     1.10728  0.00140023
        5075     1.12395     1.10729  0.00139996
        5076     1.12307     1.10729  0.00139968
        5077     1.12197     1.10729  0.00139941
        5078     1.12064      1.1073  0.00139914
        5079     1.11908      1.1073  0.00139886
        5080     1.11729      1.1073  0.00139859
        5081     1.11527      1.1073  0.00139832
        5082     1.11304      1.1073  0.00139804
        5083     1.11059      1.1073  0.00139777
        5084     1.10794      1.1073  0.00139749
        5085      1.1051      1.1073  0.00139722
        5086     1.10209      1.1073  0.00139694
        5087     1.09892      1.1073  0.00139667
        5088     1.09562      1.1073   0.0013964
        5089     1.09221     1.10729  0.00139612
        5090     1.08871     1.10729  0.00139586
        5091     1.08516     1.10729  0.00139559
        5092     1.08157     1.10728  0.00139532
        5093     1.07797     1.10728  0.00139506
        5094      1.0744     1.10727   0.0013948
        5095     1.07088     1.10726  0.00139455
        5096     1.06744     1.10725  0.00139429
        5097      1.0641     1.10725  0.00139405
        5098     1.06088     1.10724   0.0013938
        5099     1.05781     1.10723  0.00139356
        5100     1.05492     1.10722  0.00139333
        5101     1.05221     1.10721   0.0013931
        5102      1.0497     1.10719  0.00139287
        5103     1.04742     1.10718  0.00139265
        5104     1.04536     1.10717  0.00139243
        5105     1.04353     1.10716  0.00139221
        5106     1.04195     1.10715  0.00139199
        5107     1.04061     1.10713  0.00139178
        5108     1.03952     1.10712  0.00139157
        5109     1.03867     1.10711  0.00139137
        5110     1.03806     1.10709  0.00139116
        5111     1.03768     1.10708  0.00139095
        5112     1.03753     1.10707  0.00139075
        5113     1.03759     1.10705  0.00139054
        5114     1.03785     1.10704  0.00139034
        5115     1.03831     1.10702  0.00139013
        5116     1.03895     1.10701  0.00138992
        5117     1.03975       1.107  0.00138971
        5118      1.0407     1.10699   0.0013895
        5119     1.04178     1.10697  0.00138929
        5120     1.04298     1.10696  0.00138907
        5121     1.04428     1.10695  0.00138885
        5122     1.04567     1.10694  0.00138863
        5123     1.04712     1.10692  0.00138841
        5124     1.04862     1.10691  0.00138819
        5125     1.05015      1.1069  0.00138796
        5126     1.05171     1.10689  0.00138773
        5127     1.05328     1.10688   0.0013875
        5128     1.05484     1.10687  0.00138727
        5129     1.05637     1.10686  0.00138703
        5130     1.05788     1.10685  0.00138679
        5131     1.05934     1.10684  0.00138656
        5132     1.06075     1.10683  0.00138631
        5133     1.06209     1.10682  0.00138607
        5134     1.06336     1.10682  0.00138583
        5135     1.06455     1.10681  0.00138558
        5136     1.06566      1.1068  0.00138534
        5137     1.06668     1.10679  0.00138509
        5138     1.06759     1.10678  0.00138484
        5139     1.06841     1.10678  0.00138459
        5140     1.06913     1.10677  0.00138434
        5141     1.06974     1.10676  0.00138409
        5142     1.07024     1.10675  0.00138384
        5143     1.07065     1.10675  0.00138359
        5144     1.07094     1.10674  0.00138334
        5145     1.07114     1.10673  0.00138308
        5146     1.07124     1.10673  0.00138283
        5147     1.07125     1.10672  0.00138258
        5148     1.07116     1.10671  0.00138233
        5149       1.071     1.10671  0.00138208
        5150     1.07076      1.1067  0.00138183
        5151     1.07045     1.10669  0.00138158
        5152     1.07009     1.10669  0.00138133
        5153     1.06967     1.10668  0.00138108
        5154     1.06922     1.10667  0.00138083
        5155     1.06874     1.10666  0.00138058
        5156     1.06825     1.10666  0.00138033
        5157     1.06776     1.10665  0.00138009
        5158     1.06727     1.10664  0.00137984
        5159     1.06682     1.10663  0.00137959
        5160     1.06639     1.10663  0.00137935
        5161     1.06603     1.10662   0.0013791
        5162     1.06573     1.10661  0.00137886
        5163     1.06551      1.1066  0.00137862
        5164     1.06539     1.10659  0.00137837
        5165     1.06538     1.10659  0.00137813
        5166     1.06549     1.10658  0.00137788
        5167     1.06574     1.10657  0.00137764
        5168     1.06614     1.10656   0.0013774
        5169     1.06669     1.10655  0.00137715
        5170      1.0674     1.10655  0.00137691
        5171     1.06828     1.10654  0.00137666
        5172     1.06934     1.10653  0.00137641
        5173     1.07057     1.10652  0.00137616
        5174     1.07197     1.10652  0.00137591
        5175     1.07355     1.10651  0.00137566
        5176      1.0753     1.10651  0.00137541
        5177     1.07721      1.1065  0.00137516
        5178     1.07926     1.10649   0.0013749
        5179     1.08146     1.10649  0.00137464
        5180     1.08379     1.10649  0.00137438
        5181     1.08624     1.10648  0.00137412
        5182     1.08878     1.10648  0.00137386
        5183      1.0914     1.10648   0.0013736
        5184     1.09409     1.10647  0.00137334
        5185     1.09682     1.10647  0.00137308
        5186     1.09958     1.10647  0.00137281
        5187     1.10235     1.10647  0.00137255
        5188      1.1051     1.10647  0.00137228
        5189     1.10783     1.10647  0.00137202
        5190     1.11051     1.10647  0.00137175
        5191     1.11313     1.10647  0.00137149
        5192     1.11566     1.10647  0.00137123
        5193     1.11811     1.10648  0.00137096
        5194     1.12045     1.10648   0.0013707
        5195     1.12266     1.10648  0.00137044
        5196     1.12475     1.10648  0.00137018
        5197     1.12669     1.10649  0.00136993
        5198     1.12848     1.10649  0.00136967
        5199     1.13011      1.1065  0.00136941
        5200     1.13158      1.1065  0.00136916
        5201     1.13288     1.10651   0.0013689
        5202       1.134     1.10651  0.00136865
        5203     1.13494     1.10652   0.0013684
        5204     1.13571     1.10652  0.00136815
        5205     1.13629     1.10653   0.0013679
        5206     1.13668     1.10653  0.00136765
        5207     1.13689     1.10654   0.0013674
        5208     1.13691     1.10655  0.00136715
        5209     1.13675     1.10655   0.0013669
        5210     1.13641     1.10656  0.00136665
        5211     1.13588     1.10656  0.00136639
        5212     1.13518     1.10657  0.00136614
        5213      1.1343     1.10657  0.00136589
        5214     1.13324     1.10658  0.00136564
        5215     1.13201     1.10658  0.00136539
        5216     1.13062     1.10659  0.00136513
        5217     1.12906     1.10659  0.00136488
        5218     1.12734      1.1066  0.00136462
        5219     1.12546      1.1066  0.00136436
        5220     1.12342      1.1066  0.00136411
        5221     1.12124     1.10661  0.00136385
        5222     1.11891     1.10661  0.00136359
        5223     1.11644     1.10661  0.00136333
        5224     1.11383     1.10661  0.00136307
        5225     1.11109     1.10661  0.00136281
        5226     1.10822     1.10661  0.00136255
        5227     1.10524     1.10661  0.00136229
        5228     1.10213     1.10661  0.00136203
        5229     1.09892     1.10661  0.00136177
        5230     1.09561     1.10661  0.00136151
        5231     1.09222     1.10661  0.00136125
        5232     1.08874      1.1066    0.001361
        5233     1.08519      1.1066  0.00136074
        5234     1.08159     1.10659  0.00136049
        5235     1.07793     1.10659  0.00136024
        5236     1.07424     1.10658     0.00136
        5237     1.07053     1.10658  0.00135975
        5238      1.0668     1.10657  0.00135951
        5239     1.06307     1.10656  0.00135928
        5240     1.05936     1.10655  0.00135905
        5241     1.05567     1.10654  0.00135883
        5242     1.05201     1.10653  0.00135861
        5243     1.04841     1.10652  0.00135839
        5244     1.04487     1.10651  0.00135819
        5245      1.0414      1.1065  0.00135798
        5246     1.03802     1.10648  0.00135779
        5247     1.03472     1.10647   0.0013576
        5248     1.03154     1.10645  0.00135741
        5249     1.02847     1.10644  0.00135724
        5250     1.02552     1.10642  0.00135706
        5251     1.02271     1.10641   0.0013569
        5252     1.02003     1.10639  0.00135674
        5253      1.0175     1.10637  0.00135659
        5254     1.01513     1.10636  0.00135644
        5255     1.01292     1.10634   0.0013563
        5256     1.01087     1.10632  0.00135616
        5257       1.009      1.1063  0.00135603
        5258     1.00731     1.10628   0.0013559
        5259      1.0058     1.10626  0.00135578
        5260     1.00447     1.10625  0.00135566
        5261     1.00334     1.10623  0.00135555
        5262      1.0024     1.10621  0.00135543
        5263     1.00166     1.10619  0.00135532
        5264     1.00112     1.10617  0.00135521
        5265     1.00078     1.10615   0.0013551
        5266     1.00063     1.10613  0.00135499
        5267     1.00069     1.10611  0.00135488
        5268     1.00094     1.10609  0.00135477
        5269      1.0014     1.10607  0.00135466
        5270     1.00204     1.10605  0.00135455
        5271     1.00287     1.10603  0.00135443
        5272     1.00388     1.10601  0.00135431
        5273     1.00506     1.10599  0.00135419
        5274     1.00641     1.10597  0.00135407
        5275     1.00791     1.10595  0.00135394
        5276     1.00956     1.10593   0.0013538
        5277     1.01134     1.10592  0.00135366
        5278     1.01324      1.1059  0.00135352
        5279     1.01525     1.10588  0.00135337
        5280     1.01734     1.10586  0.00135322
        5281     1.01951     1.10585  0.00135307
        5282     1.02174     1.10583   0.0013529
        5283     1.02402     1.10582  0.00135274
        5284     1.02633      1.1058  0.00135256
        5285     1.02866     1.10579  0.00135239
        5286     1.03099     1.10577   0.0013522
        5287     1.03331     1.10576  0.00135202
        5288     1.03561     1.10575  0.00135183
        5289     1.03788     1.10573  0.00135163
        5290     1.04011     1.10572  0.00135143
        5291     1.04231     1.10571  0.00135123
        5292     1.04445      1.1057  0.00135103
        5293     1.04655     1.10569  0.00135082
        5294      1.0486     1.10567   0.0013506
        5295      1.0506     1.10566  0.00135039
        5296     1.05256     1.10565  0.00135017
        5297     1.05449     1.10564  0.00134995
        5298      1.0564     1.10563  0.00134973
        5299     1.05829     1.10563   0.0013495
        5300     1.06017     1.10562  0.00134928
        5301     1.06206     1.10561  0.00134905
        5302     1.06397      1.1056  0.00134881
        5303      1.0659     1.10559  0.00134858
        5304     1.06788     1.10559  0.00134835
        5305     1.06991     1.10558  0.00134811
        5306     1.07201     1.10557  0.00134787
        5307     1.07417     1.10557  0.00134763
        5308     1.07641     1.10556  0.00134739
        5309     1.07874     1.10556  0.00134714
        5310     1.08114     1.10555   0.0013469
        5311     1.08364     1.10555  0.00134665
        5312     1.08621     1.10554   0.0013464
        5313     1.08886     1.10554  0.00134615
        5314     1.09158     1.10554   0.0013459
        5315     1.09435     1.10554  0.00134565
        5316     1.09718     1.10554   0.0013454
        5317     1.10003     1.10553  0.00134514
        5318      1.1029     1.10553  0.00134489
        5319     1.10577     1.10553  0.00134464
        5320     1.10862     1.10553  0.00134438
        5321     1.11143     1.10554  0.00134413
        5322     1.11419     1.10554  0.00134388
        5323     1.11687     1.10554  0.00134363
        5324     1.11947     1.10554  0.00134338
        5325     1.12195     1.10555  0.00134313
        5326     1.12431     1.10555  0.00134288
        5327     1.12654     1.10555  0.00134264
        5328     1.12863     1.10556  0.00134239
        5329     1.13056     1.10556  0.00134215
        5330     1.13233     1.10557  0.00134191
        5331     1.13393     1.10557  0.00134166
        5332     1.13537     1.10558  0.00134142
        5333     1.13664     1.10558  0.00134119
        5334     1.13776     1.10559  0.00134095
        5335     1.13872      1.1056  0.00134071
        5336     1.13953      1.1056  0.00134047
        5337     1.14022     1.10561  0.00134024
        5338     1.14079     1.10561     0.00134
        5339     1.14126     1.10562  0.00133977
        5340     1.14165     1.10563  0.00133954
        5341     1.14197     1.10564   0.0013393
        5342     1.14226     1.10564  0.00133907
        5343     1.14252     1.10565  0.00133884
        5344     1.14278     1.10566   0.0013386
        5345     1.14306     1.10566  0.00133837
        5346     1.14337     1.10567  0.00133814
        5347     1.14374     1.10568  0.00133791
        5348     1.14418     1.10568  0.00133768
        5349      1.1447     1.10569  0.00133745
        5350     1.14531      1.1057  0.00133722
        5351     1.14603     1.10571  0.00133699
        5352     1.14685     1.10571  0.00133676
        5353     1.14777     1.10572  0.00133654
        5354      1.1488     1.10573  0.00133631
        5355     1.14993     1.10574  0.00133609
        5356     1.15116     1.10575  0.00133586
        5357     1.15247     1.10576  0.00133564
        5358     1.15385     1.10576  0.00133542
        5359     1.15529     1.10577  0.00133521
        5360     1.15678     1.10578  0.00133499
        5361      1.1583     1.10579  0.00133478
        5362     1.15984      1.1058  0.00133457
        5363     1.16138     1.10581  0.00133436
        5364     1.16291     1.10582  0.00133415
        5365     1.16442     1.10584  0.00133395
        5366     1.16589     1.10585  0.00133375
        5367      1.1673     1.10586  0.00133355
        5368     1.16865     1.10587  0.00133335
        5369     1.16993     1.10588  0.00133316
        5370     1.17112     1.10589  0.00133296
        5371     1.17222     1.10591  0.00133277
        5372     1.17321     1.10592  0.00133258
        5373     1.17409     1.10593  0.00133239
        5374     1.17485     1.10594  0.00133221
        5375     1.17549     1.10596  0.00133202
        5376       1.176     1.10597  0.00133184
        5377     1.17638     1.10598  0.00133166
        5378     1.17662       1.106  0.00133147
        5379     1.17672     1.10601  0.00133129
        5380     1.17667     1.10602  0.00133111
        5381     1.17648     1.10604  0.00133092
        5382     1.17614     1.10605  0.00133074
        5383     1.17566     1.10606  0.00133056
        5384     1.17503     1.10607  0.00133037
        5385     1.17426     1.10609  0.00133018
        5386     1.17334      1.1061     0.00133
        5387     1.17228     1.10611  0.00132981
        5388     1.17109     1.10612  0.00132961
        5389     1.16976     1.10614  0.00132942
        5390     1.16829     1.10615  0.00132922
        5391      1.1667     1.10616  0.00132902
        5392     1.16499     1.10617  0.00132882
        5393     1.16316     1.10618  0.00132862
        5394     1.16122     1.10619  0.00132841
        5395     1.15918      1.1062   0.0013282
        5396     1.15705     1.10621  0.00132799
        5397     1.15482     1.10622  0.00132777
        5398     1.15252     1.10623  0.00132755
        5399     1.15016     1.10623  0.00132733
        5400     1.14773     1.10624  0.00132711
        5401     1.14525     1.10625  0.00132688
        5402     1.14273     1.10626  0.00132666
        5403     1.14018     1.10626  0.00132642
        5404      1.1376     1.10627  0.00132619
        5405     1.13501     1.10627  0.00132596
        5406     1.13241     1.10628  0.00132572
        5407     1.12982     1.10628  0.00132548
        5408     1.12724     1.10629  0.00132524
        5409     1.12468     1.10629    0.001325
        5410     1.12214     1.10629  0.00132476
        5411     1.11963      1.1063  0.00132452
        5412     1.11715      1.1063  0.00132428
        5413     1.11472      1.1063  0.00132403
        5414     1.11232      1.1063  0.00132379
        5415     1.10996      1.1063  0.00132354
        5416     1.10765      1.1063   0.0013233
        5417     1.10538      1.1063  0.00132305
        5418     1.10315      1.1063  0.00132281
        5419     1.10096      1.1063  0.00132257
        5420     1.09881      1.1063  0.00132232
        5421     1.09668      1.1063  0.00132208
        5422     1.09458     1.10629  0.00132184
        5423     1.09249     1.10629   0.0013216
        5424     1.09042     1.10629  0.00132136
        5425     1.08835     1.10629  0.00132112
        5426     1.08628     1.10628  0.00132088
        5427     1.08419     1.10628  0.00132064
        5428     1.08209     1.10627  0.00132041
        5429     1.07996     1.10627  0.00132017
        5430      1.0778     1.10626  0.00131994
        5431     1.07559     1.10626  0.00131971
        5432     1.07334     1.10625  0.00131948
        5433     1.07103     1.10625  0.00131925
        5434     1.06867     1.10624  0.00131903
        5435     1.06625     1.10623  0.00131881
        5436     1.06378     1.10622  0.00131859
        5437     1.06125     1.10621  0.00131837
        5438     1.05868     1.10621  0.00131816
        5439     1.05606      1.1062  0.00131795
        5440     1.05341     1.10619  0.00131774
        5441     1.05075     1.10618  0.00131754
        5442     1.04808     1.10617  0.00131734
        5443     1.04543     1.10616  0.00131714
        5444     1.04282     1.10614  0.00131695
        5445     1.04026     1.10613  0.00131677
        5446      1.0378     1.10612  0.00131658
        5447     1.03545     1.10611  0.00131641
        5448     1.03324     1.10609  0.00131623
        5449      1.0312     1.10608  0.00131606
        5450     1.02936     1.10606   0.0013159
        5451     1.02775     1.10605  0.00131573
        5452      1.0264     1.10604  0.00131557
        5453     1.02534     1.10602  0.00131542
        5454     1.02457     1.10601  0.00131526
        5455     1.02414     1.10599   0.0013151
        5456     1.02404     1.10598  0.00131495
        5457      1.0243     1.10596  0.00131479
        5458     1.02493     1.10595  0.00131464
        5459     1.02594     1.10593  0.00131448
        5460     1.02731     1.10592  0.00131431
        5461     1.02906      1.1059  0.00131415
        5462     1.03118     1.10589  0.00131398
        5463     1.03365     1.10588  0.00131381
        5464     1.03647     1.10586  0.00131363
        5465     1.03961     1.10585  0.00131344
        5466     1.04307     1.10584  0.00131325
        5467     1.04681     1.10583  0.00131306
        5468     1.05081     1.10582  0.00131285
        5469     1.05504     1.10581  0.00131265
        5470     1.05948      1.1058  0.00131243
        5471      1.0641     1.10579  0.00131222
        5472     1.06887     1.10579  0.00131199
        5473     1.07376     1.10578  0.00131177
        5474     1.07874     1.10578  0.00131154
        5475     1.08377     1.10577   0.0013113
        5476     1.08883     1.10577  0.00131107
        5477     1.09389     1.10577  0.00131083
        5478     1.09892     1.10577  0.00131059
        5479      1.1039     1.10577  0.00131035
        5480      1.1088     1.10577  0.00131011
        5481      1.1136     1.10577  0.00130988
        5482     1.11827     1.10577  0.00130964
        5483     1.12279     1.10577   0.0013094
        5484     1.12715     1.10578  0.00130917
        5485     1.13132     1.10578  0.00130894
        5486     1.13529     1.10579  0.00130871
        5487     1.13904     1.10579  0.00130849
        5488     1.14256      1.1058  0.00130827
        5489     1.14584     1.10581  0.00130805
        5490     1.14887     1.10581  0.00130783
        5491     1.15163     1.10582  0.00130762
        5492     1.15412     1.10583  0.00130741
        5493     1.15633     1.10584  0.00130721
        5494     1.15826     1.10585  0.00130701
        5495      1.1599     1.10586   0.0013068
        5496     1.16126     1.10587  0.00130661
        5497     1.16232     1.10588  0.00130641
        5498     1.16309     1.10589  0.00130621
        5499     1.16356      1.1059  0.00130602
        5500     1.16376     1.10591  0.00130582
        5501     1.16366     1.10592  0.00130563
        5502     1.16329     1.10593  0.00130543
        5503     1.16265     1.10594  0.00130523
        5504     1.16175     1.10595  0.00130504
        5505     1.16058     1.10596  0.00130484
        5506     1.15917     1.10597  0.00130464
        5507     1.15751     1.10598  0.00130443
        5508     1.15563     1.10599  0.00130423
        5509     1.15352       1.106  0.00130402
        5510     1.15121     1.10601  0.00130381
        5511      1.1487     1.10602  0.00130359
        5512     1.14602     1.10602  0.00130338
        5513     1.14316     1.10603  0.00130316
        5514     1.14014     1.10604  0.00130294
        5515     1.13699     1.10604  0.00130271
        5516     1.13372     1.10605  0.00130249
        5517     1.13033     1.10605  0.00130226
        5518     1.12686     1.10605  0.00130203
        5519     1.12331     1.10606   0.0013018
        5520      1.1197     1.10606  0.00130156
        5521     1.11606     1.10606  0.00130133
        5522      1.1124     1.10606  0.00130109
        5523     1.10874     1.10606  0.00130086
        5524      1.1051     1.10606  0.00130062
        5525     1.10151     1.10606  0.00130039
        5526     1.09799     1.10606  0.00130015
        5527     1.09455     1.10606  0.00129992
        5528     1.09121     1.10606  0.00129969
        5529       1.088     1.10605  0.00129945
        5530     1.08493     1.10605  0.00129922
        5531     1.08203     1.10605    0.001299
        5532      1.0793     1.10604  0.00129877
        5533     1.07677     1.10603  0.00129855
        5534     1.07444     1.10603  0.00129833
        5535     1.07233     1.10602  0.00129811
        5536     1.07045     1.10602  0.00129789
        5537      1.0688     1.10601  0.00129767
        5538     1.06739       1.106  0.00129745
        5539     1.06622       1.106  0.00129724
        5540     1.06529     1.10599  0.00129703
        5541      1.0646     1.10598  0.00129681
        5542     1.06415     1.10597   0.0012966
        5543     1.06392     1.10597  0.00129639
        5544     1.06392     1.10596  0.00129618
        5545     1.06414     1.10595  0.00129597
        5546     1.06456     1.10594  0.00129575
        5547     1.06517     1.10594  0.00129554
        5548     1.06598     1.10593  0.00129533
        5549     1.06695     1.10592  0.00129511
        5550     1.06809     1.10591   0.0012949
        5551     1.06937     1.10591  0.00129468
        5552     1.07079      1.1059  0.00129446
        5553     1.07233      1.1059  0.00129424
        5554     1.07398     1.10589  0.00129402
        5555     1.07572     1.10588   0.0012938
        5556     1.07753     1.10588  0.00129358
