#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
        4225     2.69088     2.69047 6.67343e-05
        4226     2.69081     2.69047 6.67186e-05
        4227     2.69073     2.69047 6.67028e-05
        4228     2.69065     2.69047 6.66871e-05
        4229     2.69056     2.69047 6.66713e-05
        4230     2.69047     2.69047 6.66555e-05
        4231     2.69038     2.69047 6.66398e-05
        4232      2.6903     2.69047 6.66241e-05
        4233     2.69023     2.69047 6.66083e-05
        4234     2.69016     2.69047 6.65926e-05
        4235     2.69011     2.69047  6.6577e-05
        4236     2.69008     2.69047 6.65613e-05
        4237     2.69007     2.69047 6.65457e-05
        4238     2.69006     2.69047   6.653e-05
        4239     2.69008     2.69047 6.65144e-05
        4240      2.6901     2.69047 6.64988e-05
        4241     2.69014     2.69047 6.64832e-05
        4242     2.69019     2.69047 6.64675e-05
        4243     2.69027     2.69047 6.64519e-05
        4244     2.69034     2.69047 6.64362e-05
        4245     2.69043     2.69047 6.64206e-05
        4246     2.69051     2.69047 6.64049e-05
        4247     2.69061     2.69047 6.63893e-05
        4248     2.69071     2.69047 6.63737e-05
        4249     2.69081     2.69047 6.63581e-05
        4250     2.69091     2.69047 6.63426e-05
        4251     2.69101     2.69047 6.63271e-05
        4252     2.69111     2.69047 6.63117e-05
        4253      2.6912     2.69047 6.62963e-05
        4254     2.69129     2.69047  6.6281e-05
        4255     2.69138     2.69047 6.62658e-05
        4256     2.69146     2.69047 6.62506e-05
        4257     2.69154     2.69047 6.62355e-05
        4258      2.6916     2.69047 6.62205e-05
        4259     2.69166     2.69047 6.62055e-05
        4260     2.69172     2.69047 6.61906e-05
        4261     2.69177     2.69047 6.61758e-05
        4262     2.69182     2.69047  6.6161e-05
        4263     2.69187     2.69047 6.61463e-05
        4264      2.6919     2.69047 6.61317e-05
        4265     2.69194     2.69047  6.6117e-05
        4266     2.69196     2.69047 6.61025e-05
        4267     2.69199     2.69047 6.60879e-05
        4268     2.69201     2.69047 6.60734e-05
        4269     2.69203     2.69047 6.60589e-05
        4270     2.69204     2.69048 6.60445e-05
        4271     2.69205     2.69048 6.60301e-05
        4272     2.69206     2.69048 6.60156e-05
        4273     2.69207     2.69048 6.60013e-05
        4274     2.69208     2.69048 6.59869e-05
        4275      2.6921     2.69048 6.59725e-05
        4276      2.6921     2.69048 6.59582e-05
        4277     2.69211     2.69048 6.59439e-05
        4278     2.69212     2.69048 6.59296e-05
        4279     2.69213     2.69048 6.59153e-05
        4280     2.69213     2.69048  6.5901e-05
        4281     2.69214     2.69048 6.58868e-05
        4282     2.69214     2.69048 6.58725e-05
        4283     2.69215     2.69048 6.58583e-05
        4284     2.69216     2.69048 6.58441e-05
        4285     2.69216     2.69048 6.58299e-05
        4286     2.69217     2.69048 6.58157e-05
        4287     2.69216     2.69048 6.58015e-05
        4288     2.69216     2.69048 6.57874e-05
        4289     2.69217     2.69048 6.57732e-05
        4290     2.69217     2.69048  6.5759e-05
        4291     2.69217     2.69048 6.57449e-05
        4292     2.69217     2.69048 6.57308e-05
        4293     2.69217     2.69048 6.57166e-05
        4294     2.69217     2.69048 6.57025e-05
        4295     2.69217     2.69048 6.56884e-05
        4296     2.69217     2.69049 6.56743e-05
        4297     2.69216     2.69049 6.56601e-05
        4298     2.69216     2.69049  6.5646e-05
        4299     2.69215     2.69049 6.56319e-05
        4300     2.69215     2.69049 6.56178e-05
        4301     2.69214     2.69049 6.56036e-05
        4302     2.69213     2.69049 6.55895e-05
        4303     2.69212     2.69049 6.55753e-05
        4304     2.69211     2.69049 6.55612e-05
        4305      2.6921     2.69049  6.5547e-05
        4306     2.69209     2.69049 6.55328e-05
        4307     2.69208     2.69049 6.55187e-05
        4308     2.69207     2.69049 6.55045e-05
        4309     2.69206     2.69049 6.54903e-05
        4310     2.69205     2.69049 6.54761e-05
        4311     2.69203     2.69049 6.54619e-05
        4312     2.69201     2.69049 6.54477e-05
        4313       2.692     2.69049 6.54334e-05
        4314     2.69199     2.69049 6.54192e-05
        4315     2.69197     2.69049 6.54049e-05
        4316     2.69195     2.69049 6.53906e-05
        4317     2.69194     2.69049 6.53763e-05
        4318     2.69192     2.69049  6.5362e-05
        4319      2.6919     2.69049 6.53477e-05
        4320     2.69189     2.69049 6.53334e-05
        4321     2.69187     2.69049  6.5319e-05
        4322     2.69185     2.69049 6.53047e-05
        4323     2.69184     2.69049 6.52903e-05
        4324     2.69182      2.6905 6.52759e-05
        4325     2.69181      2.6905 6.52615e-05
        4326      2.6918      2.6905 6.52471e-05
        4327     2.69178      2.6905 6.52327e-05
        4328     2.69178      2.6905 6.52183e-05
        4329     2.69176      2.6905 6.52039e-05
        4330     2.69175      2.6905 6.51895e-05
        4331     2.69175      2.6905 6.51751e-05
        4332     2.69174      2.6905 6.51607e-05
        4333     2.69173      2.6905 6.51463e-05
        4334     2.69172      2.6905 6.51319e-05
        4335     2.69172      2.6905 6.51174e-05
        4336     2.69171      2.6905  6.5103e-05
        4337     2.69171      2.6905 6.50886e-05
        4338     2.69171      2.6905 6.50742e-05
        4339     2.69171      2.6905 6.50598e-05
        4340      2.6917      2.6905 6.50454e-05
        4341      2.6917      2.6905  6.5031e-05
        4342      2.6917      2.6905 6.50166e-05
        4343      2.6917      2.6905 6.50022e-05
        4344      2.6917      2.6905 6.49879e-05
        4345     2.69171      2.6905 6.49735e-05
        4346     2.69171      2.6905 6.49591e-05
        4347     2.69172      2.6905 6.49448e-05
        4348     2.69172      2.6905 6.49305e-05
        4349     2.69173      2.6905 6.49162e-05
        4350     2.69174      2.6905 6.49019e-05
        4351     2.69175      2.6905 6.48876e-05
        4352     2.69177      2.6905 6.48733e-05
        4353     2.69178      2.6905 6.48591e-05
        4354      2.6918      2.6905 6.48449e-05
        4355     2.69181      2.6905 6.48307e-05
        4356     2.69182      2.6905 6.48165e-05
        4357     2.69184      2.6905 6.48023e-05
        4358     2.69185      2.6905 6.47882e-05
        4359     2.69187     2.69051 6.47741e-05
        4360     2.69189     2.69051   6.476e-05
        4361     2.69192     2.69051  6.4746e-05
        4362     2.69194     2.69051  6.4732e-05
        4363     2.69197     2.69051  6.4718e-05
        4364       2.692     2.69051 6.47041e-05
        4365     2.69202     2.69051 6.46902e-05
        4366     2.69206     2.69051 6.46764e-05
        4367     2.69209     2.69051 6.46626e-05
        4368     2.69213     2.69051 6.46488e-05
        4369     2.69217     2.69051 6.46351e-05
        4370     2.69221     2.69051 6.46215e-05
        4371     2.69225     2.69051  6.4608e-05
        4372     2.69229     2.69051 6.45945e-05
        4373     2.69234     2.69051 6.45811e-05
        4374     2.69239     2.69051 6.45677e-05
        4375     2.69245     2.69051 6.45545e-05
        4376      2.6925     2.69051 6.45413e-05
        4377     2.69256     2.69051 6.45283e-05
        4378     2.69262     2.69051 6.45153e-05
        4379     2.69269     2.69051 6.45025e-05
        4380     2.69275     2.69051 6.44898e-05
        4381     2.69283     2.69051 6.44773e-05
        4382      2.6929     2.69051 6.44648e-05
        4383     2.69298     2.69052 6.44526e-05
        4384     2.69305     2.69052 6.44405e-05
        4385     2.69313     2.69052 6.44285e-05
        4386     2.69321     2.69052 6.44168e-05
        4387     2.69329     2.69052 6.44052e-05
        4388     2.69337     2.69052 6.43938e-05
        4389     2.69345     2.69052 6.43826e-05
        4390     2.69354     2.69052 6.43716e-05
        4391     2.69361     2.69052 6.43608e-05
        4392      2.6937     2.69052 6.43502e-05
        4393     2.69378     2.69052 6.43398e-05
        4394     2.69386     2.69052 6.43297e-05
        4395     2.69393     2.69052 6.43197e-05
        4396     2.69401     2.69052   6.431e-05
        4397     2.69408     2.69052 6.43004e-05
        4398     2.69415     2.69053 6.42911e-05
        4399     2.69421     2.69053 6.42819e-05
        4400     2.69426     2.69053 6.42729e-05
        4401     2.69431     2.69053 6.42641e-05
        4402     2.69434     2.69053 6.42553e-05
        4403     2.69438     2.69053 6.42466e-05
        4404     2.69439     2.69053  6.4238e-05
        4405     2.69439     2.69053 6.42294e-05
        4406      2.6944     2.69053 6.42209e-05
        4407     2.69437     2.69053 6.42122e-05
        4408     2.69434     2.69053 6.42034e-05
        4409      2.6943     2.69054 6.41946e-05
        4410     2.69425     2.69054 6.41855e-05
        4411     2.69418     2.69054 6.41763e-05
        4412      2.6941     2.69054 6.41668e-05
        4413       2.694     2.69054 6.41571e-05
        4414      2.6939     2.69054  6.4147e-05
        4415     2.69378     2.69054 6.41367e-05
        4416     2.69365     2.69054  6.4126e-05
        4417     2.69351     2.69054 6.41151e-05
        4418     2.69337     2.69054 6.41037e-05
        4419     2.69322     2.69054 6.40921e-05
        4420     2.69307     2.69054 6.40802e-05
        4421     2.69292     2.69054 6.40679e-05
        4422     2.69277     2.69054 6.40554e-05
        4423     2.69261     2.69054 6.40426e-05
        4424     2.69247     2.69055 6.40296e-05
        4425     2.69233     2.69055 6.40164e-05
        4426     2.69219     2.69055  6.4003e-05
        4427     2.69207     2.69055 6.39895e-05
        4428     2.69196     2.69055 6.39759e-05
        4429     2.69186     2.69055 6.39621e-05
        4430     2.69178     2.69055 6.39483e-05
        4431     2.69169     2.69055 6.39344e-05
        4432     2.69163     2.69055 6.39204e-05
        4433     2.69158     2.69055 6.39064e-05
        4434     2.69154     2.69055 6.38924e-05
        4435      2.6915     2.69055 6.38783e-05
        4436     2.69148     2.69055 6.38643e-05
        4437     2.69147     2.69055 6.38502e-05
        4438     2.69147     2.69055 6.38362e-05
        4439     2.69147     2.69055 6.38221e-05
        4440     2.69148     2.69055 6.38081e-05
        4441     2.69149     2.69055 6.37941e-05
        4442      2.6915     2.69055 6.37801e-05
        4443     2.69152     2.69055 6.37661e-05
        4444     2.69154     2.69055 6.37521e-05
        4445     2.69156     2.69055 6.37382e-05
        4446     2.69158     2.69055 6.37243e-05
        4447      2.6916     2.69055 6.37104e-05
        4448     2.69162     2.69055 6.36965e-05
        4449     2.69165     2.69055 6.36827e-05
        4450     2.69166     2.69055 6.36689e-05
        4451     2.69168     2.69055 6.36551e-05
        4452      2.6917     2.69055 6.36413e-05
        4453     2.69173     2.69055 6.36275e-05
        4454     2.69174     2.69055 6.36138e-05
        4455     2.69176     2.69055 6.36001e-05
        4456     2.69178     2.69055 6.35864e-05
        4457     2.69179     2.69055 6.35728e-05
        4458      2.6918     2.69055 6.35591e-05
        4459     2.69181     2.69055 6.35455e-05
        4460     2.69182     2.69055 6.35319e-05
        4461     2.69183     2.69055 6.35183e-05
        4462     2.69182     2.69055 6.35047e-05
        4463     2.69181     2.69056 6.34911e-05
        4464     2.69179     2.69056 6.34775e-05
        4465     2.69175     2.69056 6.34638e-05
        4466     2.69171     2.69056 6.34501e-05
        4467     2.69165     2.69056 6.34364e-05
        4468     2.69157     2.69056 6.34226e-05
        4469     2.69148     2.69056 6.34088e-05
        4470     2.69138     2.69056 6.33948e-05
        4471     2.69126     2.69056 6.33809e-05
        4472     2.69114     2.69056 6.33668e-05
        4473       2.691     2.69056 6.33527e-05
        4474     2.69085     2.69056 6.33386e-05
        4475     2.69069     2.69056 6.33245e-05
        4476     2.69052     2.69056 6.33103e-05
        4477     2.69036     2.69056 6.32962e-05
        4478     2.69021     2.69056 6.32821e-05
        4479     2.69005     2.69056 6.32681e-05
        4480      2.6899     2.69056 6.32541e-05
        4481     2.68977     2.69056 6.32402e-05
        4482     2.68965     2.69056 6.32265e-05
        4483     2.68954     2.69056 6.32128e-05
        4484     2.68945     2.69056 6.31991e-05
        4485     2.68939     2.69056 6.31856e-05
        4486     2.68935     2.69056 6.31721e-05
        4487     2.68933     2.69056 6.31586e-05
        4488     2.68933     2.69056 6.31451e-05
        4489     2.68936     2.69055 6.31316e-05
        4490      2.6894     2.69055 6.31181e-05
        4491     2.68947     2.69055 6.31045e-05
        4492     2.68955     2.69055 6.30908e-05
        4493     2.68966     2.69055 6.30771e-05
        4494     2.68978     2.69055 6.30633e-05
        4495     2.68992     2.69055 6.30494e-05
        4496     2.69006     2.69055 6.30355e-05
        4497     2.69023     2.69055 6.30215e-05
        4498      2.6904     2.69055 6.30075e-05
        4499     2.69058     2.69055 6.29935e-05
        4500     2.69077     2.69055 6.29795e-05
        4501     2.69097     2.69055 6.29656e-05
        4502     2.69117     2.69055 6.29518e-05
        4503     2.69138     2.69055 6.29381e-05
        4504      2.6916     2.69055 6.29245e-05
        4505     2.69182     2.69055 6.29112e-05
        4506     2.69205     2.69055 6.28981e-05
        4507     2.69228     2.69056 6.28853e-05
        4508     2.69251     2.69056 6.28729e-05
        4509     2.69274     2.69056 6.28608e-05
        4510     2.69298     2.69056 6.28491e-05
        4511     2.69321     2.69056  6.2838e-05
        4512     2.69344     2.69056 6.28273e-05
        4513     2.69367     2.69056 6.28172e-05
        4514      2.6939     2.69056 6.28076e-05
        4515     2.69412     2.69056 6.27986e-05
        4516     2.69432     2.69056 6.27902e-05
        4517     2.69451     2.69056 6.27824e-05
        4518     2.69469     2.69056 6.27752e-05
        4519     2.69485     2.69056 6.27684e-05
        4520     2.69499     2.69056 6.27622e-05
        4521     2.69509     2.69057 6.27563e-05
        4522     2.69516     2.69057 6.27506e-05
        4523      2.6952     2.69057 6.27451e-05
        4524      2.6952     2.69057 6.27396e-05
        4525     2.69515     2.69057 6.27339e-05
        4526     2.69506     2.69057 6.27279e-05
        4527     2.69492     2.69057 6.27214e-05
        4528     2.69474     2.69057 6.27143e-05
        4529     2.69451     2.69057 6.27065e-05
        4530     2.69424     2.69057 6.26979e-05
        4531     2.69393     2.69057 6.26884e-05
        4532     2.69359     2.69058 6.26781e-05
        4533     2.69322     2.69058  6.2667e-05
        4534     2.69283     2.69058 6.26552e-05
        4535     2.69244     2.69058 6.26427e-05
        4536     2.69204     2.69058 6.26297e-05
        4537     2.69165     2.69058 6.26164e-05
        4538     2.69128     2.69058 6.26028e-05
        4539     2.69093     2.69058  6.2589e-05
        4540     2.69061     2.69058 6.25752e-05
        4541     2.69034     2.69058 6.25615e-05
        4542      2.6901     2.69058 6.25478e-05
        4543      2.6899     2.69058 6.25342e-05
        4544     2.68975     2.69058 6.25207e-05
        4545     2.68964     2.69058 6.25073e-05
        4546     2.68958     2.69058 6.24939e-05
        4547     2.68956     2.69058 6.24806e-05
        4548     2.68957     2.69058 6.24672e-05
        4549     2.68962     2.69058 6.24539e-05
        4550      2.6897     2.69058 6.24404e-05
        4551      2.6898     2.69058 6.24269e-05
        4552     2.68993     2.69058 6.24134e-05
        4553     2.69007     2.69058 6.23998e-05
        4554     2.69022     2.69058 6.23861e-05
        4555     2.69038     2.69058 6.23724e-05
        4556     2.69054     2.69058 6.23588e-05
        4557      2.6907     2.69058 6.23451e-05
        4558     2.69087     2.69058 6.23314e-05
        4559     2.69102     2.69058 6.23178e-05
        4560     2.69118     2.69058 6.23043e-05
        4561     2.69132     2.69058 6.22909e-05
        4562     2.69146     2.69058 6.22775e-05
        4563     2.69159     2.69058 6.22643e-05
        4564      2.6917     2.69058 6.22511e-05
        4565      2.6918     2.69058  6.2238e-05
        4566     2.69188     2.69058 6.22251e-05
        4567     2.69196     2.69058 6.22122e-05
        4568     2.69202     2.69058 6.21994e-05
        4569     2.69207     2.69058 6.21866e-05
        4570     2.69211     2.69058 6.21739e-05
        4571     2.69213     2.69058 6.21612e-05
        4572     2.69214     2.69058 6.21486e-05
        4573     2.69214     2.69058 6.21359e-05
        4574     2.69214     2.69058 6.21233e-05
        4575     2.69213     2.69058 6.21106e-05
        4576      2.6921     2.69058 6.20979e-05
        4577     2.69207     2.69058 6.20852e-05
        4578     2.69203     2.69058 6.20724e-05
        4579     2.69197     2.69058 6.20596e-05
        4580     2.69192     2.69058 6.20468e-05
        4581     2.69186     2.69058 6.20339e-05
        4582     2.69179     2.69058 6.20209e-05
        4583     2.69173     2.69058 6.20079e-05
        4584     2.69166     2.69058 6.19948e-05
        4585     2.69159     2.69058 6.19816e-05
        4586     2.69153     2.69058 6.19685e-05
        4587     2.69146     2.69058 6.19553e-05
        4588      2.6914     2.69058  6.1942e-05
        4589     2.69134     2.69058 6.19287e-05
        4590     2.69128     2.69058 6.19154e-05
        4591     2.69123     2.69058 6.19021e-05
        4592     2.69118     2.69058 6.18887e-05
        4593     2.69113     2.69058 6.18754e-05
        4594     2.69109     2.69058  6.1862e-05
        4595     2.69106     2.69058 6.18486e-05
        4596     2.69103     2.69058 6.18353e-05
        4597     2.69101     2.69058 6.18219e-05
        4598     2.69099     2.69058 6.18085e-05
        4599     2.69097     2.69058 6.17951e-05
        4600     2.69095     2.69058 6.17817e-05
        4601     2.69095     2.69059 6.17683e-05
        4602     2.69094     2.69059  6.1755e-05
        4603     2.69095     2.69059 6.17416e-05
        4604     2.69095     2.69059 6.17282e-05
        4605     2.69097     2.69059 6.17149e-05
        4606     2.69098     2.69059 6.17016e-05
        4607       2.691     2.69059 6.16882e-05
        4608     2.69102     2.69059 6.16749e-05
        4609     2.69104     2.69059 6.16616e-05
        4610     2.69106     2.69059 6.16483e-05
        4611     2.69108     2.69059  6.1635e-05
        4612     2.69111     2.69059 6.16218e-05
        4613     2.69114     2.69059 6.16085e-05
        4614     2.69116     2.69059 6.15953e-05
        4615      2.6912     2.69059 6.15821e-05
        4616     2.69122     2.69059 6.15689e-05
        4617     2.69125     2.69059 6.15558e-05
        4618     2.69128     2.69059 6.15426e-05
        4619      2.6913     2.69059 6.15295e-05
        4620     2.69133     2.69059 6.15164e-05
        4621     2.69135     2.69059 6.15033e-05
        4622     2.69138     2.69059 6.14902e-05
        4623      2.6914     2.69059 6.14772e-05
        4624     2.69142     2.69059 6.14641e-05
        4625     2.69145     2.69059 6.14511e-05
        4626     2.69147     2.69059 6.14381e-05
        4627     2.69149     2.69059 6.14252e-05
        4628     2.69151     2.69059 6.14122e-05
        4629     2.69154     2.69059 6.13993e-05
        4630     2.69155     2.69059 6.13864e-05
        4631     2.69157     2.69059 6.13735e-05
        4632     2.69159     2.69059 6.13606e-05
        4633      2.6916     2.69059 6.13478e-05
        4634     2.69162     2.69059 6.13349e-05
        4635     2.69163     2.69059 6.13221e-05
        4636     2.69164     2.69059 6.13093e-05
        4637     2.69165     2.69059 6.12965e-05
        4638     2.69166     2.69059 6.12837e-05
        4639     2.69167     2.69059 6.12709e-05
        4640     2.69168     2.69059 6.12582e-05
        4641     2.69169     2.69059 6.12454e-05
        4642     2.69169     2.69059 6.12327e-05
        4643      2.6917     2.69059   6.122e-05
        4644      2.6917     2.69059 6.12073e-05
        4645     2.69171     2.69059 6.11946e-05
        4646     2.69171     2.69059 6.11819e-05
        4647     2.69171     2.69059 6.11692e-05
        4648     2.69172     2.69059 6.11565e-05
        4649     2.69172     2.69059 6.11438e-05
        4650     2.69172     2.69059 6.11311e-05
        4651     2.69172     2.69059 6.11185e-05
        4652     2.69172     2.69059 6.11058e-05
        4653     2.69172     2.69059 6.10932e-05
        4654     2.69172     2.69059 6.10805e-05
        4655     2.69172     2.69059 6.10679e-05
        4656     2.69172      2.6906 6.10552e-05
        4657     2.69172      2.6906 6.10426e-05
        4658     2.69172      2.6906   6.103e-05
        4659     2.69172      2.6906 6.10174e-05
        4660     2.69172      2.6906 6.10047e-05
        4661     2.69171      2.6906 6.09921e-05
        4662     2.69171      2.6906 6.09795e-05
        4663     2.69171      2.6906 6.09669e-05
        4664      2.6917      2.6906 6.09543e-05
        4665      2.6917      2.6906 6.09417e-05
        4666      2.6917      2.6906 6.09291e-05
        4667     2.69169      2.6906 6.09165e-05
        4668     2.69169      2.6906 6.09039e-05
        4669      2.6917      2.6906 6.08913e-05
        4670     2.69169      2.6906 6.08787e-05
        4671     2.69169      2.6906 6.08661e-05
        4672      2.6917      2.6906 6.08535e-05
        4673     2.69169      2.6906 6.08409e-05
        4674     2.69169      2.6906 6.08284e-05
        4675     2.69169      2.6906 6.08158e-05
        4676     2.69169      2.6906 6.08033e-05
        4677     2.69169      2.6906 6.07907e-05
        4678     2.69169      2.6906 6.07782e-05
        4679      2.6917      2.6906 6.07656e-05
        4680      2.6917      2.6906 6.07531e-05
        4681     2.69172      2.6906 6.07406e-05
        4682     2.69172      2.6906 6.07281e-05
        4683     2.69173      2.6906 6.07156e-05
        4684     2.69174      2.6906 6.07031e-05
        4685     2.69174      2.6906 6.06906e-05
        4686     2.69175      2.6906 6.06782e-05
        4687     2.69176      2.6906 6.06657e-05
        4688     2.69177      2.6906 6.06533e-05
        4689     2.69178      2.6906 6.06409e-05
        4690      2.6918      2.6906 6.06285e-05
        4691     2.69181      2.6906 6.06161e-05
        4692     2.69182      2.6906 6.06038e-05
        4693     2.69184      2.6906 6.05914e-05
        4694     2.69185      2.6906 6.05791e-05
        4695     2.69186      2.6906 6.05668e-05
        4696     2.69187      2.6906 6.05545e-05
        4697     2.69189     2.69061 6.05422e-05
        4698      2.6919     2.69061   6.053e-05
        4699     2.69192     2.69061 6.05177e-05
        4700     2.69193     2.69061 6.05055e-05
        4701     2.69195     2.69061 6.04933e-05
        4702     2.69196     2.69061 6.04811e-05
        4703     2.69198     2.69061  6.0469e-05
        4704     2.69199     2.69061 6.04568e-05
        4705       2.692     2.69061 6.04447e-05
        4706     2.69202     2.69061 6.04326e-05
        4707     2.69203     2.69061 6.04205e-05
        4708     2.69205     2.69061 6.04085e-05
        4709     2.69206     2.69061 6.03964e-05
        4710     2.69208     2.69061 6.03844e-05
        4711     2.69209     2.69061 6.03724e-05
        4712      2.6921     2.69061 6.03604e-05
        4713     2.69212     2.69061 6.03485e-05
        4714     2.69214     2.69061 6.03365e-05
        4715     2.69215     2.69061 6.03246e-05
        4716     2.69216     2.69061 6.03127e-05
        4717     2.69218     2.69061 6.03009e-05
        4718     2.69219     2.69061  6.0289e-05
        4719      2.6922     2.69061 6.02772e-05
        4720     2.69222     2.69061 6.02654e-05
        4721     2.69223     2.69061 6.02536e-05
        4722     2.69224     2.69061 6.02418e-05
        4723     2.69225     2.69061   6.023e-05
        4724     2.69226     2.69061 6.02183e-05
        4725     2.69227     2.69061 6.02066e-05
        4726     2.69229     2.69061 6.01949e-05
        4727      2.6923     2.69061 6.01832e-05
        4728     2.69231     2.69062 6.01715e-05
        4729     2.69232     2.69062 6.01599e-05
        4730     2.69234     2.69062 6.01483e-05
        4731     2.69235     2.69062 6.01367e-05
        4732     2.69237     2.69062 6.01251e-05
        4733     2.69239     2.69062 6.01136e-05
        4734      2.6924     2.69062 6.01021e-05
        4735     2.69243     2.69062 6.00906e-05
        4736     2.69244     2.69062 6.00791e-05
        4737     2.69245     2.69062 6.00677e-05
        4738     2.69247     2.69062 6.00563e-05
        4739      2.6925     2.69062 6.00449e-05
        4740     2.69251     2.69062 6.00336e-05
        4741     2.69253     2.69062 6.00223e-05
        4742     2.69256     2.69062  6.0011e-05
        4743     2.69257     2.69062 5.99998e-05
        4744     2.69259     2.69062 5.99886e-05
        4745     2.69261     2.69062 5.99774e-05
        4746     2.69262     2.69062 5.99662e-05
        4747     2.69264     2.69062 5.99551e-05
        4748     2.69265     2.69062  5.9944e-05
        4749     2.69267     2.69062 5.99329e-05
        4750     2.69268     2.69062 5.99219e-05
        4751     2.69269     2.69062 5.99108e-05
        4752      2.6927     2.69062 5.98998e-05
        4753      2.6927     2.69063 5.98888e-05
        4754     2.69271     2.69063 5.98778e-05
        4755     2.69271     2.69063 5.98668e-05
        4756     2.69271     2.69063 5.98558e-05
        4757      2.6927     2.69063 5.98448e-05
        4758     2.69269     2.69063 5.98338e-05
        4759     2.69268     2.69063 5.98228e-05
        4760     2.69265     2.69063 5.98118e-05
        4761     2.69262     2.69063 5.98007e-05
        4762     2.69259     2.69063 5.97895e-05
        4763     2.69255     2.69063 5.97783e-05
        4764     2.69251     2.69063 5.97671e-05
        4765     2.69245     2.69063 5.97558e-05
        4766     2.69239     2.69063 5.97444e-05
        4767     2.69233     2.69063 5.97329e-05
        4768     2.69227     2.69063 5.97214e-05
        4769      2.6922     2.69063 5.97097e-05
        4770     2.69213     2.69063  5.9698e-05
        4771     2.69205     2.69063 5.96863e-05
        4772     2.69197     2.69063 5.96744e-05
        4773     2.69188     2.69063 5.96625e-05
        4774      2.6918     2.69063 5.96505e-05
        4775     2.69171     2.69063 5.96384e-05
        4776     2.69163     2.69063 5.96263e-05
        4777     2.69154     2.69063 5.96141e-05
        4778     2.69145     2.69063 5.96019e-05
        4779     2.69137     2.69063 5.95896e-05
        4780      2.6913     2.69063 5.95773e-05
        4781     2.69122     2.69063  5.9565e-05
        4782     2.69115     2.69063 5.95526e-05
        4783     2.69108     2.69063 5.95402e-05
        4784     2.69102     2.69063 5.95278e-05
        4785     2.69096     2.69063 5.95154e-05
        4786     2.69091     2.69063  5.9503e-05
        4787     2.69087     2.69063 5.94906e-05
        4788     2.69082     2.69063 5.94782e-05
        4789     2.69079     2.69063 5.94658e-05
        4790     2.69076     2.69063 5.94534e-05
        4791     2.69074     2.69063  5.9441e-05
        4792     2.69072     2.69063 5.94286e-05
        4793      2.6907     2.69063 5.94162e-05
        4794     2.69069     2.69063 5.94038e-05
        4795     2.69069     2.69063 5.93914e-05
        4796     2.69069     2.69063  5.9379e-05
        4797     2.69069     2.69063 5.93667e-05
        4798      2.6907     2.69063 5.93543e-05
        4799     2.69071     2.69063 5.93419e-05
        4800     2.69072     2.69063 5.93296e-05
        4801     2.69074     2.69063 5.93172e-05
        4802     2.69075     2.69063 5.93049e-05
        4803     2.69077     2.69063 5.92925e-05
        4804      2.6908     2.69063 5.92802e-05
        4805     2.69082     2.69063 5.92679e-05
        4806     2.69084     2.69064 5.92555e-05
        4807     2.69087     2.69064 5.92432e-05
        4808     2.69089     2.69064 5.92309e-05
        4809     2.69092     2.69064 5.92186e-05
        4810     2.69094     2.69064 5.92064e-05
        4811     2.69097     2.69064 5.91941e-05
        4812     2.69099     2.69064 5.91819e-05
        4813     2.69102     2.69064 5.91696e-05
        4814     2.69104     2.69064 5.91574e-05
        4815     2.69106     2.69064 5.91452e-05
        4816     2.69109     2.69064 5.91329e-05
        4817     2.69111     2.69064 5.91208e-05
        4818     2.69113     2.69064 5.91086e-05
        4819     2.69115     2.69064 5.90964e-05
        4820     2.69117     2.69064 5.90842e-05
        4821     2.69119     2.69064 5.90721e-05
        4822      2.6912     2.69064   5.906e-05
        4823     2.69122     2.69064 5.90479e-05
        4824     2.69125     2.69064 5.90357e-05
        4825     2.69126     2.69064 5.90237e-05
        4826     2.69128     2.69064 5.90116e-05
        4827      2.6913     2.69064 5.89995e-05
        4828     2.69132     2.69064 5.89875e-05
        4829     2.69134     2.69064 5.89754e-05
        4830     2.69135     2.69064 5.89634e-05
        4831     2.69136     2.69064 5.89514e-05
        4832     2.69139     2.69064 5.89394e-05
        4833      2.6914     2.69064 5.89274e-05
        4834     2.69142     2.69064 5.89154e-05
        4835     2.69143     2.69064 5.89035e-05
        4836     2.69144     2.69064 5.88915e-05
        4837     2.69145     2.69064 5.88796e-05
        4838     2.69147     2.69064 5.88677e-05
        4839     2.69148     2.69064 5.88558e-05
        4840     2.69149     2.69064 5.88439e-05
        4841     2.69151     2.69064  5.8832e-05
        4842     2.69153     2.69064 5.88201e-05
        4843     2.69154     2.69064 5.88083e-05
        4844     2.69155     2.69064 5.87964e-05
        4845     2.69157     2.69064 5.87846e-05
        4846     2.69157     2.69064 5.87728e-05
        4847     2.69158     2.69064  5.8761e-05
        4848      2.6916     2.69064 5.87492e-05
        4849     2.69161     2.69064 5.87374e-05
        4850     2.69162     2.69064 5.87257e-05
        4851     2.69163     2.69064 5.87139e-05
        4852     2.69165     2.69064 5.87022e-05
        4853     2.69166     2.69064 5.86905e-05
        4854     2.69167     2.69064 5.86787e-05
        4855     2.69168     2.69064 5.86671e-05
        4856      2.6917     2.69064 5.86554e-05
        4857     2.69171     2.69064 5.86437e-05
        4858     2.69173     2.69064 5.86321e-05
        4859     2.69174     2.69064 5.86204e-05
