#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
        4311     3.05164     3.41099  0.00521523
        4312     3.05148     3.41091  0.00521469
        4313     3.05134     3.41083  0.00521415
        4314     3.05122     3.41074  0.00521361
        4315     3.05111     3.41066  0.00521306
        4316     3.05102     3.41058  0.00521252
        4317     3.05094     3.41049  0.00521198
        4318     3.05089     3.41041  0.00521144
        4319     3.05085     3.41033   0.0052109
        4320     3.05082     3.41024  0.00521036
        4321     3.05081     3.41016  0.00520981
        4322     3.05082     3.41008  0.00520927
        4323     3.05084     3.40999  0.00520873
        4324     3.05087     3.40991  0.00520819
        4325     3.05092     3.40983  0.00520764
        4326     3.05098     3.40975   0.0052071
        4327     3.05106     3.40966  0.00520656
        4328     3.05114     3.40958  0.00520601
        4329     3.05124      3.4095  0.00520547
        4330     3.05135     3.40941  0.00520492
        4331     3.05146     3.40933  0.00520438
        4332     3.05159     3.40925  0.00520383
        4333     3.05172     3.40917  0.00520328
        4334     3.05186     3.40908  0.00520274
        4335     3.05201       3.409  0.00520219
        4336     3.05216     3.40892  0.00520164
        4337     3.05231     3.40884  0.00520109
        4338     3.05247     3.40876  0.00520054
        4339     3.05263     3.40867  0.00519999
        4340      3.0528     3.40859  0.00519944
        4341     3.05296     3.40851  0.00519889
        4342     3.05313     3.40843  0.00519833
        4343     3.05329     3.40835  0.00519778
        4344     3.05345     3.40826  0.00519722
        4345     3.05361     3.40818  0.00519667
        4346     3.05377      3.4081  0.00519611
        4347     3.05392     3.40802  0.00519556
        4348     3.05407     3.40794    0.005195
        4349     3.05421     3.40786  0.00519444
        4350     3.05434     3.40778  0.00519388
        4351     3.05446     3.40769  0.00519332
        4352     3.05458     3.40761  0.00519276
        4353     3.05468     3.40753   0.0051922
        4354     3.05477     3.40745  0.00519164
        4355     3.05485     3.40737  0.00519108
        4356     3.05492     3.40729  0.00519052
        4357     3.05497     3.40721  0.00518996
        4358       3.055     3.40713   0.0051894
        4359     3.05501     3.40705  0.00518884
        4360       3.055     3.40697  0.00518827
        4361     3.05498     3.40689  0.00518771
        4362     3.05493      3.4068  0.00518715
        4363     3.05485     3.40672  0.00518659
        4364     3.05475     3.40664  0.00518603
        4365     3.05462     3.40656  0.00518547
        4366     3.05446     3.40648  0.00518491
        4367     3.05427      3.4064  0.00518435
        4368     3.05404     3.40632  0.00518379
        4369     3.05378     3.40624  0.00518323
        4370     3.05348     3.40616  0.00518267
        4371     3.05314     3.40608  0.00518211
        4372     3.05276       3.406  0.00518156
        4373     3.05233     3.40592  0.00518101
        4374     3.05185     3.40584  0.00518045
        4375     3.05133     3.40575   0.0051799
        4376     3.05075     3.40567  0.00517935
        4377     3.05011     3.40559  0.00517881
        4378     3.04942     3.40551  0.00517826
        4379     3.04866     3.40543  0.00517772
        4380     3.04785     3.40535  0.00517718
        4381     3.04696     3.40527  0.00517665
        4382     3.04601     3.40518  0.00517612
        4383     3.04498      3.4051  0.00517559
        4384     3.04388     3.40502  0.00517506
        4385     3.04271     3.40494  0.00517454
        4386     3.04146     3.40485  0.00517403
        4387     3.04012     3.40477  0.00517351
        4388     3.03871     3.40469  0.00517301
        4389     3.03721      3.4046  0.00517251
        4390     3.03563     3.40452  0.00517201
        4391     3.03396     3.40444  0.00517152
        4392     3.03222     3.40435  0.00517104
        4393     3.03038     3.40427  0.00517056
        4394     3.02847     3.40418  0.00517009
        4395     3.02647     3.40409  0.00516963
        4396     3.02439     3.40401  0.00516918
        4397     3.02224     3.40392  0.00516873
        4398     3.02002     3.40383  0.00516829
        4399     3.01773     3.40375  0.00516786
        4400     3.01539     3.40366  0.00516744
        4401     3.01298     3.40357  0.00516703
        4402     3.01054     3.40348  0.00516663
        4403     3.00805     3.40339  0.00516623
        4404     3.00554      3.4033  0.00516585
        4405     3.00301     3.40321  0.00516548
        4406     3.00047     3.40312  0.00516511
        4407     2.99794     3.40302  0.00516476
        4408     2.99542     3.40293  0.00516442
        4409     2.99294     3.40284  0.00516408
        4410      2.9905     3.40275  0.00516376
        4411     2.98812     3.40265  0.00516344
        4412      2.9858     3.40256  0.00516314
        4413     2.98357     3.40246  0.00516284
        4414     2.98144     3.40237  0.00516255
        4415     2.97941     3.40227  0.00516227
        4416      2.9775     3.40218    0.005162
        4417     2.97572     3.40208  0.00516173
        4418     2.97408     3.40198  0.00516147
        4419     2.97258     3.40188  0.00516122
        4420     2.97123     3.40179  0.00516097
        4421     2.97003     3.40169  0.00516073
        4422     2.96898     3.40159  0.00516049
        4423     2.96808     3.40149  0.00516025
        4424     2.96733      3.4014  0.00516002
        4425     2.96673      3.4013  0.00515979
        4426     2.96627      3.4012  0.00515956
        4427     2.96593      3.4011  0.00515933
        4428     2.96572       3.401   0.0051591
        4429     2.96563      3.4009  0.00515887
        4430     2.96563     3.40081  0.00515864
        4431     2.96572     3.40071  0.00515841
        4432     2.96589     3.40061  0.00515818
        4433     2.96613     3.40051  0.00515795
        4434     2.96642     3.40041  0.00515772
        4435     2.96675     3.40032  0.00515748
        4436     2.96711     3.40022  0.00515724
        4437     2.96749     3.40012    0.005157
        4438     2.96789     3.40002  0.00515676
        4439     2.96829     3.39993  0.00515651
        4440     2.96868     3.39983  0.00515627
        4441     2.96907     3.39973  0.00515602
        4442     2.96945     3.39963  0.00515577
        4443     2.96982     3.39954  0.00515551
        4444     2.97016     3.39944  0.00515526
        4445     2.97049     3.39935    0.005155
        4446      2.9708     3.39925  0.00515474
        4447     2.97109     3.39915  0.00515448
        4448     2.97136     3.39906  0.00515422
        4449      2.9716     3.39896  0.00515396
        4450     2.97183     3.39886   0.0051537
        4451     2.97204     3.39877  0.00515343
        4452     2.97222     3.39867  0.00515316
        4453     2.97239     3.39858  0.00515289
        4454     2.97254     3.39848  0.00515263
        4455     2.97267     3.39839  0.00515235
        4456     2.97278     3.39829  0.00515208
        4457     2.97287     3.39819  0.00515181
        4458     2.97294      3.3981  0.00515154
        4459       2.973       3.398  0.00515127
        4460     2.97305     3.39791  0.00515099
        4461     2.97309     3.39781  0.00515072
        4462     2.97313     3.39772  0.00515044
        4463     2.97317     3.39762  0.00515017
        4464     2.97322     3.39753  0.00514989
        4465      2.9733     3.39743  0.00514961
        4466     2.97341     3.39734  0.00514934
        4467     2.97357     3.39724  0.00514906
        4468     2.97379     3.39715  0.00514878
        4469     2.97408     3.39705  0.00514849
        4470     2.97447     3.39696  0.00514821
        4471     2.97496     3.39686  0.00514792
        4472     2.97557     3.39677  0.00514764
        4473     2.97632     3.39668  0.00514734
        4474      2.9772     3.39658  0.00514705
        4475     2.97825     3.39649  0.00514674
        4476     2.97945      3.3964  0.00514644
        4477     2.98081      3.3963  0.00514613
        4478     2.98234     3.39621  0.00514581
        4479     2.98403     3.39612  0.00514548
        4480     2.98588     3.39603  0.00514515
        4481     2.98787     3.39594   0.0051448
        4482        2.99     3.39585  0.00514445
        4483     2.99224     3.39576  0.00514409
        4484     2.99459     3.39567  0.00514373
        4485     2.99702     3.39558  0.00514335
        4486     2.99951     3.39549  0.00514296
        4487     3.00204      3.3954  0.00514256
        4488     3.00459     3.39531  0.00514215
        4489     3.00714     3.39523  0.00514173
        4490     3.00966     3.39514   0.0051413
        4491     3.01213     3.39506  0.00514087
        4492     3.01454     3.39497  0.00514042
        4493     3.01685     3.39489  0.00513996
        4494     3.01907      3.3948   0.0051395
        4495     3.02116     3.39472  0.00513903
        4496     3.02312     3.39464  0.00513855
        4497     3.02493     3.39456  0.00513807
        4498     3.02658     3.39447  0.00513757
        4499     3.02805     3.39439  0.00513708
        4500     3.02935     3.39431  0.00513658
        4501     3.03045     3.39423  0.00513607
        4502     3.03136     3.39415  0.00513556
        4503     3.03206     3.39407  0.00513505
        4504     3.03255     3.39399  0.00513454
        4505     3.03282     3.39391  0.00513403
        4506     3.03287     3.39383  0.00513351
        4507     3.03269     3.39375    0.005133
        4508     3.03228     3.39367  0.00513249
        4509     3.03165     3.39359  0.00513198
        4510     3.03077     3.39351  0.00513147
        4511     3.02967     3.39343  0.00513096
        4512     3.02832     3.39335  0.00513047
        4513     3.02675     3.39327  0.00512997
        4514     3.02494     3.39318  0.00512948
        4515     3.02291      3.3931    0.005129
        4516     3.02066     3.39302  0.00512853
        4517     3.01821     3.39294  0.00512807
        4518     3.01556     3.39285  0.00512761
        4519     3.01273     3.39277  0.00512717
        4520     3.00974     3.39268  0.00512673
        4521     3.00663      3.3926  0.00512631
        4522     3.00341     3.39251   0.0051259
        4523     3.00011     3.39243   0.0051255
        4524     2.99679     3.39234  0.00512511
        4525     2.99346     3.39225  0.00512474
        4526     2.99019     3.39216  0.00512438
        4527       2.987     3.39207  0.00512403
        4528     2.98396     3.39198  0.00512369
        4529      2.9811     3.39189  0.00512336
        4530     2.97848      3.3918  0.00512304
        4531     2.97612     3.39171  0.00512273
        4532     2.97408     3.39162  0.00512243
        4533     2.97238     3.39152  0.00512213
        4534     2.97105     3.39143  0.00512184
        4535     2.97011     3.39134  0.00512156
        4536     2.96957     3.39124  0.00512127
        4537     2.96942     3.39115  0.00512099
        4538     2.96966     3.39106   0.0051207
        4539     2.97027     3.39097  0.00512041
        4540     2.97123     3.39087  0.00512012
        4541     2.97251     3.39078  0.00511982
        4542     2.97406     3.39069  0.00511951
        4543     2.97584      3.3906   0.0051192
        4544     2.97782     3.39051  0.00511888
        4545     2.97995     3.39042  0.00511855
        4546     2.98218     3.39033  0.00511821
        4547     2.98447     3.39024  0.00511787
        4548     2.98678     3.39015  0.00511751
        4549     2.98907     3.39006  0.00511714
        4550     2.99131     3.38997  0.00511677
        4551     2.99347     3.38989  0.00511639
        4552     2.99553      3.3898    0.005116
        4553     2.99746     3.38971   0.0051156
        4554     2.99926     3.38963  0.00511519
        4555      3.0009     3.38954  0.00511478
        4556     3.00239     3.38946  0.00511437
        4557     3.00371     3.38937  0.00511394
        4558     3.00487     3.38929  0.00511352
        4559     3.00587      3.3892  0.00511309
        4560     3.00671     3.38912  0.00511265
        4561      3.0074     3.38904  0.00511222
        4562     3.00795     3.38895  0.00511178
        4563     3.00836     3.38887  0.00511134
        4564     3.00865     3.38879   0.0051109
        4565     3.00883      3.3887  0.00511046
        4566     3.00891     3.38862  0.00511001
        4567      3.0089     3.38854  0.00510957
        4568     3.00882     3.38845  0.00510913
        4569     3.00868     3.38837  0.00510869
        4570     3.00848     3.38829  0.00510825
        4571     3.00825      3.3882  0.00510781
        4572       3.008     3.38812  0.00510736
        4573     3.00773     3.38804  0.00510693
        4574     3.00746     3.38796  0.00510649
        4575      3.0072     3.38787  0.00510605
        4576     3.00696     3.38779  0.00510561
        4577     3.00674     3.38771  0.00510517
        4578     3.00657     3.38762  0.00510474
        4579     3.00643     3.38754   0.0051043
        4580     3.00634     3.38746  0.00510387
        4581     3.00631     3.38737  0.00510343
        4582     3.00634     3.38729  0.00510299
        4583     3.00643     3.38721  0.00510256
        4584     3.00659     3.38712  0.00510212
        4585     3.00681     3.38704  0.00510168
        4586     3.00709     3.38696  0.00510124
        4587     3.00745     3.38687   0.0051008
        4588     3.00787     3.38679  0.00510036
        4589     3.00835     3.38671  0.00509991
        4590     3.00889     3.38663  0.00509947
        4591     3.00949     3.38655  0.00509902
        4592     3.01014     3.38646  0.00509856
        4593     3.01084     3.38638  0.00509811
        4594     3.01159      3.3863  0.00509765
        4595     3.01238     3.38622  0.00509719
        4596      3.0132     3.38614  0.00509673
        4597     3.01405     3.38606  0.00509626
        4598     3.01493     3.38598   0.0050958
        4599     3.01582      3.3859  0.00509532
        4600     3.01673     3.38581  0.00509485
        4601     3.01766     3.38573  0.00509437
        4602     3.01858     3.38566  0.00509389
        4603     3.01951     3.38558   0.0050934
        4604     3.02044      3.3855  0.00509291
        4605     3.02136     3.38542  0.00509242
        4606     3.02227     3.38534  0.00509192
        4607     3.02317     3.38526  0.00509143
        4608     3.02406     3.38518  0.00509092
        4609     3.02492      3.3851  0.00509042
        4610     3.02577     3.38503  0.00508991
        4611     3.02659     3.38495   0.0050894
        4612     3.02739     3.38487  0.00508889
        4613     3.02817     3.38479  0.00508837
        4614     3.02892     3.38472  0.00508785
        4615     3.02965     3.38464  0.00508733
        4616     3.03035     3.38456  0.00508681
        4617     3.03102     3.38449  0.00508628
        4618     3.03166     3.38441  0.00508576
        4619     3.03228     3.38433  0.00508523
        4620     3.03286     3.38426   0.0050847
        4621     3.03343     3.38418  0.00508416
        4622     3.03396      3.3841  0.00508363
        4623     3.03447     3.38403  0.00508309
        4624     3.03496     3.38395  0.00508255
        4625     3.03542     3.38388  0.00508201
        4626     3.03586      3.3838  0.00508147
        4627     3.03627     3.38373  0.00508093
        4628     3.03666     3.38365  0.00508038
        4629     3.03703     3.38358  0.00507984
        4630     3.03738      3.3835  0.00507929
        4631     3.03772     3.38343  0.00507874
        4632     3.03803     3.38335  0.00507819
        4633     3.03833     3.38328  0.00507764
        4634     3.03861     3.38321  0.00507709
        4635     3.03888     3.38313  0.00507654
        4636     3.03913     3.38306  0.00507599
        4637     3.03938     3.38298  0.00507543
        4638     3.03961     3.38291  0.00507488
        4639     3.03982     3.38283  0.00507432
        4640     3.04003     3.38276  0.00507377
        4641     3.04024     3.38269  0.00507321
        4642     3.04043     3.38261  0.00507265
        4643     3.04062     3.38254   0.0050721
        4644      3.0408     3.38247  0.00507154
        4645     3.04097     3.38239  0.00507098
        4646     3.04114     3.38232  0.00507042
        4647     3.04131     3.38225  0.00506986
        4648     3.04148     3.38217   0.0050693
        4649     3.04164      3.3821  0.00506874
        4650     3.04181     3.38203  0.00506817
        4651     3.04197     3.38195  0.00506761
        4652     3.04213     3.38188  0.00506705
        4653     3.04229     3.38181  0.00506649
        4654     3.04245     3.38173  0.00506592
        4655     3.04262     3.38166  0.00506536
        4656     3.04278     3.38159  0.00506479
        4657     3.04295     3.38152  0.00506423
        4658     3.04312     3.38144  0.00506366
        4659     3.04329     3.38137  0.00506309
        4660     3.04347      3.3813  0.00506253
        4661     3.04365     3.38123  0.00506196
        4662     3.04383     3.38115  0.00506139
        4663     3.04401     3.38108  0.00506082
        4664      3.0442     3.38101  0.00506025
        4665     3.04438     3.38094  0.00505968
        4666     3.04457     3.38086  0.00505911
        4667     3.04477     3.38079  0.00505854
        4668     3.04496     3.38072  0.00505797
        4669     3.04516     3.38065  0.00505739
        4670     3.04536     3.38058  0.00505682
        4671     3.04556      3.3805  0.00505625
        4672     3.04576     3.38043  0.00505567
        4673     3.04596     3.38036   0.0050551
        4674     3.04616     3.38029  0.00505452
        4675     3.04636     3.38022  0.00505395
        4676     3.04656     3.38015  0.00505337
        4677     3.04675     3.38008  0.00505279
        4678     3.04695        3.38  0.00505221
        4679     3.04714     3.37993  0.00505163
        4680     3.04732     3.37986  0.00505105
        4681      3.0475     3.37979  0.00505047
        4682     3.04768     3.37972  0.00504989
        4683     3.04785     3.37965  0.00504931
        4684     3.04802     3.37958  0.00504873
        4685     3.04817     3.37951  0.00504815
        4686     3.04832     3.37944  0.00504757
        4687     3.04846     3.37937  0.00504698
        4688     3.04859      3.3793   0.0050464
        4689     3.04871     3.37923  0.00504582
        4690     3.04882     3.37916  0.00504523
        4691     3.04892     3.37909  0.00504465
        4692     3.04901     3.37901  0.00504406
        4693     3.04908     3.37894  0.00504348
        4694     3.04915     3.37887  0.00504289
        4695     3.04919      3.3788  0.00504231
        4696     3.04923     3.37873  0.00504172
        4697     3.04925     3.37866  0.00504114
        4698     3.04925     3.37859  0.00504055
        4699     3.04924     3.37852  0.00503997
        4700     3.04922     3.37845  0.00503938
        4701     3.04918     3.37838  0.00503879
        4702     3.04912     3.37831  0.00503821
        4703     3.04905     3.37824  0.00503762
        4704     3.04896     3.37817  0.00503704
        4705     3.04885      3.3781  0.00503646
        4706     3.04873     3.37803  0.00503587
        4707     3.04859     3.37796  0.00503529
        4708     3.04843     3.37789  0.00503471
        4709     3.04826     3.37782  0.00503412
        4710     3.04807     3.37775  0.00503354
        4711     3.04787     3.37768  0.00503296
        4712     3.04765     3.37761  0.00503238
        4713     3.04742     3.37754   0.0050318
        4714     3.04717     3.37747  0.00503122
        4715     3.04691      3.3774  0.00503064
        4716     3.04663     3.37733  0.00503006
        4717     3.04634     3.37726  0.00502949
        4718     3.04603     3.37719  0.00502891
        4719     3.04571     3.37712  0.00502833
        4720     3.04538     3.37705  0.00502776
        4721     3.04503     3.37698  0.00502719
        4722     3.04467     3.37691  0.00502662
        4723      3.0443     3.37684  0.00502604
        4724     3.04391     3.37677  0.00502547
        4725     3.04351      3.3767  0.00502491
        4726      3.0431     3.37663  0.00502434
        4727     3.04267     3.37656  0.00502377
        4728     3.04224     3.37649  0.00502321
        4729     3.04178     3.37642  0.00502264
        4730     3.04132     3.37635  0.00502208
        4731     3.04084     3.37628  0.00502152
        4732     3.04034      3.3762  0.00502096
        4733     3.03983     3.37613   0.0050204
        4734     3.03931     3.37606  0.00501985
        4735     3.03877     3.37599  0.00501929
        4736     3.03821     3.37592  0.00501874
        4737     3.03764     3.37585  0.00501819
        4738     3.03704     3.37578  0.00501764
        4739     3.03643      3.3757  0.00501709
        4740      3.0358     3.37563  0.00501654
        4741     3.03515     3.37556    0.005016
        4742     3.03449     3.37549  0.00501546
        4743      3.0338     3.37542  0.00501492
        4744     3.03309     3.37535  0.00501438
        4745     3.03236     3.37527  0.00501384
        4746     3.03162      3.3752  0.00501331
        4747     3.03086     3.37513  0.00501278
        4748     3.03007     3.37506  0.00501225
        4749     3.02928     3.37498  0.00501172
        4750     3.02846     3.37491   0.0050112
        4751     3.02764     3.37484  0.00501068
        4752      3.0268     3.37476  0.00501016
        4753     3.02596     3.37469  0.00500964
        4754     3.02511     3.37462  0.00500913
        4755     3.02425     3.37454  0.00500862
        4756      3.0234     3.37447  0.00500811
        4757     3.02256     3.37439   0.0050076
        4758     3.02172     3.37432   0.0050071
        4759      3.0209     3.37425   0.0050066
        4760     3.02009     3.37417   0.0050061
        4761     3.01931      3.3741   0.0050056
        4762     3.01856     3.37402  0.00500511
        4763     3.01785     3.37395  0.00500461
        4764     3.01717     3.37387  0.00500412
        4765     3.01654      3.3738  0.00500363
        4766     3.01596     3.37372  0.00500315
        4767     3.01544     3.37365  0.00500266
        4768     3.01498     3.37357  0.00500218
        4769     3.01458      3.3735   0.0050017
        4770     3.01426     3.37342  0.00500121
        4771     3.01401     3.37335  0.00500073
        4772     3.01384     3.37327  0.00500025
        4773     3.01374      3.3732  0.00499977
        4774     3.01373     3.37312  0.00499929
        4775     3.01381     3.37305  0.00499881
        4776     3.01397     3.37297  0.00499833
        4777     3.01421      3.3729  0.00499785
        4778     3.01454     3.37282  0.00499737
        4779     3.01494     3.37275  0.00499688
        4780     3.01543     3.37267  0.00499639
        4781       3.016      3.3726  0.00499591
        4782     3.01664     3.37252  0.00499542
        4783     3.01736     3.37245  0.00499492
        4784     3.01814     3.37237  0.00499443
        4785     3.01898      3.3723  0.00499393
        4786     3.01987     3.37223  0.00499343
        4787     3.02082     3.37215  0.00499293
        4788     3.02182     3.37208  0.00499242
        4789     3.02285     3.37201  0.00499191
        4790     3.02392     3.37193   0.0049914
        4791     3.02502     3.37186  0.00499088
        4792     3.02614     3.37179  0.00499036
        4793     3.02728     3.37172  0.00498984
        4794     3.02843     3.37165  0.00498931
        4795     3.02959     3.37157  0.00498878
        4796     3.03075      3.3715  0.00498824
        4797     3.03192     3.37143  0.00498771
        4798     3.03308     3.37136  0.00498717
        4799     3.03423     3.37129  0.00498662
        4800     3.03538     3.37122  0.00498607
        4801      3.0365     3.37115  0.00498552
        4802     3.03762     3.37108  0.00498497
        4803     3.03871     3.37101  0.00498441
        4804     3.03978     3.37094  0.00498385
        4805     3.04083     3.37088  0.00498329
        4806     3.04186     3.37081  0.00498272
        4807     3.04287     3.37074  0.00498215
        4808     3.04384     3.37067  0.00498158
        4809      3.0448      3.3706    0.004981
        4810     3.04573     3.37054  0.00498043
        4811     3.04663     3.37047  0.00497985
        4812      3.0475      3.3704  0.00497926
        4813     3.04835     3.37033  0.00497868
        4814     3.04918     3.37027  0.00497809
        4815     3.04997      3.3702   0.0049775
        4816     3.05075     3.37013  0.00497691
        4817      3.0515     3.37007  0.00497632
        4818     3.05222        3.37  0.00497572
        4819     3.05292     3.36994  0.00497512
        4820      3.0536     3.36987  0.00497452
        4821     3.05426     3.36981  0.00497392
        4822      3.0549     3.36974  0.00497332
        4823     3.05552     3.36968  0.00497271
        4824     3.05611     3.36961  0.00497211
        4825     3.05669     3.36955   0.0049715
        4826     3.05725     3.36948  0.00497089
        4827     3.05779     3.36942  0.00497028
        4828     3.05831     3.36935  0.00496967
        4829     3.05882     3.36929  0.00496906
        4830     3.05931     3.36922  0.00496844
        4831     3.05979     3.36916  0.00496783
        4832     3.06025      3.3691  0.00496721
        4833     3.06069     3.36903  0.00496659
        4834     3.06113     3.36897  0.00496597
        4835     3.06154      3.3689  0.00496535
        4836     3.06195     3.36884  0.00496473
        4837     3.06233     3.36878  0.00496411
        4838     3.06271     3.36871  0.00496349
        4839     3.06307     3.36865  0.00496286
        4840     3.06342     3.36859  0.00496224
        4841     3.06376     3.36852  0.00496161
        4842     3.06408     3.36846  0.00496099
        4843     3.06439      3.3684  0.00496036
        4844     3.06469     3.36834  0.00495973
        4845     3.06498     3.36827   0.0049591
        4846     3.06525     3.36821  0.00495847
        4847     3.06551     3.36815  0.00495784
        4848     3.06575     3.36809  0.00495721
        4849     3.06599     3.36802  0.00495658
        4850     3.06621     3.36796  0.00495595
        4851     3.06641      3.3679  0.00495532
        4852      3.0666     3.36784  0.00495469
        4853     3.06678     3.36778  0.00495406
        4854     3.06695     3.36771  0.00495342
        4855      3.0671     3.36765  0.00495279
        4856     3.06723     3.36759  0.00495216
        4857     3.06736     3.36753  0.00495152
        4858     3.06747     3.36747  0.00495089
        4859     3.06756      3.3674  0.00495025
        4860     3.06764     3.36734  0.00494962
        4861      3.0677     3.36728  0.00494898
        4862     3.06775     3.36722  0.00494835
        4863     3.06779     3.36716  0.00494772
        4864     3.06781      3.3671  0.00494708
        4865     3.06782     3.36704  0.00494645
        4866     3.06781     3.36697  0.00494581
        4867     3.06779     3.36691  0.00494518
        4868     3.06776     3.36685  0.00494454
        4869     3.06771     3.36679  0.00494391
        4870     3.06765     3.36673  0.00494328
        4871     3.06758     3.36667  0.00494264
        4872     3.06749     3.36661  0.00494201
        4873      3.0674     3.36654  0.00494138
        4874     3.06729     3.36648  0.00494075
        4875     3.06717     3.36642  0.00494011
        4876     3.06704     3.36636  0.00493948
        4877      3.0669      3.3663  0.00493885
        4878     3.06675     3.36624  0.00493822
        4879     3.06659     3.36618  0.00493759
        4880     3.06643     3.36611  0.00493696
        4881     3.06626     3.36605  0.00493633
        4882     3.06608     3.36599   0.0049357
        4883      3.0659     3.36593  0.00493507
        4884     3.06572     3.36587  0.00493445
        4885     3.06553     3.36581  0.00493382
        4886     3.06534     3.36575  0.00493319
        4887     3.06515     3.36568  0.00493257
        4888     3.06496     3.36562  0.00493194
        4889     3.06477     3.36556  0.00493132
        4890     3.06458      3.3655  0.00493069
        4891      3.0644     3.36544  0.00493007
        4892     3.06422     3.36538  0.00492944
        4893     3.06404     3.36531  0.00492882
        4894     3.06387     3.36525   0.0049282
        4895     3.06371     3.36519  0.00492758
        4896     3.06356     3.36513  0.00492696
        4897     3.06342     3.36507  0.00492634
        4898     3.06328     3.36501  0.00492571
        4899     3.06316     3.36494  0.00492509
        4900     3.06305     3.36488  0.00492448
        4901     3.06295     3.36482  0.00492386
        4902     3.06287     3.36476  0.00492324
        4903      3.0628      3.3647  0.00492262
        4904     3.06275     3.36464    0.004922
        4905     3.06271     3.36458  0.00492138
        4906     3.06269     3.36451  0.00492076
        4907     3.06268     3.36445  0.00492014
        4908      3.0627     3.36439  0.00491952
        4909     3.06273     3.36433  0.00491891
        4910     3.06278     3.36427  0.00491829
        4911     3.06284     3.36421  0.00491767
        4912     3.06293     3.36414  0.00491705
        4913     3.06303     3.36408  0.00491643
        4914     3.06316     3.36402  0.00491581
        4915      3.0633     3.36396  0.00491519
        4916     3.06346      3.3639  0.00491457
        4917     3.06364     3.36384  0.00491395
        4918     3.06383     3.36378  0.00491333
        4919     3.06405     3.36372  0.00491271
        4920     3.06428     3.36366  0.00491209
        4921     3.06453      3.3636  0.00491147
        4922      3.0648     3.36353  0.00491085
        4923     3.06509     3.36347  0.00491022
        4924     3.06539     3.36341   0.0049096
        4925      3.0657     3.36335  0.00490897
        4926     3.06604     3.36329  0.00490835
        4927     3.06638     3.36323  0.00490772
        4928     3.06674     3.36317  0.00490709
        4929     3.06712     3.36311  0.00490647
        4930      3.0675     3.36305  0.00490584
        4931      3.0679     3.36299  0.00490521
        4932     3.06831     3.36293  0.00490458
        4933     3.06873     3.36287  0.00490395
        4934     3.06916     3.36281  0.00490331
        4935      3.0696     3.36275  0.00490268
        4936     3.07004     3.36269  0.00490204
        4937      3.0705     3.36264  0.00490141
        4938     3.07096     3.36258  0.00490077
        4939     3.07142     3.36252  0.00490013
        4940     3.07189     3.36246   0.0048995
        4941     3.07237      3.3624  0.00489886
        4942     3.07285     3.36234  0.00489822
        4943     3.07333     3.36228  0.00489757
        4944     3.07381     3.36222  0.00489693
        4945      3.0743     3.36217  0.00489629
        4946     3.07478     3.36211  0.00489564
        4947     3.07527     3.36205  0.00489499
        4948     3.07575     3.36199  0.00489435
        4949     3.07624     3.36193   0.0048937
        4950     3.07672     3.36188  0.00489305
        4951      3.0772     3.36182   0.0048924
        4952     3.07767     3.36176  0.00489175
        4953     3.07814      3.3617   0.0048911
        4954     3.07861     3.36165  0.00489044
        4955     3.07907     3.36159  0.00488979
        4956     3.07953     3.36153  0.00488913
        4957     3.07998     3.36148  0.00488848
        4958     3.08042     3.36142  0.00488782
        4959     3.08086     3.36136  0.00488716
        4960     3.08128     3.36131   0.0048865
        4961      3.0817     3.36125  0.00488584
        4962     3.08211     3.36119  0.00488518
        4963     3.08251     3.36114  0.00488452
        4964      3.0829     3.36108  0.00488386
        4965     3.08328     3.36103  0.00488319
        4966     3.08365     3.36097  0.00488253
        4967     3.08401     3.36091  0.00488186
        4968     3.08436     3.36086   0.0048812
        4969     3.08469      3.3608  0.00488053
        4970     3.08501     3.36075  0.00487987
        4971     3.08532     3.36069   0.0048792
        4972     3.08561     3.36064  0.00487853
        4973     3.08589     3.36058  0.00487786
        4974     3.08615     3.36053  0.00487719
        4975      3.0864     3.36047  0.00487653
        4976     3.08663     3.36042  0.00487586
        4977     3.08684     3.36036  0.00487519
        4978     3.08704     3.36031  0.00487452
        4979     3.08722     3.36025  0.00487385
        4980     3.08738      3.3602  0.00487318
        4981     3.08753     3.36014   0.0048725
        4982     3.08765     3.36009  0.00487183
        4983     3.08776     3.36003  0.00487116
        4984     3.08785     3.35998  0.00487049
        4985     3.08791     3.35992  0.00486982
        4986     3.08796     3.35987  0.00486915
        4987     3.08799     3.35982  0.00486848
        4988     3.08799     3.35976  0.00486781
        4989     3.08797     3.35971  0.00486714
        4990     3.08793     3.35965  0.00486646
        4991     3.08787      3.3596  0.00486579
        4992     3.08779     3.35954  0.00486512
        4993     3.08768     3.35949  0.00486445
        4994     3.08755     3.35943  0.00486379
        4995     3.08739     3.35938  0.00486312
        4996     3.08722     3.35932  0.00486245
        4997     3.08702     3.35927  0.00486178
        4998     3.08679     3.35922  0.00486111
        4999     3.08655     3.35916  0.00486045
        5000     3.08628     3.35911  0.00485978
        5001     3.08598     3.35905  0.00485912
        5002     3.08567       3.359  0.00485845
        5003     3.08533     3.35894  0.00485779
        5004     3.08497     3.35889  0.00485713
        5005     3.08459     3.35883  0.00485647
        5006     3.08418     3.35878  0.00485581
        5007     3.08376     3.35872  0.00485515
        5008     3.08332     3.35867  0.00485449
        5009     3.08285     3.35861  0.00485383
