#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
        5358   -0.366449   -0.646593  0.00469329
        5359   -0.366359   -0.646541   0.0046927
        5360   -0.366246   -0.646488  0.00469212
        5361   -0.366099   -0.646436  0.00469154
        5362   -0.365918   -0.646384  0.00469095
        5363   -0.365695   -0.646331  0.00469037
        5364   -0.365439   -0.646279  0.00468979
        5365   -0.365146   -0.646227  0.00468921
        5366   -0.364814   -0.646174  0.00468863
        5367   -0.364435   -0.646122  0.00468805
        5368   -0.364012   -0.646069  0.00468747
        5369   -0.363543   -0.646017  0.00468689
        5370   -0.363027   -0.645964  0.00468631
        5371   -0.362466   -0.645911  0.00468574
        5372    -0.36185   -0.645858  0.00468516
        5373   -0.361177   -0.645805  0.00468459
        5374   -0.360453   -0.645752  0.00468402
        5375   -0.359673   -0.645699  0.00468345
        5376   -0.358826   -0.645645  0.00468288
        5377   -0.357927   -0.645592  0.00468232
        5378   -0.356965   -0.645538  0.00468176
        5379   -0.355936   -0.645484  0.00468119
        5380   -0.354849    -0.64543  0.00468064
        5381   -0.353697   -0.645376  0.00468008
        5382   -0.352482   -0.645322  0.00467953
        5383   -0.351192   -0.645267  0.00467898
        5384   -0.349836   -0.645212  0.00467843
        5385   -0.348415   -0.645157  0.00467789
        5386   -0.346921   -0.645102  0.00467734
        5387   -0.345365   -0.645046  0.00467681
        5388    -0.34375    -0.64499  0.00467627
        5389   -0.342072   -0.644934  0.00467574
        5390    -0.34034   -0.644878  0.00467522
        5391   -0.338554   -0.644821   0.0046747
        5392   -0.336716   -0.644764  0.00467418
        5393   -0.334832   -0.644706  0.00467366
        5394    -0.33291   -0.644648  0.00467316
        5395   -0.330958    -0.64459  0.00467265
        5396   -0.328983   -0.644532  0.00467215
        5397    -0.32699   -0.644473  0.00467166
        5398   -0.324991   -0.644414  0.00467117
        5399   -0.323002   -0.644354  0.00467068
        5400   -0.321022   -0.644294   0.0046702
        5401   -0.319073   -0.644234  0.00466972
        5402   -0.317157   -0.644173  0.00466925
        5403   -0.315303   -0.644113  0.00466878
        5404   -0.313511   -0.644051  0.00466832
        5405   -0.311809    -0.64399  0.00466786
        5406   -0.310196   -0.643928  0.00466741
        5407   -0.308692   -0.643866  0.00466695
        5408   -0.307305   -0.643804  0.00466651
        5409   -0.306049   -0.643742  0.00466606
        5410   -0.304938   -0.643679  0.00466562
        5411   -0.303977   -0.643616  0.00466518
        5412   -0.303172   -0.643553  0.00466474
        5413   -0.302533    -0.64349   0.0046643
        5414   -0.302057   -0.643427  0.00466387
        5415   -0.301751   -0.643364  0.00466343
        5416   -0.301616   -0.643301    0.004663
        5417    -0.30165   -0.643238  0.00466257
        5418    -0.30185   -0.643175  0.00466213
        5419   -0.302209   -0.643112   0.0046617
        5420   -0.302724   -0.643049  0.00466126
        5421   -0.303385   -0.642986  0.00466082
        5422   -0.304186   -0.642924  0.00466038
        5423   -0.305107   -0.642862  0.00465994
        5424   -0.306149     -0.6428  0.00465949
        5425   -0.307297   -0.642738  0.00465904
        5426   -0.308536   -0.642676  0.00465859
        5427   -0.309854   -0.642615  0.00465814
        5428   -0.311242   -0.642554  0.00465768
        5429   -0.312691   -0.642493  0.00465722
        5430    -0.31419   -0.642433  0.00465675
        5431   -0.315724   -0.642372  0.00465628
        5432    -0.31729   -0.642313  0.00465581
        5433   -0.318873   -0.642253  0.00465533
        5434   -0.320467   -0.642194  0.00465485
        5435   -0.322068   -0.642135  0.00465437
        5436   -0.323671   -0.642076  0.00465388
        5437   -0.325261   -0.642018  0.00465339
        5438   -0.326851    -0.64196   0.0046529
        5439   -0.328429   -0.641902   0.0046524
        5440   -0.329985   -0.641845  0.00465189
        5441   -0.331521   -0.641788  0.00465139
        5442   -0.333034   -0.641731  0.00465088
        5443   -0.334526   -0.641675  0.00465037
        5444   -0.335992   -0.641619  0.00464985
        5445    -0.33743   -0.641563  0.00464934
        5446   -0.338843   -0.641507  0.00464881
        5447   -0.340235   -0.641452  0.00464829
        5448   -0.341599   -0.641397  0.00464776
        5449    -0.34294   -0.641342  0.00464723
        5450   -0.344252   -0.641288   0.0046467
        5451   -0.345541   -0.641233  0.00464616
        5452   -0.346804   -0.641179  0.00464562
        5453   -0.348036   -0.641126  0.00464508
        5454   -0.349238   -0.641072  0.00464454
        5455   -0.350419   -0.641019  0.00464399
        5456   -0.351572   -0.640966  0.00464345
        5457   -0.352702   -0.640913   0.0046429
        5458   -0.353806    -0.64086  0.00464234
        5459   -0.354883   -0.640808  0.00464179
        5460   -0.355931   -0.640756  0.00464123
        5461   -0.356951   -0.640704  0.00464067
        5462    -0.35794   -0.640652  0.00464011
        5463   -0.358899   -0.640601  0.00463955
        5464    -0.35982   -0.640549  0.00463898
        5465   -0.360712   -0.640498  0.00463842
        5466   -0.361572   -0.640447  0.00463785
        5467   -0.362392   -0.640396  0.00463728
        5468   -0.363175   -0.640345  0.00463671
        5469   -0.363918   -0.640295  0.00463614
        5470   -0.364611   -0.640244  0.00463556
        5471   -0.365263   -0.640194  0.00463499
        5472   -0.365873   -0.640144  0.00463441
        5473   -0.366428   -0.640094  0.00463384
        5474   -0.366931   -0.640044  0.00463326
        5475   -0.367376   -0.639994  0.00463268
        5476    -0.36777   -0.639945   0.0046321
        5477   -0.368106   -0.639895  0.00463152
        5478   -0.368377   -0.639845  0.00463094
        5479   -0.368588   -0.639796  0.00463036
        5480   -0.368728   -0.639746  0.00462978
        5481   -0.368803   -0.639697   0.0046292
        5482   -0.368806   -0.639648  0.00462862
        5483   -0.368743   -0.639598  0.00462804
        5484   -0.368615   -0.639549  0.00462746
        5485   -0.368405   -0.639499  0.00462688
        5486   -0.368134    -0.63945   0.0046263
        5487   -0.367799     -0.6394  0.00462572
        5488   -0.367388   -0.639351  0.00462514
        5489   -0.366914   -0.639301  0.00462457
        5490    -0.36638   -0.639251  0.00462399
        5491   -0.365786   -0.639202  0.00462342
        5492   -0.365146   -0.639152  0.00462284
        5493   -0.364453   -0.639102  0.00462227
        5494   -0.363727   -0.639052   0.0046217
        5495   -0.362969   -0.639001  0.00462114
        5496   -0.362195   -0.638951  0.00462057
        5497   -0.361412   -0.638901     0.00462
        5498   -0.360627    -0.63885  0.00461944
        5499   -0.359848   -0.638799  0.00461888
        5500   -0.359094   -0.638748  0.00461832
        5501   -0.358375   -0.638697  0.00461776
        5502   -0.357698   -0.638646  0.00461721
        5503   -0.357088   -0.638595  0.00461665
        5504   -0.356542   -0.638544   0.0046161
        5505   -0.356079   -0.638493  0.00461554
        5506   -0.355703   -0.638441  0.00461499
        5507   -0.355437    -0.63839  0.00461444
        5508   -0.355275   -0.638338  0.00461389
        5509    -0.35522   -0.638287  0.00461333
        5510   -0.355282   -0.638236  0.00461278
        5511   -0.355462   -0.638184  0.00461223
        5512   -0.355757   -0.638133  0.00461168
        5513   -0.356166   -0.638082  0.00461113
        5514   -0.356683   -0.638031  0.00461057
        5515   -0.357302    -0.63798  0.00461002
        5516   -0.358011   -0.637929  0.00460946
        5517   -0.358799   -0.637879   0.0046089
        5518   -0.359656   -0.637828  0.00460834
        5519   -0.360577   -0.637778  0.00460778
        5520   -0.361541   -0.637728  0.00460722
        5521   -0.362529   -0.637678  0.00460666
        5522   -0.363519   -0.637628  0.00460609
        5523   -0.364508   -0.637579  0.00460552
        5524   -0.365476    -0.63753  0.00460495
        5525   -0.366408   -0.637481  0.00460438
        5526   -0.367281   -0.637432   0.0046038
        5527   -0.368087   -0.637383  0.00460323
        5528   -0.368809   -0.637334  0.00460265
        5529   -0.369432   -0.637286  0.00460208
        5530   -0.369943   -0.637238   0.0046015
        5531   -0.370337   -0.637189  0.00460092
        5532   -0.370598   -0.637141  0.00460034
        5533   -0.370722   -0.637093  0.00459976
        5534   -0.370705   -0.637045  0.00459918
        5535   -0.370535   -0.636997   0.0045986
        5536   -0.370213   -0.636949  0.00459802
        5537    -0.36973     -0.6369  0.00459745
        5538   -0.369095   -0.636852  0.00459687
        5539   -0.368301   -0.636803   0.0045963
        5540    -0.36736   -0.636755  0.00459572
        5541   -0.366269   -0.636706  0.00459515
        5542   -0.365038   -0.636657  0.00459459
        5543   -0.363684   -0.636608  0.00459402
        5544   -0.362214   -0.636558  0.00459346
        5545   -0.360641   -0.636509   0.0045929
        5546   -0.358985   -0.636458  0.00459234
        5547   -0.357268   -0.636408  0.00459179
        5548   -0.355501   -0.636358  0.00459124
        5549   -0.353709   -0.636307   0.0045907
        5550    -0.35192   -0.636255  0.00459016
        5551    -0.35016   -0.636204  0.00458962
        5552   -0.348451   -0.636152  0.00458909
        5553   -0.346819     -0.6361  0.00458856
        5554   -0.345289   -0.636048  0.00458803
        5555   -0.343888   -0.635995   0.0045875
        5556   -0.342637   -0.635942  0.00458698
        5557   -0.341559   -0.635889  0.00458646
        5558   -0.340676   -0.635836  0.00458594
        5559   -0.339994   -0.635783  0.00458543
        5560   -0.339529    -0.63573  0.00458491
        5561   -0.339289   -0.635676   0.0045844
        5562   -0.339275   -0.635623  0.00458388
        5563   -0.339488    -0.63557  0.00458337
        5564   -0.339916   -0.635517  0.00458285
        5565   -0.340568   -0.635464  0.00458234
        5566   -0.341424   -0.635411  0.00458182
        5567   -0.342463   -0.635358   0.0045813
        5568   -0.343671   -0.635306  0.00458077
        5569   -0.345033   -0.635254  0.00458025
        5570   -0.346518   -0.635202  0.00457972
        5571   -0.348113    -0.63515  0.00457919
        5572   -0.349795   -0.635099  0.00457865
        5573   -0.351545   -0.635048  0.00457811
        5574   -0.353333   -0.634998  0.00457757
        5575   -0.355145   -0.634947  0.00457702
        5576   -0.356958   -0.634898  0.00457647
        5577   -0.358755   -0.634848  0.00457592
        5578   -0.360531   -0.634799  0.00457537
        5579   -0.362266    -0.63475  0.00457481
        5580   -0.363952   -0.634701  0.00457424
        5581    -0.36558   -0.634653  0.00457368
        5582   -0.367137   -0.634605  0.00457311
        5583   -0.368622   -0.634558  0.00457254
        5584   -0.370034    -0.63451  0.00457197
        5585   -0.371367   -0.634463  0.00457139
        5586    -0.37262   -0.634416  0.00457081
        5587     -0.3738    -0.63437  0.00457023
        5588   -0.374897   -0.634323  0.00456965
        5589   -0.375917   -0.634277  0.00456907
        5590   -0.376864   -0.634231  0.00456848
        5591   -0.377743   -0.634185  0.00456789
        5592   -0.378557   -0.634139  0.00456731
        5593   -0.379303   -0.634094  0.00456672
        5594   -0.379995   -0.634048  0.00456613
        5595   -0.380633   -0.634003  0.00456553
        5596   -0.381219   -0.633958  0.00456494
        5597   -0.381761   -0.633913  0.00456435
        5598   -0.382261   -0.633868  0.00456375
        5599   -0.382725   -0.633823  0.00456316
        5600    -0.38315   -0.633778  0.00456256
        5601   -0.383546   -0.633734  0.00456197
        5602   -0.383913   -0.633689  0.00456137
        5603   -0.384255   -0.633644  0.00456078
        5604   -0.384579     -0.6336  0.00456018
        5605   -0.384885   -0.633556  0.00455958
        5606   -0.385177   -0.633511  0.00455898
        5607   -0.385451   -0.633467  0.00455838
        5608   -0.385706   -0.633423  0.00455779
        5609   -0.385952   -0.633379  0.00455719
        5610    -0.38619   -0.633335  0.00455659
        5611   -0.386417   -0.633291  0.00455599
        5612    -0.38664   -0.633247  0.00455539
        5613   -0.386853   -0.633203  0.00455479
        5614   -0.387062   -0.633159  0.00455419
        5615   -0.387269   -0.633115  0.00455359
        5616   -0.387465   -0.633072  0.00455299
        5617   -0.387659   -0.633028  0.00455238
        5618    -0.38785   -0.632984  0.00455178
        5619   -0.388034   -0.632941  0.00455118
        5620   -0.388213   -0.632897  0.00455058
        5621   -0.388387   -0.632854  0.00454998
        5622   -0.388556    -0.63281  0.00454938
        5623   -0.388719   -0.632767  0.00454878
        5624   -0.388876   -0.632723  0.00454817
        5625    -0.38903    -0.63268  0.00454757
        5626   -0.389172   -0.632637  0.00454697
        5627   -0.389312   -0.632593  0.00454637
        5628   -0.389444    -0.63255  0.00454576
        5629   -0.389569   -0.632507  0.00454516
        5630   -0.389678   -0.632464  0.00454456
        5631   -0.389786   -0.632421  0.00454396
        5632    -0.38988   -0.632378  0.00454335
        5633   -0.389962   -0.632335  0.00454275
        5634   -0.390037   -0.632292  0.00454215
        5635   -0.390107   -0.632249  0.00454154
        5636   -0.390164   -0.632206  0.00454094
        5637   -0.390207   -0.632163  0.00454034
        5638   -0.390242    -0.63212  0.00453974
        5639   -0.390266   -0.632077  0.00453913
        5640   -0.390278   -0.632034  0.00453853
        5641   -0.390273   -0.631991  0.00453793
        5642   -0.390259   -0.631949  0.00453733
        5643   -0.390242   -0.631906  0.00453673
        5644   -0.390205   -0.631863  0.00453612
        5645   -0.390155    -0.63182  0.00453552
        5646   -0.390088   -0.631777  0.00453492
        5647   -0.390012   -0.631734  0.00453432
        5648   -0.389918   -0.631692  0.00453372
        5649   -0.389816   -0.631649  0.00453312
        5650   -0.389702   -0.631606  0.00453252
        5651    -0.38957   -0.631563  0.00453192
        5652   -0.389426    -0.63152  0.00453132
        5653   -0.389266   -0.631477  0.00453072
        5654   -0.389094   -0.631435  0.00453012
        5655   -0.388911   -0.631392  0.00452952
        5656   -0.388717   -0.631349  0.00452893
        5657   -0.388505   -0.631306  0.00452833
        5658   -0.388273   -0.631263  0.00452773
        5659   -0.388026    -0.63122  0.00452714
        5660    -0.38776   -0.631177  0.00452654
        5661    -0.38748   -0.631134  0.00452595
        5662   -0.387184   -0.631091  0.00452535
        5663   -0.386869   -0.631048  0.00452476
        5664   -0.386536   -0.631004  0.00452417
        5665   -0.386184   -0.630961  0.00452357
        5666   -0.385817   -0.630918  0.00452298
        5667   -0.385432   -0.630875  0.00452239
        5668   -0.385026   -0.630831   0.0045218
        5669   -0.384608   -0.630788  0.00452121
        5670   -0.384166   -0.630744  0.00452062
        5671   -0.383704   -0.630701  0.00452004
        5672   -0.383216   -0.630657  0.00451945
        5673   -0.382705   -0.630613  0.00451887
        5674   -0.382165    -0.63057  0.00451828
        5675   -0.381608   -0.630526   0.0045177
        5676   -0.381022   -0.630482  0.00451712
        5677   -0.380411   -0.630438  0.00451654
        5678   -0.379774   -0.630394  0.00451596
        5679   -0.379109   -0.630349  0.00451538
        5680   -0.378411   -0.630305   0.0045148
        5681   -0.377684   -0.630261  0.00451422
        5682   -0.376926   -0.630216  0.00451365
        5683   -0.376136   -0.630171  0.00451308
        5684    -0.37531   -0.630126  0.00451251
        5685   -0.374449   -0.630081  0.00451194
        5686   -0.373558   -0.630036  0.00451137
        5687   -0.372625   -0.629991   0.0045108
        5688   -0.371657   -0.629946  0.00451024
        5689   -0.370651     -0.6299  0.00450967
        5690   -0.369605   -0.629854  0.00450911
        5691    -0.36852   -0.629808  0.00450856
        5692     -0.3674   -0.629762    0.004508
        5693   -0.366236   -0.629716  0.00450745
        5694   -0.365035    -0.62967  0.00450689
        5695   -0.363798   -0.629623  0.00450634
        5696   -0.362525   -0.629576   0.0045058
        5697   -0.361219   -0.629529  0.00450525
        5698   -0.359882   -0.629482  0.00450471
        5699   -0.358515   -0.629434  0.00450417
        5700   -0.357133   -0.629386  0.00450363
        5701   -0.355727   -0.629338   0.0045031
        5702   -0.354296    -0.62929  0.00450257
        5703   -0.352862   -0.629242  0.00450204
        5704   -0.351424   -0.629193  0.00450151
        5705   -0.349984   -0.629144  0.00450099
        5706   -0.348553   -0.629095  0.00450047
        5707   -0.347144   -0.629045  0.00449995
        5708   -0.345754   -0.628996  0.00449944
        5709   -0.344406   -0.628946  0.00449893
        5710   -0.343099   -0.628896  0.00449842
        5711   -0.341843   -0.628846  0.00449791
        5712   -0.340655   -0.628795  0.00449741
        5713   -0.339536   -0.628744   0.0044969
        5714   -0.338492   -0.628694   0.0044964
        5715   -0.337541   -0.628643   0.0044959
        5716   -0.336686   -0.628592  0.00449541
        5717   -0.335942    -0.62854  0.00449491
        5718   -0.335314   -0.628489  0.00449442
        5719    -0.33481   -0.628438  0.00449393
        5720   -0.334431   -0.628386  0.00449344
        5721   -0.334187   -0.628335  0.00449294
        5722   -0.334073   -0.628284  0.00449245
        5723   -0.334099   -0.628232  0.00449196
        5724   -0.334261   -0.628181  0.00449147
        5725   -0.334566   -0.628129  0.00449098
        5726   -0.335004   -0.628078  0.00449049
        5727   -0.335568   -0.628027  0.00448999
        5728   -0.336259   -0.627976   0.0044895
        5729    -0.33707   -0.627926    0.004489
        5730   -0.337995   -0.627875   0.0044885
        5731   -0.339025   -0.627825    0.004488
        5732   -0.340159   -0.627774   0.0044875
        5733   -0.341372   -0.627724    0.004487
        5734   -0.342667   -0.627675  0.00448649
        5735    -0.34403   -0.627625  0.00448598
        5736    -0.34545   -0.627576  0.00448547
        5737    -0.34692   -0.627527  0.00448495
        5738   -0.348423   -0.627478  0.00448443
        5739   -0.349953    -0.62743  0.00448391
        5740   -0.351501   -0.627382  0.00448339
        5741   -0.353052   -0.627334  0.00448286
        5742   -0.354611   -0.627287  0.00448233
        5743   -0.356158    -0.62724   0.0044818
        5744   -0.357687   -0.627193  0.00448127
        5745   -0.359191   -0.627146  0.00448073
        5746   -0.360663     -0.6271  0.00448019
        5747   -0.362099   -0.627053  0.00447965
        5748   -0.363483   -0.627008   0.0044791
        5749   -0.364817   -0.626962  0.00447856
        5750   -0.366095   -0.626917  0.00447801
        5751   -0.367306   -0.626871  0.00447746
        5752   -0.368451   -0.626827   0.0044769
        5753   -0.369526   -0.626782  0.00447635
        5754    -0.37052   -0.626737  0.00447579
        5755    -0.37143   -0.626693  0.00447524
        5756   -0.372255   -0.626649  0.00447468
        5757   -0.372989   -0.626605  0.00447412
        5758   -0.373624   -0.626561  0.00447355
        5759   -0.374161   -0.626517  0.00447299
        5760   -0.374593   -0.626473  0.00447243
        5761   -0.374924    -0.62643  0.00447187
        5762    -0.37513   -0.626386   0.0044713
        5763   -0.375218   -0.626342  0.00447074
        5764   -0.375183   -0.626299  0.00447018
        5765   -0.375011   -0.626255  0.00446961
        5766   -0.374698   -0.626212  0.00446905
        5767   -0.374245   -0.626168  0.00446849
        5768    -0.37364   -0.626124  0.00446793
        5769   -0.372878    -0.62608  0.00446737
        5770   -0.371951   -0.626036  0.00446681
        5771   -0.370852   -0.625992  0.00446626
        5772   -0.369576   -0.625947  0.00446571
        5773    -0.36811   -0.625903  0.00446516
        5774   -0.366449   -0.625858  0.00446461
        5775   -0.364585   -0.625813  0.00446406
        5776    -0.36251   -0.625767  0.00446352
        5777   -0.360214   -0.625721  0.00446299
        5778   -0.357694   -0.625675  0.00446246
        5779   -0.354937   -0.625628  0.00446193
        5780   -0.351943    -0.62558  0.00446141
        5781   -0.348711   -0.625533   0.0044609
        5782   -0.345228   -0.625484  0.00446039
        5783   -0.341494   -0.625435  0.00445989
        5784   -0.337509   -0.625385  0.00445939
        5785   -0.333279   -0.625335  0.00445891
        5786   -0.328801   -0.625283  0.00445843
        5787   -0.324086   -0.625231  0.00445796
        5788   -0.319145   -0.625179  0.00445751
        5789   -0.313981   -0.625125  0.00445706
        5790   -0.308625    -0.62507  0.00445663
        5791   -0.303087   -0.625015  0.00445621
        5792   -0.297406   -0.624958  0.00445579
        5793    -0.29161     -0.6249   0.0044554
        5794   -0.285737   -0.624842  0.00445501
        5795   -0.279826   -0.624782  0.00445464
        5796    -0.27393   -0.624722  0.00445428
        5797   -0.268091    -0.62466  0.00445394
        5798   -0.262368   -0.624598  0.00445361
        5799   -0.256811   -0.624534  0.00445329
        5800   -0.251487    -0.62447  0.00445299
        5801    -0.24646   -0.624405   0.0044527
        5802   -0.241786   -0.624339  0.00445242
        5803   -0.237515   -0.624272  0.00445215
        5804   -0.233702   -0.624205  0.00445189
        5805   -0.230395   -0.624137  0.00445164
        5806    -0.22763   -0.624069   0.0044514
        5807   -0.225442      -0.624  0.00445116
        5808   -0.223846   -0.623931  0.00445093
        5809   -0.222858   -0.623862   0.0044507
        5810   -0.222467   -0.623793  0.00445047
        5811   -0.222675   -0.623724  0.00445024
        5812   -0.223458   -0.623655  0.00445001
        5813   -0.224787   -0.623587  0.00444977
        5814   -0.226622   -0.623518  0.00444953
        5815   -0.228918   -0.623451  0.00444928
        5816   -0.231644   -0.623383  0.00444903
        5817   -0.234726   -0.623316  0.00444876
        5818   -0.238116    -0.62325  0.00444849
        5819    -0.24176   -0.623185  0.00444821
        5820   -0.245602    -0.62312  0.00444792
        5821   -0.249586   -0.623056  0.00444762
        5822   -0.253662   -0.622992  0.00444731
        5823   -0.257777   -0.622929  0.00444698
        5824   -0.261902   -0.622867  0.00444665
        5825    -0.26598   -0.622806  0.00444631
        5826    -0.26998   -0.622746  0.00444596
        5827   -0.273874   -0.622686   0.0044456
        5828   -0.277627   -0.622626  0.00444523
        5829    -0.28123   -0.622568  0.00444486
        5830   -0.284654    -0.62251  0.00444447
        5831   -0.287885   -0.622453  0.00444408
        5832   -0.290927   -0.622396  0.00444368
        5833   -0.293764   -0.622339  0.00444328
        5834   -0.296395   -0.622284  0.00444287
        5835   -0.298831   -0.622228  0.00444245
        5836   -0.301069   -0.622173  0.00444203
        5837   -0.303116   -0.622118   0.0044416
        5838    -0.30498   -0.622064  0.00444118
        5839    -0.30667    -0.62201  0.00444074
        5840   -0.308211   -0.621956  0.00444031
        5841    -0.30961   -0.621903  0.00443987
        5842   -0.310883    -0.62185  0.00443943
        5843   -0.312057   -0.621797  0.00443899
        5844   -0.313123   -0.621744  0.00443854
        5845   -0.314126   -0.621691  0.00443809
        5846   -0.315073   -0.621639  0.00443764
        5847   -0.315981   -0.621586  0.00443719
        5848   -0.316864   -0.621534  0.00443674
        5849   -0.317736   -0.621482  0.00443629
        5850   -0.318612   -0.621431  0.00443583
        5851   -0.319505   -0.621379  0.00443537
        5852   -0.320418   -0.621328  0.00443491
        5853   -0.321361   -0.621276  0.00443445
        5854   -0.322334   -0.621225  0.00443399
        5855   -0.323347   -0.621174  0.00443352
        5856   -0.324392   -0.621124  0.00443305
        5857   -0.325466   -0.621073  0.00443258
        5858   -0.326578   -0.621023  0.00443211
        5859    -0.32771   -0.620973  0.00443164
        5860   -0.328855   -0.620923  0.00443116
        5861   -0.330006   -0.620873  0.00443069
        5862   -0.331149   -0.620824  0.00443021
        5863    -0.33227   -0.620775  0.00442972
        5864   -0.333358   -0.620726  0.00442924
        5865   -0.334395   -0.620677  0.00442875
        5866   -0.335367   -0.620628  0.00442826
        5867   -0.336269    -0.62058  0.00442778
        5868   -0.337072   -0.620532  0.00442728
        5869   -0.337774   -0.620483  0.00442679
        5870   -0.338358   -0.620435   0.0044263
        5871   -0.338812   -0.620387   0.0044258
        5872   -0.339131   -0.620339  0.00442531
        5873   -0.339296   -0.620292  0.00442482
        5874   -0.339303   -0.620244  0.00442432
        5875    -0.33915   -0.620196  0.00442383
        5876   -0.338829   -0.620148  0.00442333
        5877   -0.338336     -0.6201  0.00442284
        5878   -0.337671   -0.620052  0.00442235
        5879   -0.336849   -0.620004  0.00442186
        5880    -0.33586   -0.619955  0.00442137
        5881   -0.334725   -0.619907  0.00442088
        5882   -0.333455   -0.619858   0.0044204
        5883   -0.332065   -0.619809  0.00441992
        5884   -0.330571    -0.61976  0.00441944
        5885   -0.329001   -0.619711  0.00441897
        5886   -0.327373   -0.619661   0.0044185
        5887   -0.325718   -0.619611  0.00441803
        5888   -0.324064   -0.619561  0.00441756
        5889   -0.322446   -0.619511   0.0044171
        5890   -0.320898    -0.61946  0.00441664
        5891   -0.319456   -0.619409  0.00441619
        5892   -0.318155   -0.619358  0.00441573
        5893   -0.317036   -0.619306  0.00441528
        5894   -0.316118   -0.619255  0.00441483
        5895   -0.315435   -0.619204  0.00441438
        5896    -0.31502   -0.619152  0.00441394
        5897   -0.314887     -0.6191  0.00441349
        5898   -0.315059   -0.619049  0.00441304
        5899   -0.315545   -0.618997  0.00441259
        5900   -0.316338   -0.618946  0.00441214
        5901   -0.317456   -0.618895  0.00441169
        5902   -0.318877   -0.618844  0.00441124
        5903   -0.320596   -0.618794  0.00441078
        5904   -0.322587   -0.618743  0.00441032
        5905   -0.324828   -0.618694  0.00440985
        5906   -0.327297   -0.618644  0.00440938
        5907    -0.32996   -0.618595  0.00440891
        5908   -0.332792   -0.618547  0.00440842
        5909   -0.335756   -0.618499  0.00440794
        5910   -0.338823   -0.618452  0.00440745
        5911   -0.341955   -0.618405  0.00440695
        5912   -0.345126   -0.618359  0.00440645
        5913   -0.348303   -0.618313  0.00440594
        5914   -0.351461   -0.618268  0.00440542
        5915   -0.354575   -0.618223   0.0044049
        5916    -0.35762   -0.618179  0.00440438
        5917    -0.36058   -0.618136  0.00440385
        5918   -0.363444   -0.618093  0.00440332
        5919   -0.366192    -0.61805  0.00440278
        5920   -0.368815   -0.618008  0.00440224
        5921   -0.371301   -0.617967  0.00440169
        5922   -0.373646   -0.617925  0.00440114
        5923   -0.375839   -0.617884  0.00440059
        5924   -0.377883   -0.617844  0.00440003
        5925   -0.379769   -0.617804  0.00439947
        5926   -0.381502   -0.617764  0.00439891
        5927   -0.383075   -0.617724  0.00439835
        5928   -0.384488   -0.617685  0.00439778
        5929   -0.385739   -0.617646  0.00439721
        5930    -0.38684   -0.617607  0.00439664
        5931    -0.38778   -0.617568  0.00439607
        5932   -0.388571    -0.61753   0.0043955
        5933    -0.38921   -0.617491  0.00439493
        5934   -0.389697   -0.617453  0.00439435
        5935   -0.390043   -0.617414  0.00439378
        5936   -0.390234   -0.617376  0.00439321
        5937   -0.390287   -0.617338  0.00439263
        5938   -0.390196     -0.6173  0.00439206
        5939   -0.389963   -0.617261  0.00439149
        5940   -0.389594   -0.617223  0.00439092
        5941   -0.389086   -0.617185  0.00439035
        5942   -0.388443   -0.617146  0.00438978
        5943   -0.387666   -0.617107  0.00438921
        5944    -0.38676   -0.617069  0.00438864
        5945   -0.385722    -0.61703  0.00438807
        5946   -0.384564   -0.616991  0.00438751
        5947   -0.383287   -0.616951  0.00438695
        5948   -0.381894   -0.616912  0.00438639
        5949   -0.380389   -0.616872  0.00438583
        5950   -0.378777   -0.616832  0.00438528
        5951   -0.377064   -0.616792  0.00438472
        5952   -0.375251   -0.616751  0.00438418
        5953   -0.373359    -0.61671  0.00438363
        5954   -0.371389   -0.616669  0.00438309
        5955   -0.369353   -0.616628  0.00438255
        5956   -0.367262   -0.616586  0.00438201
        5957   -0.365128   -0.616544  0.00438148
        5958   -0.362962   -0.616501  0.00438095
        5959   -0.360783   -0.616458  0.00438043
        5960   -0.358605   -0.616415   0.0043799
        5961   -0.356442   -0.616371  0.00437939
        5962   -0.354311   -0.616327  0.00437887
        5963   -0.352226   -0.616283  0.00437836
        5964    -0.35021   -0.616238  0.00437786
        5965   -0.348274   -0.616193  0.00437735
        5966   -0.346437   -0.616148  0.00437685
        5967   -0.344715   -0.616103  0.00437636
        5968   -0.343124   -0.616057  0.00437586
        5969   -0.341664   -0.616011  0.00437537
        5970   -0.340355   -0.615965  0.00437488
        5971   -0.339209   -0.615918  0.00437439
        5972    -0.33822   -0.615872  0.00437391
        5973     -0.3374   -0.615825  0.00437342
        5974   -0.336753   -0.615779  0.00437294
        5975   -0.336276   -0.615732  0.00437246
        5976   -0.335967   -0.615685  0.00437198
        5977   -0.335816   -0.615638   0.0043715
        5978   -0.335816   -0.615591  0.00437102
        5979   -0.335962   -0.615545  0.00437054
        5980   -0.336236   -0.615498  0.00437005
        5981   -0.336629   -0.615451  0.00436957
        5982   -0.337129   -0.615405  0.00436909
        5983   -0.337719   -0.615358  0.00436861
        5984   -0.338382   -0.615312  0.00436812
        5985   -0.339106   -0.615266  0.00436764
        5986   -0.339873    -0.61522  0.00436715
        5987   -0.340663   -0.615174  0.00436666
        5988    -0.34147   -0.615128  0.00436617
        5989   -0.342273   -0.615083  0.00436568
        5990   -0.343059   -0.615037  0.00436519
        5991    -0.34382   -0.614992  0.00436469
        5992   -0.344538   -0.614947   0.0043642
