#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
        1859     2.69249      2.6918 2.68142e-05
        1860     2.69255      2.6918 2.68027e-05
        1861      2.6926      2.6918 2.67918e-05
        1862     2.69267     2.69181 2.67814e-05
        1863     2.69273     2.69181 2.67717e-05
        1864      2.6928     2.69181 2.67626e-05
        1865     2.69286     2.69181 2.67542e-05
        1866     2.69291     2.69181 2.67464e-05
        1867     2.69296     2.69181 2.67392e-05
        1868       2.693     2.69181 2.67324e-05
        1869     2.69303     2.69181 2.67261e-05
        1870     2.69305     2.69181 2.67199e-05
        1871     2.69306     2.69181  2.6714e-05
        1872     2.69305     2.69181 2.67079e-05
        1873     2.69304     2.69181 2.67017e-05
        1874     2.69301     2.69181 2.66951e-05
        1875     2.69296     2.69181  2.6688e-05
        1876     2.69291     2.69181 2.66801e-05
        1877     2.69283     2.69181 2.66714e-05
        1878     2.69275     2.69181 2.66618e-05
        1879     2.69265     2.69182 2.66514e-05
        1880     2.69253     2.69182 2.66399e-05
        1881     2.69242     2.69182 2.66277e-05
        1882     2.69231     2.69182 2.66149e-05
        1883     2.69217     2.69182 2.66014e-05
        1884     2.69204     2.69182 2.65875e-05
        1885      2.6919     2.69182 2.65735e-05
        1886     2.69177     2.69182 2.65594e-05
        1887     2.69164     2.69182 2.65455e-05
        1888     2.69152     2.69182 2.65319e-05
        1889     2.69141     2.69182 2.65187e-05
        1890      2.6913     2.69182 2.65061e-05
        1891     2.69121     2.69182  2.6494e-05
        1892     2.69114     2.69182 2.64824e-05
        1893     2.69109     2.69181 2.64712e-05
        1894     2.69105     2.69181 2.64603e-05
        1895     2.69102     2.69181 2.64496e-05
        1896     2.69102     2.69181  2.6439e-05
        1897     2.69104     2.69181 2.64282e-05
        1898     2.69106     2.69181 2.64173e-05
        1899      2.6911     2.69181 2.64061e-05
        1900     2.69115     2.69181 2.63944e-05
        1901     2.69122     2.69181 2.63824e-05
        1902     2.69129     2.69181   2.637e-05
        1903     2.69137     2.69181 2.63571e-05
        1904     2.69146     2.69181 2.63439e-05
        1905     2.69155     2.69181 2.63305e-05
        1906     2.69165     2.69181 2.63168e-05
        1907     2.69174     2.69181  2.6303e-05
        1908     2.69184     2.69181 2.62892e-05
        1909     2.69194     2.69181 2.62755e-05
        1910     2.69203     2.69181  2.6262e-05
        1911     2.69211     2.69181 2.62488e-05
        1912      2.6922     2.69181 2.62358e-05
        1913     2.69227     2.69181 2.62232e-05
        1914     2.69233     2.69181 2.62109e-05
        1915      2.6924     2.69181  2.6199e-05
        1916     2.69244     2.69181 2.61874e-05
        1917     2.69247     2.69181  2.6176e-05
        1918      2.6925     2.69181 2.61648e-05
        1919     2.69251     2.69181 2.61537e-05
        1920     2.69252     2.69181 2.61426e-05
        1921     2.69251     2.69181 2.61315e-05
        1922     2.69249     2.69181 2.61202e-05
        1923     2.69246     2.69182 2.61088e-05
        1924     2.69241     2.69182  2.6097e-05
        1925     2.69235     2.69182 2.60849e-05
        1926     2.69229     2.69182 2.60725e-05
        1927     2.69221     2.69182 2.60598e-05
        1928     2.69213     2.69182 2.60468e-05
        1929     2.69204     2.69182 2.60336e-05
        1930     2.69195     2.69182 2.60202e-05
        1931     2.69185     2.69182 2.60067e-05
        1932     2.69176     2.69182 2.59933e-05
        1933     2.69165     2.69182 2.59799e-05
        1934     2.69155     2.69182 2.59669e-05
        1935     2.69145     2.69182 2.59542e-05
        1936     2.69134     2.69182 2.59419e-05
        1937     2.69124     2.69182 2.59302e-05
        1938     2.69115     2.69182 2.59191e-05
        1939     2.69105     2.69181 2.59087e-05
        1940     2.69097     2.69181  2.5899e-05
        1941     2.69088     2.69181 2.58902e-05
        1942     2.69081     2.69181  2.5882e-05
        1943     2.69074     2.69181 2.58747e-05
        1944     2.69068     2.69181 2.58679e-05
        1945     2.69062     2.69181 2.58618e-05
        1946     2.69058     2.69181 2.58562e-05
        1947     2.69055     2.69181 2.58511e-05
        1948     2.69052     2.69181 2.58463e-05
        1949     2.69049     2.69181 2.58419e-05
        1950     2.69048     2.69181 2.58376e-05
        1951     2.69048     2.69181 2.58334e-05
        1952     2.69047     2.69181 2.58292e-05
        1953     2.69048     2.69181 2.58249e-05
        1954     2.69049     2.69181 2.58205e-05
        1955     2.69051      2.6918 2.58158e-05
        1956     2.69054      2.6918 2.58107e-05
        1957     2.69057      2.6918 2.58052e-05
        1958     2.69061      2.6918 2.57992e-05
        1959     2.69065      2.6918 2.57928e-05
        1960     2.69069      2.6918 2.57858e-05
        1961     2.69075      2.6918 2.57783e-05
        1962     2.69079      2.6918 2.57703e-05
        1963     2.69084      2.6918 2.57617e-05
        1964      2.6909      2.6918 2.57527e-05
        1965     2.69096      2.6918 2.57431e-05
        1966     2.69102      2.6918 2.57331e-05
        1967     2.69108      2.6918 2.57226e-05
        1968     2.69114      2.6918 2.57117e-05
        1969      2.6912      2.6918 2.57004e-05
        1970     2.69127      2.6918 2.56888e-05
        1971     2.69133      2.6918 2.56768e-05
        1972      2.6914      2.6918 2.56646e-05
        1973     2.69147      2.6918 2.56521e-05
        1974     2.69154      2.6918 2.56395e-05
        1975      2.6916      2.6918 2.56267e-05
        1976     2.69168      2.6918 2.56138e-05
        1977     2.69175      2.6918 2.56008e-05
        1978     2.69182      2.6918 2.55879e-05
        1979     2.69189      2.6918  2.5575e-05
        1980     2.69196      2.6918 2.55622e-05
        1981     2.69203      2.6918 2.55496e-05
        1982      2.6921      2.6918 2.55372e-05
        1983     2.69217      2.6918  2.5525e-05
        1984     2.69224      2.6918 2.55131e-05
        1985     2.69231      2.6918 2.55016e-05
        1986     2.69238      2.6918 2.54904e-05
        1987     2.69245      2.6918 2.54797e-05
        1988     2.69252      2.6918 2.54695e-05
        1989     2.69258      2.6918 2.54597e-05
        1990     2.69264      2.6918 2.54505e-05
        1991     2.69271      2.6918 2.54418e-05
        1992     2.69276      2.6918 2.54336e-05
        1993     2.69282      2.6918  2.5426e-05
        1994     2.69288      2.6918  2.5419e-05
        1995     2.69295      2.6918 2.54128e-05
        1996       2.693      2.6918 2.54071e-05
        1997     2.69305      2.6918  2.5402e-05
        1998     2.69309      2.6918 2.53975e-05
        1999     2.69313      2.6918 2.53934e-05
        2000     2.69317     2.69181 2.53899e-05
        2001      2.6932     2.69181 2.53867e-05
        2002     2.69322     2.69181 2.53838e-05
        2003     2.69323     2.69181 2.53811e-05
        2004     2.69324     2.69181 2.53786e-05
        2005     2.69325     2.69181  2.5376e-05
        2006     2.69323     2.69181 2.53733e-05
        2007     2.69322     2.69181 2.53704e-05
        2008      2.6932     2.69181 2.53671e-05
        2009     2.69316     2.69181 2.53634e-05
        2010     2.69311     2.69181  2.5359e-05
        2011     2.69306     2.69181  2.5354e-05
        2012     2.69299     2.69181 2.53482e-05
        2013     2.69293     2.69181 2.53416e-05
        2014     2.69285     2.69181 2.53342e-05
        2015     2.69276     2.69182 2.53259e-05
        2016     2.69266     2.69182 2.53168e-05
        2017     2.69255     2.69182 2.53069e-05
        2018     2.69244     2.69182 2.52963e-05
        2019     2.69233     2.69182  2.5285e-05
        2020     2.69221     2.69182 2.52732e-05
        2021     2.69208     2.69182  2.5261e-05
        2022     2.69197     2.69182 2.52487e-05
        2023     2.69185     2.69182 2.52362e-05
        2024     2.69173     2.69182 2.52238e-05
        2025     2.69162     2.69182 2.52115e-05
        2026      2.6915     2.69182 2.51995e-05
        2027      2.6914     2.69182 2.51879e-05
        2028     2.69129     2.69182 2.51768e-05
        2029      2.6912     2.69182 2.51663e-05
        2030     2.69111     2.69182 2.51563e-05
        2031     2.69102     2.69182 2.51469e-05
        2032     2.69095     2.69181 2.51381e-05
        2033     2.69089     2.69181 2.51298e-05
        2034     2.69083     2.69181 2.51221e-05
        2035     2.69079     2.69181 2.51148e-05
        2036     2.69075     2.69181 2.51079e-05
        2037     2.69072     2.69181 2.51012e-05
        2038      2.6907     2.69181 2.50948e-05
        2039     2.69069     2.69181 2.50886e-05
        2040     2.69068     2.69181 2.50824e-05
        2041     2.69068     2.69181 2.50762e-05
        2042     2.69068     2.69181   2.507e-05
        2043     2.69069     2.69181 2.50637e-05
        2044      2.6907     2.69181 2.50574e-05
        2045     2.69072     2.69181 2.50508e-05
        2046     2.69074     2.69181  2.5044e-05
        2047     2.69075     2.69181 2.50371e-05
        2048     2.69077     2.69181 2.50299e-05
        2049      2.6908     2.69181 2.50226e-05
        2050     2.69082     2.69181  2.5015e-05
        2051     2.69084      2.6918 2.50072e-05
        2052     2.69086      2.6918 2.49992e-05
        2053     2.69089      2.6918 2.49911e-05
        2054     2.69091      2.6918 2.49827e-05
        2055     2.69093      2.6918 2.49741e-05
        2056     2.69095      2.6918 2.49654e-05
        2057     2.69098      2.6918 2.49564e-05
        2058       2.691      2.6918 2.49474e-05
        2059     2.69101      2.6918 2.49382e-05
        2060     2.69103      2.6918 2.49289e-05
        2061     2.69104      2.6918 2.49195e-05
        2062     2.69105      2.6918 2.49101e-05
        2063     2.69106      2.6918 2.49006e-05
        2064     2.69107      2.6918 2.48911e-05
        2065     2.69107      2.6918 2.48815e-05
        2066     2.69107      2.6918  2.4872e-05
        2067     2.69107      2.6918 2.48624e-05
        2068     2.69107      2.6918 2.48529e-05
        2069     2.69107      2.6918 2.48434e-05
        2070     2.69106      2.6918 2.48339e-05
        2071     2.69106      2.6918 2.48245e-05
        2072     2.69106      2.6918 2.48151e-05
        2073     2.69105      2.6918 2.48057e-05
        2074     2.69105      2.6918 2.47963e-05
        2075     2.69105      2.6918  2.4787e-05
        2076     2.69104      2.6918 2.47778e-05
        2077     2.69103      2.6918 2.47686e-05
        2078     2.69103     2.69179 2.47594e-05
        2079     2.69102     2.69179 2.47503e-05
        2080     2.69102     2.69179 2.47412e-05
        2081     2.69102     2.69179 2.47321e-05
        2082     2.69102     2.69179  2.4723e-05
        2083     2.69102     2.69179 2.47139e-05
        2084     2.69102     2.69179 2.47048e-05
        2085     2.69102     2.69179 2.46957e-05
        2086     2.69103     2.69179 2.46866e-05
        2087     2.69103     2.69179 2.46774e-05
        2088     2.69104     2.69179 2.46683e-05
        2089     2.69104     2.69179 2.46591e-05
        2090     2.69105     2.69179 2.46498e-05
        2091     2.69106     2.69179 2.46405e-05
        2092     2.69106     2.69179 2.46312e-05
        2093     2.69107     2.69179 2.46219e-05
        2094     2.69108     2.69179 2.46124e-05
        2095     2.69109     2.69179 2.46029e-05
        2096      2.6911     2.69179 2.45934e-05
        2097     2.69112     2.69179 2.45837e-05
        2098     2.69113     2.69179  2.4574e-05
        2099     2.69115     2.69179 2.45641e-05
        2100     2.69116     2.69179 2.45543e-05
        2101     2.69117     2.69179 2.45443e-05
        2102     2.69119     2.69179 2.45343e-05
        2103      2.6912     2.69179 2.45242e-05
        2104     2.69122     2.69179 2.45141e-05
        2105     2.69124     2.69179 2.45038e-05
        2106     2.69126     2.69179 2.44934e-05
        2107     2.69127     2.69179 2.44831e-05
        2108     2.69128     2.69178 2.44726e-05
        2109      2.6913     2.69178 2.44621e-05
        2110     2.69131     2.69178 2.44515e-05
        2111     2.69133     2.69178 2.44409e-05
        2112     2.69135     2.69178 2.44302e-05
        2113     2.69137     2.69178 2.44194e-05
        2114     2.69139     2.69178 2.44086e-05
        2115      2.6914     2.69178 2.43977e-05
        2116     2.69142     2.69178 2.43868e-05
        2117     2.69143     2.69178 2.43758e-05
        2118     2.69145     2.69178 2.43648e-05
        2119     2.69146     2.69178 2.43538e-05
        2120     2.69148     2.69178 2.43427e-05
        2121      2.6915     2.69178 2.43316e-05
        2122     2.69152     2.69178 2.43204e-05
        2123     2.69153     2.69178 2.43092e-05
        2124     2.69155     2.69178  2.4298e-05
        2125     2.69156     2.69178 2.42868e-05
        2126     2.69158     2.69178 2.42756e-05
        2127      2.6916     2.69178 2.42643e-05
        2128     2.69161     2.69178 2.42531e-05
        2129     2.69163     2.69178 2.42418e-05
        2130     2.69165     2.69178 2.42305e-05
        2131     2.69167     2.69178 2.42192e-05
        2132     2.69169     2.69178 2.42078e-05
        2133      2.6917     2.69178 2.41965e-05
        2134     2.69172     2.69178 2.41852e-05
        2135     2.69174     2.69178 2.41739e-05
        2136     2.69176     2.69178 2.41626e-05
        2137     2.69178     2.69178 2.41512e-05
        2138      2.6918     2.69178   2.414e-05
        2139     2.69181     2.69178 2.41287e-05
        2140     2.69183     2.69178 2.41174e-05
        2141     2.69184     2.69178 2.41062e-05
        2142     2.69186     2.69178 2.40949e-05
        2143     2.69187     2.69178 2.40837e-05
        2144     2.69189     2.69178 2.40725e-05
        2145     2.69191     2.69178 2.40614e-05
        2146     2.69192     2.69178 2.40503e-05
        2147     2.69194     2.69178 2.40392e-05
        2148     2.69196     2.69178 2.40281e-05
        2149     2.69197     2.69178 2.40171e-05
        2150     2.69199     2.69178 2.40061e-05
        2151       2.692     2.69178 2.39952e-05
        2152     2.69202     2.69178 2.39843e-05
        2153     2.69203     2.69178 2.39735e-05
        2154     2.69204     2.69178 2.39626e-05
        2155     2.69205     2.69178 2.39518e-05
        2156     2.69206     2.69178 2.39411e-05
        2157     2.69207     2.69178 2.39304e-05
        2158     2.69208     2.69178 2.39197e-05
        2159     2.69209     2.69178  2.3909e-05
        2160     2.69209     2.69178 2.38984e-05
        2161     2.69209     2.69178 2.38877e-05
        2162      2.6921     2.69178 2.38771e-05
        2163     2.69209     2.69178 2.38665e-05
        2164     2.69209     2.69178 2.38559e-05
        2165     2.69209     2.69178 2.38453e-05
        2166     2.69208     2.69178 2.38347e-05
        2167     2.69207     2.69178 2.38241e-05
        2168     2.69206     2.69178 2.38134e-05
        2169     2.69204     2.69178 2.38027e-05
        2170     2.69203     2.69178  2.3792e-05
        2171       2.692     2.69178 2.37813e-05
        2172     2.69199     2.69178 2.37705e-05
        2173     2.69196     2.69178 2.37597e-05
        2174     2.69193     2.69179 2.37489e-05
        2175      2.6919     2.69179  2.3738e-05
        2176     2.69186     2.69179 2.37271e-05
        2177     2.69183     2.69179 2.37162e-05
        2178     2.69179     2.69179 2.37054e-05
        2179     2.69175     2.69179 2.36945e-05
        2180     2.69171     2.69179 2.36836e-05
        2181     2.69166     2.69179 2.36729e-05
        2182     2.69161     2.69178 2.36621e-05
        2183     2.69156     2.69178 2.36515e-05
        2184     2.69151     2.69178  2.3641e-05
        2185     2.69146     2.69178 2.36307e-05
        2186     2.69141     2.69178 2.36205e-05
        2187     2.69136     2.69178 2.36105e-05
        2188     2.69132     2.69178 2.36007e-05
        2189     2.69127     2.69178 2.35911e-05
        2190     2.69122     2.69178 2.35817e-05
        2191     2.69117     2.69178 2.35726e-05
        2192     2.69113     2.69178 2.35637e-05
        2193     2.69109     2.69178 2.35551e-05
        2194     2.69105     2.69178 2.35467e-05
        2195     2.69102     2.69178 2.35385e-05
        2196     2.69098     2.69178 2.35306e-05
        2197     2.69095     2.69178  2.3523e-05
        2198     2.69092     2.69178 2.35155e-05
        2199      2.6909     2.69178 2.35082e-05
        2200     2.69088     2.69178 2.35011e-05
        2201     2.69087     2.69178 2.34941e-05
        2202     2.69085     2.69178 2.34872e-05
        2203     2.69084     2.69178 2.34804e-05
        2204     2.69083     2.69178 2.34736e-05
        2205     2.69083     2.69178  2.3467e-05
        2206     2.69083     2.69178 2.34602e-05
        2207     2.69084     2.69178 2.34534e-05
        2208     2.69085     2.69178 2.34466e-05
        2209     2.69086     2.69178 2.34396e-05
        2210     2.69088     2.69178 2.34326e-05
        2211      2.6909     2.69178 2.34254e-05
        2212     2.69092     2.69178  2.3418e-05
        2213     2.69095     2.69177 2.34104e-05
        2214     2.69098     2.69177 2.34025e-05
        2215     2.69101     2.69177 2.33945e-05
        2216     2.69105     2.69177 2.33862e-05
        2217     2.69109     2.69177 2.33777e-05
        2218     2.69114     2.69177 2.33689e-05
        2219     2.69119     2.69177 2.33599e-05
        2220     2.69124     2.69177 2.33506e-05
        2221     2.69129     2.69177 2.33411e-05
        2222     2.69135     2.69177 2.33314e-05
        2223     2.69141     2.69177 2.33214e-05
        2224     2.69148     2.69177 2.33113e-05
        2225     2.69155     2.69177  2.3301e-05
        2226     2.69162     2.69177 2.32907e-05
        2227     2.69169     2.69177 2.32802e-05
        2228     2.69177     2.69177 2.32698e-05
        2229     2.69185     2.69177 2.32594e-05
        2230     2.69193     2.69177 2.32491e-05
        2231     2.69201     2.69177 2.32389e-05
        2232      2.6921     2.69177 2.32289e-05
        2233     2.69218     2.69177 2.32193e-05
        2234     2.69227     2.69177 2.32099e-05
        2235     2.69236     2.69177  2.3201e-05
        2236     2.69246     2.69177 2.31927e-05
        2237     2.69255     2.69177 2.31849e-05
        2238     2.69265     2.69177 2.31779e-05
        2239     2.69274     2.69177 2.31716e-05
        2240     2.69283     2.69177  2.3166e-05
        2241     2.69292     2.69178 2.31614e-05
        2242     2.69302     2.69178 2.31577e-05
        2243     2.69311     2.69178 2.31551e-05
        2244     2.69321     2.69178 2.31535e-05
        2245      2.6933     2.69178 2.31531e-05
        2246     2.69338     2.69178 2.31538e-05
        2247     2.69346     2.69178 2.31557e-05
        2248     2.69354     2.69178 2.31586e-05
        2249     2.69361     2.69178 2.31626e-05
        2250     2.69368     2.69178 2.31676e-05
        2251     2.69374     2.69178 2.31737e-05
        2252      2.6938     2.69178 2.31806e-05
        2253     2.69385     2.69178 2.31884e-05
        2254     2.69389     2.69179  2.3197e-05
        2255     2.69393     2.69179 2.32061e-05
        2256     2.69395     2.69179 2.32156e-05
        2257     2.69396     2.69179 2.32254e-05
        2258     2.69396     2.69179  2.3235e-05
        2259     2.69395     2.69179 2.32445e-05
        2260     2.69393     2.69179 2.32536e-05
        2261      2.6939     2.69179 2.32619e-05
        2262     2.69384     2.69179 2.32693e-05
        2263     2.69379     2.69179 2.32757e-05
        2264     2.69371     2.69179 2.32808e-05
        2265     2.69361      2.6918 2.32844e-05
        2266     2.69351      2.6918 2.32864e-05
        2267     2.69339      2.6918 2.32867e-05
        2268     2.69325      2.6918 2.32853e-05
        2269      2.6931      2.6918 2.32821e-05
        2270     2.69294      2.6918 2.32772e-05
        2271     2.69276      2.6918 2.32708e-05
        2272     2.69258      2.6918 2.32631e-05
        2273     2.69238      2.6918 2.32543e-05
        2274     2.69219      2.6918 2.32447e-05
        2275     2.69198      2.6918 2.32346e-05
        2276     2.69177      2.6918 2.32244e-05
        2277     2.69156      2.6918 2.32144e-05
        2278     2.69135      2.6918  2.3205e-05
        2279     2.69115      2.6918 2.31966e-05
        2280     2.69093      2.6918 2.31896e-05
        2281     2.69073      2.6918 2.31841e-05
        2282     2.69053      2.6918 2.31807e-05
        2283     2.69034      2.6918 2.31793e-05
        2284     2.69016      2.6918 2.31803e-05
        2285     2.68999      2.6918 2.31836e-05
        2286     2.68983     2.69179 2.31894e-05
        2287     2.68968     2.69179 2.31976e-05
        2288     2.68955     2.69179 2.32082e-05
        2289     2.68944     2.69179 2.32209e-05
        2290     2.68933     2.69179 2.32356e-05
        2291     2.68924     2.69179 2.32521e-05
        2292     2.68917     2.69179 2.32701e-05
        2293     2.68911     2.69179 2.32893e-05
        2294     2.68906     2.69179 2.33094e-05
        2295     2.68903     2.69178 2.33302e-05
        2296       2.689     2.69178 2.33515e-05
        2297       2.689     2.69178 2.33728e-05
        2298       2.689     2.69178  2.3394e-05
        2299     2.68901     2.69178 2.34148e-05
        2300     2.68903     2.69178 2.34351e-05
        2301     2.68906     2.69178 2.34545e-05
        2302     2.68911     2.69178  2.3473e-05
        2303     2.68916     2.69178 2.34903e-05
        2304     2.68921     2.69177 2.35066e-05
        2305     2.68927     2.69177 2.35215e-05
        2306     2.68933     2.69177 2.35351e-05
        2307      2.6894     2.69177 2.35474e-05
        2308     2.68947     2.69177 2.35583e-05
        2309     2.68955     2.69177 2.35677e-05
        2310     2.68963     2.69177 2.35758e-05
        2311     2.68971     2.69177 2.35824e-05
        2312     2.68979     2.69177 2.35876e-05
        2313     2.68988     2.69177 2.35916e-05
        2314     2.68996     2.69176 2.35942e-05
        2315     2.69005     2.69176 2.35956e-05
        2316     2.69014     2.69176 2.35958e-05
        2317     2.69023     2.69176  2.3595e-05
        2318     2.69031     2.69176 2.35931e-05
        2319      2.6904     2.69176 2.35902e-05
        2320     2.69048     2.69176 2.35865e-05
        2321     2.69056     2.69176 2.35821e-05
        2322     2.69064     2.69176 2.35768e-05
        2323     2.69072     2.69176  2.3571e-05
        2324      2.6908     2.69176 2.35644e-05
        2325     2.69088     2.69176 2.35574e-05
        2326     2.69095     2.69176 2.35498e-05
        2327     2.69102     2.69176 2.35418e-05
        2328     2.69109     2.69176 2.35335e-05
        2329     2.69115     2.69176 2.35248e-05
        2330     2.69121     2.69176 2.35159e-05
        2331     2.69127     2.69176 2.35067e-05
        2332     2.69133     2.69176 2.34973e-05
        2333     2.69139     2.69176 2.34878e-05
        2334     2.69144     2.69176 2.34781e-05
        2335     2.69149     2.69176 2.34684e-05
        2336     2.69154     2.69176 2.34585e-05
        2337     2.69158     2.69176 2.34486e-05
        2338     2.69162     2.69176 2.34386e-05
        2339     2.69165     2.69176 2.34286e-05
        2340     2.69168     2.69176 2.34187e-05
        2341      2.6917     2.69176 2.34087e-05
        2342     2.69173     2.69176 2.33987e-05
        2343     2.69175     2.69176 2.33887e-05
        2344     2.69177     2.69176 2.33787e-05
        2345     2.69179     2.69176 2.33687e-05
        2346      2.6918     2.69176 2.33588e-05
        2347     2.69181     2.69176 2.33488e-05
        2348     2.69181     2.69176 2.33389e-05
        2349     2.69181     2.69176  2.3329e-05
        2350     2.69181     2.69176 2.33191e-05
        2351      2.6918     2.69176 2.33092e-05
        2352     2.69179     2.69176 2.32993e-05
        2353     2.69178     2.69176 2.32894e-05
        2354     2.69177     2.69176 2.32795e-05
        2355     2.69175     2.69176 2.32696e-05
        2356     2.69174     2.69176 2.32597e-05
        2357     2.69171     2.69176 2.32498e-05
        2358     2.69169     2.69176   2.324e-05
        2359     2.69167     2.69176 2.32302e-05
        2360     2.69165     2.69176 2.32204e-05
        2361     2.69162     2.69176 2.32106e-05
        2362      2.6916     2.69176 2.32009e-05
        2363     2.69158     2.69176 2.31912e-05
        2364     2.69155     2.69176 2.31815e-05
        2365     2.69153     2.69176 2.31719e-05
        2366     2.69151     2.69176 2.31624e-05
        2367     2.69149     2.69176 2.31529e-05
        2368     2.69147     2.69176 2.31434e-05
        2369     2.69145     2.69176  2.3134e-05
        2370     2.69144     2.69176 2.31246e-05
        2371     2.69142     2.69175 2.31153e-05
        2372     2.69141     2.69175  2.3106e-05
        2373      2.6914     2.69175 2.30968e-05
        2374     2.69139     2.69175 2.30876e-05
        2375     2.69138     2.69175 2.30784e-05
        2376     2.69137     2.69175 2.30692e-05
        2377     2.69137     2.69175 2.30601e-05
        2378     2.69137     2.69175  2.3051e-05
        2379     2.69138     2.69175 2.30418e-05
        2380     2.69138     2.69175 2.30327e-05
        2381     2.69139     2.69175 2.30235e-05
        2382      2.6914     2.69175 2.30143e-05
        2383     2.69142     2.69175 2.30051e-05
        2384     2.69143     2.69175 2.29958e-05
        2385     2.69144     2.69175 2.29866e-05
        2386     2.69145     2.69175 2.29773e-05
        2387     2.69147     2.69175  2.2968e-05
        2388     2.69149     2.69175 2.29586e-05
        2389      2.6915     2.69175 2.29492e-05
        2390     2.69152     2.69175 2.29398e-05
        2391     2.69155     2.69175 2.29304e-05
        2392     2.69158     2.69175 2.29209e-05
        2393      2.6916     2.69175 2.29114e-05
        2394     2.69163     2.69175 2.29019e-05
        2395     2.69165     2.69175 2.28924e-05
        2396     2.69168     2.69175 2.28829e-05
        2397      2.6917     2.69175 2.28733e-05
        2398     2.69173     2.69175 2.28638e-05
        2399     2.69175     2.69175 2.28543e-05
        2400     2.69178     2.69175 2.28447e-05
        2401     2.69181     2.69175 2.28352e-05
        2402     2.69184     2.69175 2.28258e-05
        2403     2.69186     2.69175 2.28163e-05
        2404     2.69188     2.69175 2.28069e-05
        2405      2.6919     2.69175 2.27975e-05
        2406     2.69192     2.69175 2.27881e-05
        2407     2.69194     2.69175 2.27788e-05
        2408     2.69195     2.69175 2.27695e-05
        2409     2.69197     2.69175 2.27602e-05
        2410     2.69199     2.69175 2.27509e-05
        2411       2.692     2.69175 2.27417e-05
        2412     2.69201     2.69175 2.27326e-05
        2413     2.69201     2.69175 2.27234e-05
        2414     2.69203     2.69175 2.27143e-05
        2415     2.69203     2.69175 2.27052e-05
        2416     2.69205     2.69175 2.26961e-05
        2417     2.69205     2.69175  2.2687e-05
        2418     2.69206     2.69175  2.2678e-05
        2419     2.69206     2.69175  2.2669e-05
        2420     2.69206     2.69175   2.266e-05
        2421     2.69206     2.69175  2.2651e-05
        2422     2.69206     2.69175  2.2642e-05
        2423     2.69206     2.69175  2.2633e-05
        2424     2.69206     2.69175  2.2624e-05
        2425     2.69205     2.69175  2.2615e-05
        2426     2.69204     2.69175  2.2606e-05
        2427     2.69204     2.69175  2.2597e-05
        2428     2.69204     2.69175 2.25879e-05
        2429     2.69203     2.69175 2.25789e-05
        2430     2.69202     2.69175 2.25699e-05
        2431     2.69201     2.69176 2.25609e-05
        2432     2.69201     2.69176 2.25518e-05
        2433     2.69201     2.69176 2.25428e-05
        2434     2.69201     2.69176 2.25338e-05
        2435     2.69201     2.69176 2.25248e-05
        2436     2.69201     2.69176 2.25158e-05
        2437     2.69202     2.69176 2.25068e-05
        2438     2.69202     2.69176 2.24978e-05
        2439     2.69203     2.69176 2.24889e-05
        2440     2.69203     2.69176 2.24799e-05
        2441     2.69204     2.69176  2.2471e-05
        2442     2.69205     2.69176 2.24621e-05
        2443     2.69206     2.69176 2.24533e-05
        2444     2.69208     2.69176 2.24445e-05
        2445     2.69209     2.69176 2.24357e-05
        2446     2.69211     2.69176  2.2427e-05
        2447     2.69214     2.69176 2.24184e-05
        2448     2.69215     2.69176 2.24098e-05
        2449     2.69218     2.69176 2.24013e-05
        2450     2.69221     2.69176 2.23929e-05
        2451     2.69224     2.69176 2.23847e-05
        2452     2.69227     2.69176 2.23765e-05
        2453      2.6923     2.69176 2.23685e-05
        2454     2.69234     2.69176 2.23606e-05
        2455     2.69238     2.69176 2.23529e-05
        2456     2.69243     2.69176 2.23455e-05
        2457     2.69247     2.69176 2.23383e-05
        2458     2.69252     2.69176 2.23313e-05
        2459     2.69256     2.69176 2.23246e-05
        2460     2.69261     2.69176 2.23183e-05
        2461     2.69266     2.69176 2.23122e-05
        2462     2.69271     2.69176 2.23065e-05
        2463     2.69277     2.69176 2.23012e-05
        2464     2.69283     2.69176 2.22964e-05
        2465     2.69288     2.69176 2.22919e-05
        2466     2.69294     2.69176  2.2288e-05
        2467       2.693     2.69176 2.22847e-05
        2468     2.69306     2.69176 2.22818e-05
        2469     2.69311     2.69176 2.22795e-05
        2470     2.69318     2.69176 2.22778e-05
        2471     2.69323     2.69177 2.22767e-05
        2472     2.69329     2.69177 2.22762e-05
        2473     2.69334     2.69177 2.22763e-05
        2474      2.6934     2.69177  2.2277e-05
        2475     2.69345     2.69177 2.22784e-05
        2476      2.6935     2.69177 2.22804e-05
        2477     2.69355     2.69177 2.22829e-05
        2478     2.69359     2.69177  2.2286e-05
        2479     2.69363     2.69177 2.22896e-05
        2480     2.69367     2.69177 2.22938e-05
        2481      2.6937     2.69177 2.22983e-05
        2482     2.69372     2.69177 2.23031e-05
        2483     2.69374     2.69177 2.23081e-05
        2484     2.69375     2.69177 2.23133e-05
        2485     2.69376     2.69178 2.23186e-05
        2486     2.69376     2.69178 2.23238e-05
        2487     2.69374     2.69178 2.23288e-05
        2488     2.69372     2.69178 2.23335e-05
        2489     2.69369     2.69178 2.23377e-05
        2490     2.69365     2.69178 2.23414e-05
        2491      2.6936     2.69178 2.23443e-05
        2492     2.69354     2.69178 2.23465e-05
        2493     2.69347     2.69178 2.23478e-05
