#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
        5742     3.06309     3.01135  0.00047904
        5743     3.06285     3.01136 0.000479041
        5744     3.06254     3.01136  0.00047904
        5745     3.06216     3.01137 0.000479039
        5746     3.06171     3.01138 0.000479035
        5747     3.06117     3.01139  0.00047903
        5748     3.06054      3.0114 0.000479023
        5749     3.05982     3.01141 0.000479014
        5750     3.05901     3.01142 0.000479002
        5751     3.05809     3.01142 0.000478988
        5752     3.05708     3.01143  0.00047897
        5753     3.05597     3.01144 0.000478949
        5754     3.05476     3.01145 0.000478925
        5755     3.05345     3.01145 0.000478898
        5756     3.05206     3.01146 0.000478866
        5757     3.05058     3.01147 0.000478831
        5758     3.04902     3.01148 0.000478793
        5759      3.0474     3.01148  0.00047875
        5760     3.04573     3.01149 0.000478704
        5761     3.04401     3.01149 0.000478654
        5762     3.04227      3.0115 0.000478601
        5763     3.04052      3.0115 0.000478544
        5764     3.03877     3.01151 0.000478485
        5765     3.03704     3.01151 0.000478422
        5766     3.03534     3.01152 0.000478357
        5767      3.0337     3.01152  0.00047829
        5768     3.03211     3.01152  0.00047822
        5769      3.0306     3.01153 0.000478149
        5770     3.02917     3.01153 0.000478075
        5771     3.02782     3.01153 0.000478001
        5772     3.02656     3.01154 0.000477925
        5773     3.02539     3.01154 0.000477848
        5774     3.02431     3.01154 0.000477771
        5775      3.0233     3.01154 0.000477692
        5776     3.02236     3.01154 0.000477613
        5777     3.02148     3.01155 0.000477534
        5778     3.02065     3.01155 0.000477454
        5779     3.01985     3.01155 0.000477373
        5780     3.01908     3.01155 0.000477292
        5781     3.01831     3.01155 0.000477211
        5782     3.01754     3.01155  0.00047713
        5783     3.01676     3.01155 0.000477048
        5784     3.01595     3.01155 0.000476966
        5785     3.01513     3.01156 0.000476884
        5786     3.01428     3.01156 0.000476802
        5787     3.01341     3.01156  0.00047672
        5788     3.01252     3.01156 0.000476638
        5789     3.01163     3.01156 0.000476555
        5790     3.01074     3.01156 0.000476473
        5791     3.00988     3.01156 0.000476391
        5792     3.00905     3.01156 0.000476309
        5793     3.00829     3.01155 0.000476227
        5794     3.00761     3.01155 0.000476145
        5795     3.00704     3.01155 0.000476064
        5796      3.0066     3.01155 0.000475982
        5797     3.00631     3.01155 0.000475901
        5798      3.0062     3.01155  0.00047582
        5799      3.0063     3.01155 0.000475739
        5800      3.0066     3.01155 0.000475657
        5801     3.00715     3.01155 0.000475576
        5802     3.00794     3.01155 0.000475494
        5803     3.00899     3.01155 0.000475413
        5804     3.01031     3.01155 0.000475331
        5805     3.01189     3.01155 0.000475249
        5806     3.01373     3.01155 0.000475167
        5807     3.01583     3.01155 0.000475086
        5808     3.01817     3.01155 0.000475005
        5809     3.02075     3.01155 0.000474926
        5810     3.02353     3.01155 0.000474849
        5811     3.02649     3.01156 0.000474774
        5812     3.02962     3.01156 0.000474703
        5813     3.03288     3.01156 0.000474635
        5814     3.03624     3.01157 0.000474573
        5815     3.03967     3.01157 0.000474516
        5816     3.04314     3.01158 0.000474465
        5817     3.04662     3.01158 0.000474422
        5818     3.05007     3.01159 0.000474386
        5819     3.05348      3.0116 0.000474359
        5820      3.0568      3.0116 0.000474342
        5821     3.06001     3.01161 0.000474333
        5822     3.06309     3.01162 0.000474334
        5823     3.06603     3.01163 0.000474344
        5824     3.06879     3.01164 0.000474365
        5825     3.07137     3.01165 0.000474394
        5826     3.07374     3.01166 0.000474432
        5827     3.07591     3.01167 0.000474479
        5828     3.07786     3.01168 0.000474533
        5829     3.07959      3.0117 0.000474595
        5830     3.08109     3.01171 0.000474663
        5831     3.08237     3.01172 0.000474736
        5832     3.08341     3.01173 0.000474814
        5833     3.08423     3.01174 0.000474895
        5834     3.08483     3.01176 0.000474979
        5835     3.08522     3.01177 0.000475064
        5836     3.08539     3.01178  0.00047515
        5837     3.08536     3.01179 0.000475236
        5838     3.08514     3.01181 0.000475321
        5839     3.08473     3.01182 0.000475403
        5840     3.08415     3.01183 0.000475483
        5841     3.08341     3.01184  0.00047556
        5842     3.08251     3.01186 0.000475632
        5843     3.08147     3.01187   0.0004757
        5844      3.0803     3.01188 0.000475763
        5845     3.07902     3.01189  0.00047582
        5846     3.07764      3.0119 0.000475871
        5847     3.07616     3.01191 0.000475917
        5848     3.07461     3.01192 0.000475956
        5849       3.073     3.01193 0.000475989
        5850     3.07133     3.01194 0.000476016
        5851     3.06963     3.01195 0.000476037
        5852     3.06791     3.01196 0.000476052
        5853     3.06617     3.01197 0.000476061
        5854     3.06443     3.01198 0.000476064
        5855     3.06271     3.01199 0.000476061
        5856     3.06101       3.012 0.000476053
        5857     3.05935     3.01201 0.000476041
        5858     3.05773     3.01202 0.000476023
        5859     3.05617     3.01202 0.000476002
        5860     3.05467     3.01203 0.000475976
        5861     3.05324     3.01204 0.000475947
        5862      3.0519     3.01204 0.000475914
        5863     3.05064     3.01205 0.000475879
        5864     3.04948     3.01206  0.00047584
        5865     3.04841     3.01206   0.0004758
        5866     3.04745     3.01207 0.000475757
        5867     3.04659     3.01208 0.000475712
        5868     3.04585     3.01208 0.000475666
        5869     3.04522     3.01209 0.000475618
        5870      3.0447     3.01209  0.00047557
        5871      3.0443      3.0121  0.00047552
        5872     3.04402      3.0121  0.00047547
        5873     3.04386     3.01211  0.00047542
        5874     3.04381     3.01211  0.00047537
        5875     3.04388     3.01212  0.00047532
        5876     3.04407     3.01212  0.00047527
        5877     3.04437     3.01213 0.000475221
        5878     3.04478     3.01214 0.000475172
        5879      3.0453     3.01214 0.000475125
        5880     3.04592     3.01215 0.000475079
        5881     3.04665     3.01215 0.000475034
        5882     3.04748     3.01216 0.000474992
        5883     3.04839     3.01217 0.000474951
        5884      3.0494     3.01217 0.000474912
        5885     3.05049     3.01218 0.000474876
        5886     3.05166     3.01218 0.000474843
        5887     3.05291     3.01219 0.000474813
        5888     3.05422      3.0122 0.000474786
        5889     3.05559     3.01221 0.000474762
        5890     3.05702     3.01221 0.000474742
        5891      3.0585     3.01222 0.000474727
        5892     3.06002     3.01223 0.000474716
        5893     3.06158     3.01224 0.000474709
        5894     3.06317     3.01225 0.000474707
        5895     3.06479     3.01226  0.00047471
        5896     3.06643     3.01226 0.000474719
        5897     3.06808     3.01227 0.000474732
        5898     3.06973     3.01228 0.000474752
        5899     3.07139     3.01229 0.000474777
        5900     3.07305      3.0123 0.000474808
        5901     3.07471     3.01231 0.000474846
        5902     3.07635     3.01233 0.000474889
        5903     3.07797     3.01234 0.000474939
        5904     3.07958     3.01235 0.000474995
        5905     3.08116     3.01236 0.000475057
        5906     3.08272     3.01237 0.000475126
        5907     3.08425     3.01238 0.000475202
        5908     3.08575      3.0124 0.000475284
        5909     3.08722     3.01241 0.000475372
        5910     3.08865     3.01242 0.000475466
        5911     3.09004     3.01244 0.000475567
        5912     3.09139     3.01245 0.000475674
        5913     3.09271     3.01246 0.000475787
        5914     3.09399     3.01248 0.000475907
        5915     3.09522     3.01249 0.000476032
        5916     3.09642      3.0125 0.000476163
        5917     3.09757     3.01252 0.000476299
        5918     3.09869     3.01253 0.000476441
        5919     3.09976     3.01255 0.000476588
        5920     3.10079     3.01256 0.000476741
        5921     3.10179     3.01258 0.000476899
        5922     3.10274     3.01259 0.000477061
        5923     3.10366     3.01261 0.000477228
        5924     3.10454     3.01262   0.0004774
        5925     3.10538     3.01264 0.000477576
        5926     3.10619     3.01266 0.000477756
        5927     3.10697     3.01267 0.000477941
        5928     3.10771     3.01269 0.000478129
        5929     3.10842      3.0127 0.000478321
        5930      3.1091     3.01272 0.000478516
        5931     3.10975     3.01274 0.000478715
        5932     3.11037     3.01275 0.000478917
        5933     3.11096     3.01277 0.000479122
        5934     3.11153     3.01279 0.000479331
        5935     3.11207      3.0128 0.000479542
        5936     3.11258     3.01282 0.000479755
        5937     3.11307     3.01284 0.000479972
        5938     3.11354     3.01285  0.00048019
        5939     3.11399     3.01287 0.000480411
        5940     3.11441     3.01289 0.000480635
        5941     3.11482      3.0129  0.00048086
        5942      3.1152     3.01292 0.000481087
        5943     3.11556     3.01294 0.000481316
        5944      3.1159     3.01296 0.000481546
        5945     3.11622     3.01297 0.000481779
        5946     3.11653     3.01299 0.000482012
        5947     3.11681     3.01301 0.000482247
        5948     3.11708     3.01303 0.000482484
        5949     3.11732     3.01304 0.000482721
        5950     3.11755     3.01306 0.000482959
        5951     3.11775     3.01308 0.000483198
        5952     3.11794      3.0131 0.000483438
        5953     3.11811     3.01311 0.000483679
        5954     3.11825     3.01313  0.00048392
        5955     3.11837     3.01315 0.000484161
        5956     3.11847     3.01317 0.000484403
        5957     3.11855     3.01318 0.000484644
        5958     3.11861      3.0132 0.000484886
        5959     3.11864     3.01322 0.000485127
        5960     3.11864     3.01324 0.000485368
        5961     3.11862     3.01326 0.000485608
        5962     3.11857     3.01327 0.000485848
        5963     3.11849     3.01329 0.000486087
        5964     3.11837     3.01331 0.000486325
        5965     3.11823     3.01333 0.000486561
        5966     3.11806     3.01334 0.000486796
        5967     3.11784     3.01336 0.000487029
        5968     3.11759     3.01338 0.000487261
        5969     3.11731      3.0134  0.00048749
        5970     3.11698     3.01341 0.000487717
        5971     3.11661     3.01343 0.000487942
        5972     3.11619     3.01345 0.000488163
        5973     3.11573     3.01346 0.000488382
        5974     3.11522     3.01348 0.000488597
        5975     3.11465      3.0135 0.000488809
        5976     3.11403     3.01352 0.000489016
        5977     3.11336     3.01353  0.00048922
        5978     3.11262     3.01355 0.000489418
        5979     3.11183     3.01357 0.000489613
        5980     3.11097     3.01358 0.000489801
        5981     3.11004      3.0136 0.000489985
        5982     3.10905     3.01361 0.000490163
        5983     3.10798     3.01363 0.000490335
        5984     3.10684     3.01364   0.0004905
        5985     3.10563     3.01366 0.000490659
        5986     3.10434     3.01368 0.000490811
        5987     3.10298     3.01369 0.000490955
        5988     3.10153      3.0137 0.000491092
        5989     3.10001     3.01372 0.000491222
        5990     3.09842     3.01373 0.000491343
        5991     3.09675     3.01375 0.000491457
        5992     3.09501     3.01376 0.000491562
        5993      3.0932     3.01377 0.000491658
        5994     3.09133     3.01379 0.000491747
        5995      3.0894      3.0138 0.000491826
        5996     3.08742     3.01381 0.000491898
        5997      3.0854     3.01382  0.00049196
        5998     3.08335     3.01384 0.000492015
        5999     3.08128     3.01385 0.000492061
        6000      3.0792     3.01386   0.0004921
        6001     3.07712     3.01387 0.000492131
        6002     3.07507     3.01388 0.000492154
        6003     3.07306     3.01389 0.000492171
        6004      3.0711      3.0139 0.000492181
        6005     3.06922     3.01391 0.000492186
        6006     3.06743     3.01392 0.000492184
        6007     3.06575     3.01392 0.000492178
        6008      3.0642     3.01393 0.000492167
        6009      3.0628     3.01394 0.000492152
        6010     3.06156     3.01395 0.000492134
        6011     3.06049     3.01396 0.000492113
        6012     3.05962     3.01396  0.00049209
        6013     3.05895     3.01397 0.000492065
        6014     3.05849     3.01398 0.000492039
        6015     3.05824     3.01399 0.000492012
        6016     3.05821     3.01399 0.000491985
        6017     3.05839       3.014 0.000491959
        6018     3.05878     3.01401 0.000491933
        6019     3.05937     3.01402 0.000491909
        6020     3.06016     3.01402 0.000491887
        6021     3.06112     3.01403 0.000491868
        6022     3.06226     3.01404 0.000491851
        6023     3.06354     3.01405 0.000491838
        6024     3.06496     3.01406 0.000491829
        6025     3.06649     3.01407 0.000491825
        6026     3.06812     3.01407 0.000491825
        6027     3.06982     3.01408  0.00049183
        6028     3.07158     3.01409 0.000491841
        6029     3.07338      3.0141 0.000491858
        6030      3.0752     3.01411 0.000491881
        6031     3.07702     3.01412  0.00049191
        6032     3.07883     3.01413 0.000491945
        6033     3.08062     3.01415 0.000491987
        6034     3.08237     3.01416 0.000492035
        6035     3.08406     3.01417  0.00049209
        6036      3.0857     3.01418 0.000492151
        6037     3.08727     3.01419 0.000492219
        6038     3.08875      3.0142 0.000492292
        6039     3.09016     3.01422 0.000492371
        6040     3.09147     3.01423 0.000492456
        6041     3.09269     3.01424 0.000492546
        6042     3.09382     3.01426  0.00049264
        6043     3.09484     3.01427 0.000492739
        6044     3.09575     3.01428 0.000492842
        6045     3.09656      3.0143 0.000492948
        6046     3.09727     3.01431 0.000493058
        6047     3.09786     3.01432  0.00049317
        6048     3.09834     3.01434 0.000493284
        6049     3.09871     3.01435 0.000493399
        6050     3.09897     3.01437 0.000493516
        6051     3.09912     3.01438 0.000493633
        6052     3.09915     3.01439  0.00049375
        6053     3.09906     3.01441 0.000493867
        6054     3.09885     3.01442 0.000493982
        6055     3.09853     3.01444 0.000494096
        6056     3.09808     3.01445 0.000494207
        6057     3.09751     3.01446 0.000494316
        6058     3.09681     3.01448 0.000494421
        6059     3.09598     3.01449 0.000494523
        6060     3.09502      3.0145 0.000494619
        6061     3.09391     3.01452 0.000494711
        6062     3.09266     3.01453 0.000494798
        6063     3.09126     3.01454 0.000494878
        6064      3.0897     3.01455 0.000494951
        6065     3.08797     3.01457 0.000495018
        6066     3.08608     3.01458 0.000495077
        6067       3.084     3.01459 0.000495127
        6068     3.08174      3.0146 0.000495169
        6069     3.07928     3.01461 0.000495202
        6070     3.07662     3.01462 0.000495226
        6071     3.07374     3.01463  0.00049524
        6072     3.07063     3.01464 0.000495245
        6073      3.0673     3.01465 0.000495239
        6074     3.06373     3.01466 0.000495223
        6075     3.05991     3.01466 0.000495198
        6076     3.05585     3.01467 0.000495163
        6077     3.05153     3.01468 0.000495118
        6078     3.04697     3.01468 0.000495065
        6079     3.04216     3.01469 0.000495005
        6080     3.03712     3.01469 0.000494937
        6081     3.03185     3.01469 0.000494864
        6082     3.02638      3.0147 0.000494786
        6083     3.02074      3.0147 0.000494706
        6084     3.01495      3.0147 0.000494624
        6085     3.00907      3.0147 0.000494544
        6086     3.00313     3.01469 0.000494466
        6087     2.99719     3.01469 0.000494393
        6088     2.99131     3.01469 0.000494327
        6089     2.98557     3.01468 0.000494269
        6090     2.98002     3.01468 0.000494221
        6091     2.97475     3.01467 0.000494183
        6092     2.96983     3.01466 0.000494157
        6093     2.96532     3.01465 0.000494142
        6094     2.96128     3.01465 0.000494138
        6095     2.95779     3.01464 0.000494145
        6096     2.95488     3.01463 0.000494162
        6097     2.95258     3.01462 0.000494185
        6098     2.95093     3.01461 0.000494215
        6099     2.94992      3.0146 0.000494247
        6100     2.94956     3.01459 0.000494281
        6101     2.94982     3.01457 0.000494314
        6102     2.95069     3.01456 0.000494344
        6103     2.95212     3.01455 0.000494369
        6104     2.95407     3.01454 0.000494387
        6105     2.95649     3.01453 0.000494398
        6106     2.95932     3.01453   0.0004944
        6107     2.96253     3.01452 0.000494392
        6108     2.96606     3.01451 0.000494375
        6109     2.96985      3.0145 0.000494348
        6110     2.97387     3.01449 0.000494312
        6111     2.97807     3.01449 0.000494267
        6112      2.9824     3.01448 0.000494214
        6113     2.98685     3.01448 0.000494153
        6114     2.99136     3.01448 0.000494087
        6115     2.99592     3.01447 0.000494016
        6116     3.00049     3.01447  0.00049394
        6117     3.00505     3.01447 0.000493862
        6118     3.00958     3.01447 0.000493782
        6119     3.01406     3.01447 0.000493701
        6120     3.01846     3.01447 0.000493621
        6121     3.02277     3.01447 0.000493542
        6122     3.02697     3.01447 0.000493466
        6123     3.03105     3.01447 0.000493392
        6124     3.03499     3.01448 0.000493323
        6125     3.03878     3.01448 0.000493259
        6126     3.04241     3.01449 0.000493199
        6127     3.04588     3.01449 0.000493145
        6128     3.04917      3.0145 0.000493097
        6129     3.05228      3.0145 0.000493055
        6130     3.05521     3.01451  0.00049302
        6131     3.05796     3.01452  0.00049299
        6132     3.06052     3.01452 0.000492967
        6133      3.0629     3.01453  0.00049295
        6134     3.06511     3.01454 0.000492938
        6135     3.06713     3.01455 0.000492932
        6136     3.06899     3.01456 0.000492932
        6137     3.07068     3.01457 0.000492936
        6138     3.07222     3.01458 0.000492945
        6139      3.0736     3.01459 0.000492959
        6140     3.07484      3.0146 0.000492976
        6141     3.07594     3.01461 0.000492997
        6142     3.07692     3.01462 0.000493021
        6143     3.07778     3.01463 0.000493048
        6144     3.07852     3.01464 0.000493078
        6145     3.07917     3.01465 0.000493109
        6146     3.07971     3.01466 0.000493143
        6147     3.08018     3.01467 0.000493178
        6148     3.08056     3.01468 0.000493214
        6149     3.08087     3.01469 0.000493251
        6150     3.08112      3.0147 0.000493289
        6151      3.0813     3.01471 0.000493328
        6152     3.08144     3.01472 0.000493367
        6153     3.08154     3.01473 0.000493406
        6154     3.08159     3.01474 0.000493446
        6155     3.08161     3.01476 0.000493485
        6156      3.0816     3.01477 0.000493524
        6157     3.08157     3.01478 0.000493563
        6158     3.08152     3.01479 0.000493602
        6159     3.08145      3.0148 0.000493641
        6160     3.08138     3.01481 0.000493679
        6161     3.08129     3.01482 0.000493717
        6162      3.0812     3.01483 0.000493754
        6163      3.0811     3.01484 0.000493791
        6164       3.081     3.01485 0.000493828
        6165     3.08091     3.01486 0.000493864
        6166     3.08082     3.01487 0.000493899
        6167     3.08073     3.01488 0.000493935
        6168     3.08064      3.0149  0.00049397
        6169     3.08057     3.01491 0.000494004
        6170     3.08049     3.01492 0.000494039
        6171     3.08043     3.01493 0.000494073
        6172     3.08037     3.01494 0.000494106
        6173     3.08033     3.01495  0.00049414
        6174     3.08028     3.01496 0.000494173
        6175     3.08025     3.01497 0.000494206
        6176     3.08022     3.01498 0.000494239
        6177     3.08019     3.01499 0.000494272
        6178     3.08017       3.015 0.000494304
        6179     3.08016     3.01501 0.000494337
        6180     3.08014     3.01502 0.000494369
        6181     3.08013     3.01503 0.000494401
        6182     3.08012     3.01504 0.000494433
        6183      3.0801     3.01505 0.000494465
        6184     3.08009     3.01506 0.000494497
        6185     3.08007     3.01507 0.000494529
        6186     3.08004     3.01509 0.000494561
        6187     3.08001      3.0151 0.000494592
        6188     3.07996     3.01511 0.000494623
        6189     3.07991     3.01512 0.000494654
        6190     3.07984     3.01513 0.000494685
        6191     3.07977     3.01514 0.000494715
        6192     3.07967     3.01515 0.000494745
        6193     3.07956     3.01516 0.000494774
        6194     3.07943     3.01517 0.000494803
        6195     3.07929     3.01518 0.000494831
        6196     3.07912     3.01519 0.000494859
        6197     3.07893      3.0152 0.000494886
        6198     3.07871     3.01521 0.000494912
        6199     3.07847     3.01522 0.000494938
        6200     3.07821     3.01523 0.000494962
        6201     3.07792     3.01524 0.000494986
        6202      3.0776     3.01525 0.000495008
        6203     3.07726     3.01526 0.000495029
        6204     3.07689     3.01527 0.000495049
        6205     3.07649     3.01528 0.000495068
        6206     3.07607     3.01529 0.000495085
        6207     3.07561      3.0153   0.0004951
        6208     3.07513     3.01531 0.000495114
        6209     3.07463     3.01532 0.000495127
        6210     3.07409     3.01533 0.000495137
        6211     3.07354     3.01534 0.000495146
        6212     3.07296     3.01535 0.000495154
        6213     3.07236     3.01536 0.000495159
        6214     3.07175     3.01537 0.000495162
        6215     3.07111     3.01537 0.000495164
        6216     3.07046     3.01538 0.000495164
        6217     3.06981     3.01539 0.000495161
        6218     3.06914      3.0154 0.000495157
        6219     3.06847     3.01541 0.000495151
        6220      3.0678     3.01542 0.000495143
        6221     3.06713     3.01543 0.000495133
        6222     3.06648     3.01543 0.000495122
        6223     3.06583     3.01544 0.000495108
        6224      3.0652     3.01545 0.000495093
        6225     3.06459     3.01546 0.000495077
        6226       3.064     3.01547 0.000495059
        6227     3.06345     3.01547 0.000495039
        6228     3.06293     3.01548 0.000495018
        6229     3.06245     3.01549 0.000494996
        6230     3.06201      3.0155 0.000494973
        6231     3.06162      3.0155 0.000494949
        6232     3.06129     3.01551 0.000494924
        6233       3.061     3.01552 0.000494898
        6234     3.06078     3.01553 0.000494872
        6235     3.06062     3.01553 0.000494846
        6236     3.06053     3.01554 0.000494819
        6237      3.0605     3.01555 0.000494792
        6238     3.06054     3.01555 0.000494765
        6239     3.06065     3.01556 0.000494739
        6240     3.06083     3.01557 0.000494713
        6241     3.06108     3.01558 0.000494687
        6242      3.0614     3.01558 0.000494663
        6243     3.06178     3.01559 0.000494639
        6244     3.06224      3.0156 0.000494616
        6245     3.06275     3.01561 0.000494594
        6246     3.06333     3.01561 0.000494574
        6247     3.06397     3.01562 0.000494555
        6248     3.06466     3.01563 0.000494539
        6249      3.0654     3.01564 0.000494524
        6250     3.06619     3.01565 0.000494511
        6251     3.06701     3.01565   0.0004945
        6252     3.06787     3.01566 0.000494491
        6253     3.06877     3.01567 0.000494485
        6254     3.06968     3.01568 0.000494481
        6255     3.07061     3.01569  0.00049448
        6256     3.07156      3.0157 0.000494482
        6257      3.0725     3.01571 0.000494486
        6258     3.07345     3.01571 0.000494493
        6259     3.07439     3.01572 0.000494503
        6260     3.07531     3.01573 0.000494516
        6261     3.07621     3.01574 0.000494531
        6262     3.07708     3.01575 0.000494549
        6263     3.07792     3.01576  0.00049457
        6264     3.07871     3.01577 0.000494593
        6265     3.07945     3.01578 0.000494618
        6266     3.08013     3.01579 0.000494646
        6267     3.08075      3.0158 0.000494676
        6268     3.08129     3.01581 0.000494707
        6269     3.08175     3.01582  0.00049474
        6270     3.08212     3.01584 0.000494774
        6271      3.0824     3.01585 0.000494809
        6272     3.08257     3.01586 0.000494844
        6273     3.08264     3.01587  0.00049488
        6274     3.08258     3.01588 0.000494915
        6275      3.0824     3.01589  0.00049495
        6276     3.08209      3.0159 0.000494984
        6277     3.08164     3.01591 0.000495015
        6278     3.08104     3.01592 0.000495045
        6279      3.0803     3.01593 0.000495073
        6280     3.07941     3.01594 0.000495097
        6281     3.07836     3.01595 0.000495118
        6282     3.07716     3.01596 0.000495135
        6283     3.07581     3.01597 0.000495148
        6284      3.0743     3.01598 0.000495156
        6285     3.07265     3.01599 0.000495159
        6286     3.07087       3.016 0.000495158
        6287     3.06895     3.01601  0.00049515
        6288     3.06693     3.01601 0.000495138
        6289     3.06481     3.01602  0.00049512
        6290     3.06262     3.01603 0.000495097
        6291     3.06038     3.01604 0.000495068
        6292     3.05812     3.01604 0.000495035
        6293     3.05588     3.01605 0.000494996
        6294     3.05367     3.01605 0.000494954
        6295     3.05155     3.01606 0.000494907
        6296     3.04955     3.01607 0.000494857
        6297     3.04771     3.01607 0.000494804
        6298     3.04606     3.01608 0.000494749
        6299     3.04464     3.01608 0.000494691
        6300     3.04349     3.01608 0.000494632
        6301     3.04262     3.01609 0.000494571
        6302     3.04208     3.01609  0.00049451
        6303     3.04187      3.0161 0.000494448
        6304       3.042      3.0161 0.000494387
        6305     3.04249      3.0161 0.000494326
        6306     3.04333     3.01611 0.000494267
        6307      3.0445     3.01611 0.000494209
        6308     3.04599     3.01612 0.000494153
        6309     3.04778     3.01612   0.0004941
        6310     3.04985     3.01613 0.000494051
        6311     3.05214     3.01613 0.000494005
        6312     3.05464     3.01614 0.000493965
        6313      3.0573     3.01615  0.00049393
        6314     3.06009     3.01615   0.0004939
        6315     3.06297     3.01616 0.000493878
        6316      3.0659     3.01617 0.000493862
        6317     3.06884     3.01618 0.000493855
        6318     3.07178     3.01619 0.000493855
        6319     3.07466      3.0162 0.000493863
        6320     3.07748     3.01621 0.000493881
        6321     3.08021     3.01622 0.000493906
        6322     3.08282     3.01623  0.00049394
        6323     3.08531     3.01624 0.000493983
        6324     3.08767     3.01625 0.000494034
        6325     3.08988     3.01626 0.000494093
        6326     3.09193     3.01627  0.00049416
        6327     3.09383     3.01628 0.000494234
        6328     3.09557      3.0163 0.000494314
        6329     3.09716     3.01631 0.000494401
        6330     3.09859     3.01632 0.000494494
        6331     3.09986     3.01634 0.000494592
        6332     3.10098     3.01635 0.000494695
        6333     3.10196     3.01636 0.000494801
        6334      3.1028     3.01638 0.000494911
        6335      3.1035     3.01639 0.000495024
        6336     3.10407      3.0164 0.000495139
        6337     3.10452     3.01642 0.000495256
        6338     3.10486     3.01643 0.000495375
        6339     3.10508     3.01645 0.000495494
        6340      3.1052     3.01646 0.000495614
        6341     3.10522     3.01647 0.000495733
        6342     3.10515     3.01649 0.000495852
        6343       3.105      3.0165  0.00049597
        6344     3.10476     3.01652 0.000496087
        6345     3.10446     3.01653 0.000496203
        6346     3.10408     3.01654 0.000496316
        6347     3.10364     3.01656 0.000496428
        6348     3.10314     3.01657 0.000496537
        6349     3.10259     3.01658 0.000496643
        6350     3.10199      3.0166 0.000496747
        6351     3.10135     3.01661 0.000496848
        6352     3.10068     3.01662 0.000496946
        6353     3.09997     3.01664 0.000497041
        6354     3.09924     3.01665 0.000497133
        6355     3.09848     3.01666 0.000497221
        6356     3.09771     3.01668 0.000497307
        6357     3.09693     3.01669 0.000497389
        6358     3.09614      3.0167 0.000497467
        6359     3.09535     3.01671 0.000497543
        6360     3.09457     3.01673 0.000497615
        6361     3.09379     3.01674 0.000497684
        6362     3.09302     3.01675 0.000497751
        6363     3.09228     3.01676 0.000497814
        6364     3.09156     3.01677 0.000497874
        6365     3.09086     3.01678 0.000497932
        6366      3.0902      3.0168 0.000497988
        6367     3.08958     3.01681 0.000498041
        6368     3.08899     3.01682 0.000498091
        6369     3.08845     3.01683  0.00049814
        6370     3.08797     3.01684 0.000498187
        6371     3.08753     3.01685 0.000498232
        6372     3.08715     3.01686 0.000498276
        6373     3.08683     3.01687 0.000498319
        6374     3.08658     3.01689 0.000498361
        6375     3.08638      3.0169 0.000498402
        6376     3.08626     3.01691 0.000498442
        6377      3.0862     3.01692 0.000498483
        6378     3.08621     3.01693 0.000498523
        6379     3.08629     3.01694 0.000498563
        6380     3.08645     3.01695 0.000498604
        6381     3.08667     3.01696 0.000498646
        6382     3.08696     3.01697 0.000498688
        6383     3.08732     3.01698 0.000498732
        6384     3.08775     3.01699 0.000498777
        6385     3.08824     3.01701 0.000498824
        6386      3.0888     3.01702 0.000498872
        6387     3.08942     3.01703 0.000498923
        6388     3.09009     3.01704 0.000498976
        6389     3.09082     3.01705 0.000499031
        6390      3.0916     3.01706  0.00049909
        6391     3.09243     3.01708 0.000499151
        6392      3.0933     3.01709 0.000499215
        6393     3.09422      3.0171 0.000499283
        6394     3.09517     3.01711 0.000499354
        6395     3.09615     3.01712 0.000499429
        6396     3.09716     3.01714 0.000499508
        6397      3.0982     3.01715  0.00049959
        6398     3.09926     3.01716 0.000499677
        6399     3.10034     3.01717 0.000499768
        6400     3.10143     3.01719 0.000499863
        6401     3.10253      3.0172 0.000499963
        6402     3.10364     3.01721 0.000500067
        6403     3.10475     3.01723 0.000500176
        6404     3.10587     3.01724 0.000500289
        6405     3.10698     3.01726 0.000500407
        6406     3.10809     3.01727  0.00050053
        6407     3.10919     3.01728 0.000500657
        6408     3.11028      3.0173  0.00050079
        6409     3.11137     3.01731 0.000500926
        6410     3.11244     3.01733 0.000501068
        6411      3.1135     3.01734 0.000501214
        6412     3.11454     3.01736 0.000501365
        6413     3.11556     3.01737 0.000501521
        6414     3.11657     3.01739 0.000501681
        6415     3.11756     3.01741 0.000501846
        6416     3.11853     3.01742 0.000502015
        6417     3.11948     3.01744 0.000502189
        6418     3.12041     3.01745 0.000502367
        6419     3.12132     3.01747 0.000502549
        6420     3.12221     3.01749 0.000502736
        6421     3.12308      3.0175 0.000502926
        6422     3.12393     3.01752 0.000503121
        6423     3.12476     3.01754  0.00050332
        6424     3.12556     3.01755 0.000503522
        6425     3.12635     3.01757 0.000503728
        6426     3.12712     3.01759 0.000503938
        6427     3.12786      3.0176 0.000504152
        6428     3.12859     3.01762 0.000504369
        6429      3.1293     3.01764  0.00050459
        6430     3.12999     3.01766 0.000504814
        6431     3.13066     3.01767 0.000505041
        6432     3.13132     3.01769 0.000505271
        6433     3.13195     3.01771 0.000505505
        6434     3.13258     3.01773 0.000505742
        6435     3.13319     3.01774 0.000505981
        6436     3.13378     3.01776 0.000506224
        6437     3.13436     3.01778 0.000506469
        6438     3.13492      3.0178 0.000506717
        6439     3.13548     3.01782 0.000506968
