#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
        5951   -0.426138   -0.321328 0.000483481
        5952   -0.426306   -0.321346 0.000483721
        5953   -0.426448   -0.321363 0.000483962
        5954   -0.426571   -0.321381 0.000484203
        5955   -0.426672   -0.321399 0.000484444
        5956   -0.426748   -0.321416 0.000484686
        5957   -0.426805   -0.321434 0.000484927
        5958   -0.426832   -0.321452 0.000485168
        5959   -0.426838   -0.321469 0.000485409
        5960   -0.426813   -0.321487 0.000485649
        5961   -0.426764   -0.321505 0.000485889
        5962   -0.426687   -0.321522 0.000486128
        5963   -0.426578    -0.32154 0.000486365
        5964   -0.426436   -0.321558 0.000486602
        5965   -0.426259   -0.321575 0.000486837
        5966   -0.426048   -0.321593  0.00048707
        5967   -0.425802    -0.32161 0.000487301
        5968    -0.42551   -0.321628  0.00048753
        5969   -0.425186   -0.321645 0.000487757
        5970   -0.424815   -0.321662 0.000487982
        5971   -0.424402   -0.321679 0.000488203
        5972   -0.423944   -0.321696 0.000488422
        5973   -0.423431   -0.321714 0.000488637
        5974   -0.422869    -0.32173 0.000488848
        5975   -0.422251   -0.321747 0.000489056
        5976   -0.421578   -0.321764 0.000489259
        5977   -0.420842   -0.321781 0.000489458
        5978   -0.420051   -0.321797 0.000489652
        5979   -0.419189   -0.321813 0.000489841
        5980   -0.418267   -0.321829 0.000490025
        5981    -0.41727   -0.321845 0.000490203
        5982     -0.4162   -0.321861 0.000490374
        5983   -0.415062   -0.321877  0.00049054
        5984   -0.413849   -0.321892 0.000490698
        5985   -0.412556   -0.321907  0.00049085
        5986   -0.411184   -0.321922 0.000490995
        5987   -0.409742   -0.321937 0.000491132
        5988   -0.408221   -0.321951 0.000491261
        5989   -0.406627   -0.321965 0.000491383
        5990   -0.404956   -0.321979 0.000491496
        5991   -0.403213   -0.321993 0.000491601
        5992   -0.401404   -0.322006 0.000491697
        5993    -0.39953   -0.322019 0.000491785
        5994   -0.397601   -0.322032 0.000491865
        5995   -0.395622   -0.322044 0.000491936
        5996   -0.393603   -0.322056 0.000491999
        5997    -0.39155   -0.322067 0.000492053
        5998   -0.389471   -0.322079 0.000492099
        5999   -0.387385   -0.322089 0.000492138
        6000   -0.385308     -0.3221 0.000492169
        6001   -0.383256    -0.32211 0.000492192
        6002   -0.381244    -0.32212 0.000492209
        6003   -0.379286    -0.32213 0.000492219
        6004   -0.377405   -0.322139 0.000492223
        6005   -0.375613   -0.322148 0.000492221
        6006   -0.373938   -0.322156 0.000492215
        6007   -0.372387   -0.322165 0.000492204
        6008   -0.370986   -0.322173 0.000492189
        6009   -0.369742   -0.322181 0.000492171
        6010   -0.368677   -0.322188  0.00049215
        6011   -0.367804   -0.322196 0.000492127
        6012    -0.36713   -0.322204 0.000492101
        6013   -0.366665   -0.322211 0.000492075
        6014   -0.366411   -0.322218 0.000492048
        6015    -0.36638   -0.322226 0.000492021
        6016    -0.36656   -0.322233 0.000491995
        6017   -0.366951    -0.32224 0.000491969
        6018   -0.367543   -0.322248 0.000491945
        6019   -0.368331   -0.322256 0.000491923
        6020   -0.369299   -0.322263 0.000491903
        6021   -0.370432   -0.322271 0.000491886
        6022   -0.371719    -0.32228 0.000491873
        6023   -0.373137   -0.322288 0.000491864
        6024    -0.37467   -0.322297 0.000491859
        6025     -0.3763   -0.322306 0.000491859
        6026   -0.378001   -0.322315 0.000491864
        6027   -0.379764   -0.322325 0.000491875
        6028   -0.381568   -0.322334 0.000491892
        6029   -0.383381   -0.322344 0.000491914
        6030   -0.385205   -0.322355 0.000491943
        6031   -0.387018   -0.322366 0.000491979
        6032     -0.3888   -0.322377  0.00049202
        6033   -0.390546   -0.322388 0.000492068
        6034   -0.392244   -0.322399 0.000492123
        6035   -0.393876   -0.322411 0.000492184
        6036   -0.395445   -0.322423 0.000492251
        6037   -0.396932   -0.322436 0.000492324
        6038   -0.398332   -0.322448 0.000492403
        6039   -0.399647   -0.322461 0.000492488
        6040   -0.400865   -0.322474 0.000492577
        6041   -0.401992   -0.322487 0.000492671
        6042   -0.403015   -0.322501  0.00049277
        6043   -0.403928   -0.322514 0.000492873
        6044   -0.404736   -0.322528 0.000492979
        6045   -0.405438   -0.322541 0.000493088
        6046   -0.406031   -0.322555   0.0004932
        6047   -0.406519   -0.322569 0.000493314
        6048   -0.406895   -0.322583 0.000493429
        6049   -0.407156   -0.322597 0.000493546
        6050     -0.4073   -0.322611 0.000493663
        6051   -0.407328   -0.322625 0.000493779
        6052   -0.407242   -0.322639 0.000493896
        6053   -0.407042   -0.322653 0.000494011
        6054   -0.406721   -0.322667 0.000494125
        6055   -0.406272   -0.322681 0.000494236
        6056   -0.405711   -0.322694 0.000494344
        6057   -0.405014   -0.322708  0.00049445
        6058   -0.404182   -0.322721 0.000494551
        6059   -0.403218   -0.322735 0.000494648
        6060   -0.402113   -0.322748 0.000494739
        6061   -0.400867   -0.322761 0.000494826
        6062   -0.399465   -0.322773 0.000494906
        6063   -0.397908   -0.322786 0.000494979
        6064   -0.396182   -0.322798 0.000495046
        6065   -0.394287    -0.32281 0.000495104
        6066   -0.392213   -0.322821 0.000495155
        6067   -0.389949   -0.322832 0.000495197
        6068    -0.38749   -0.322843  0.00049523
        6069   -0.384826   -0.322853 0.000495253
        6070   -0.381948   -0.322863 0.000495268
        6071   -0.378845   -0.322872 0.000495272
        6072   -0.375513   -0.322881 0.000495266
        6073   -0.371945   -0.322889  0.00049525
        6074    -0.36813   -0.322896 0.000495225
        6075   -0.364068   -0.322903  0.00049519
        6076   -0.359756   -0.322909 0.000495145
        6077   -0.355192   -0.322914 0.000495092
        6078   -0.350388   -0.322919 0.000495032
        6079   -0.345345   -0.322922 0.000494964
        6080   -0.340075   -0.322925 0.000494891
        6081   -0.334606   -0.322927 0.000494813
        6082   -0.328966   -0.322928 0.000494733
        6083   -0.323176   -0.322928 0.000494651
        6084   -0.317289   -0.322927 0.000494571
        6085   -0.311344   -0.322925 0.000494493
        6086   -0.305402   -0.322923  0.00049442
        6087   -0.299523   -0.322919 0.000494354
        6088   -0.293772   -0.322914 0.000494296
        6089   -0.288225   -0.322908 0.000494248
        6090   -0.282952   -0.322902  0.00049421
        6091   -0.278017   -0.322894 0.000494184
        6092     -0.2735   -0.322886 0.000494169
        6093   -0.269458   -0.322877 0.000494166
        6094   -0.265964   -0.322868 0.000494173
        6095   -0.263054   -0.322858 0.000494189
        6096   -0.260758   -0.322848 0.000494213
        6097   -0.259108   -0.322838 0.000494243
        6098   -0.258109   -0.322827 0.000494276
        6099   -0.257743   -0.322816  0.00049431
        6100   -0.258008   -0.322806 0.000494343
        6101   -0.258876   -0.322795 0.000494373
        6102    -0.26031   -0.322785 0.000494398
        6103   -0.262261   -0.322775 0.000494417
        6104   -0.264681   -0.322766 0.000494427
        6105   -0.267521   -0.322757 0.000494429
        6106   -0.270732   -0.322748 0.000494421
        6107   -0.274258    -0.32274 0.000494404
        6108   -0.278057   -0.322733 0.000494377
        6109   -0.282074   -0.322726 0.000494341
        6110   -0.286273    -0.32272 0.000494296
        6111    -0.29061   -0.322715 0.000494243
        6112   -0.295054    -0.32271 0.000494183
        6113   -0.299572   -0.322707 0.000494117
        6114   -0.304138   -0.322704 0.000494045
        6115   -0.308713   -0.322701  0.00049397
        6116   -0.313279     -0.3227 0.000493892
        6117   -0.317814   -0.322699 0.000493811
        6118    -0.32229   -0.322699 0.000493731
        6119   -0.326693   -0.322699  0.00049365
        6120   -0.330996   -0.322701 0.000493572
        6121   -0.335195   -0.322703 0.000493495
        6122   -0.339273   -0.322706 0.000493422
        6123   -0.343214   -0.322709 0.000493353
        6124   -0.347006   -0.322713 0.000493288
        6125   -0.350633   -0.322717 0.000493229
        6126   -0.354096   -0.322723 0.000493175
        6127   -0.357388   -0.322728 0.000493127
        6128     -0.3605   -0.322734 0.000493085
        6129   -0.363428   -0.322741 0.000493049
        6130   -0.366175   -0.322748  0.00049302
        6131   -0.368736   -0.322756 0.000492996
        6132   -0.371115   -0.322764 0.000492979
        6133   -0.373317   -0.322772 0.000492967
        6134   -0.375341    -0.32278 0.000492962
        6135   -0.377202   -0.322789 0.000492961
        6136   -0.378894   -0.322798 0.000492965
        6137   -0.380423   -0.322808 0.000492975
        6138   -0.381805   -0.322817 0.000492988
        6139   -0.383044   -0.322827 0.000493005
        6140   -0.384145   -0.322837 0.000493026
        6141   -0.385118   -0.322847  0.00049305
        6142   -0.385976   -0.322858 0.000493077
        6143   -0.386724   -0.322868 0.000493106
        6144   -0.387366   -0.322878 0.000493138
        6145   -0.387916   -0.322889 0.000493171
        6146   -0.388377     -0.3229 0.000493206
        6147   -0.388757    -0.32291 0.000493242
        6148   -0.389067   -0.322921 0.000493279
        6149   -0.389313   -0.322932 0.000493317
        6150   -0.389504   -0.322943 0.000493356
        6151   -0.389639   -0.322954 0.000493395
        6152   -0.389732   -0.322964 0.000493434
        6153   -0.389786   -0.322975 0.000493473
        6154   -0.389806   -0.322986 0.000493512
        6155   -0.389798   -0.322997 0.000493552
        6156   -0.389761   -0.323008  0.00049359
        6157   -0.389712   -0.323019 0.000493629
        6158   -0.389646    -0.32303 0.000493668
        6159   -0.389567    -0.32304 0.000493706
        6160   -0.389473   -0.323051 0.000493743
        6161    -0.38938   -0.323062  0.00049378
        6162   -0.389277   -0.323073 0.000493817
        6163    -0.38918   -0.323083 0.000493854
        6164   -0.389089   -0.323094  0.00049389
        6165   -0.388996   -0.323105 0.000493925
        6166   -0.388907   -0.323115  0.00049396
        6167   -0.388818   -0.323126 0.000493995
        6168   -0.388743   -0.323137  0.00049403
        6169   -0.388673   -0.323147 0.000494064
        6170   -0.388606   -0.323158 0.000494097
        6171    -0.38855   -0.323169 0.000494131
        6172   -0.388501   -0.323179 0.000494164
        6173   -0.388458    -0.32319 0.000494197
        6174   -0.388423     -0.3232  0.00049423
        6175   -0.388393   -0.323211 0.000494263
        6176   -0.388371   -0.323221 0.000494296
        6177   -0.388349   -0.323232 0.000494328
        6178   -0.388333   -0.323242  0.00049436
        6179   -0.388322   -0.323253 0.000494392
        6180   -0.388309   -0.323264 0.000494425
        6181   -0.388299   -0.323274 0.000494456
        6182   -0.388285   -0.323285 0.000494488
        6183   -0.388271   -0.323295  0.00049452
        6184   -0.388245   -0.323306 0.000494552
        6185   -0.388223   -0.323316 0.000494583
        6186   -0.388189   -0.323327 0.000494614
        6187   -0.388147   -0.323337 0.000494645
        6188   -0.388091   -0.323348 0.000494676
        6189   -0.388031   -0.323358 0.000494706
        6190   -0.387952   -0.323368 0.000494737
        6191   -0.387861   -0.323379 0.000494766
        6192   -0.387753   -0.323389 0.000494796
        6193   -0.387625     -0.3234 0.000494824
        6194   -0.387479    -0.32341 0.000494853
        6195   -0.387313    -0.32342  0.00049488
        6196    -0.38712   -0.323431 0.000494907
        6197   -0.386913   -0.323441 0.000494933
        6198    -0.38668   -0.323451 0.000494959
        6199   -0.386414   -0.323461 0.000494983
        6200   -0.386125   -0.323471 0.000495006
        6201   -0.385813   -0.323481 0.000495029
        6202    -0.38547   -0.323491  0.00049505
        6203   -0.385102   -0.323501 0.000495069
        6204   -0.384703   -0.323511 0.000495088
        6205    -0.38428   -0.323521 0.000495105
        6206   -0.383826   -0.323531 0.000495121
        6207   -0.383351    -0.32354 0.000495135
        6208   -0.382842    -0.32355 0.000495147
        6209   -0.382313   -0.323559 0.000495158
        6210    -0.38176   -0.323569 0.000495167
        6211   -0.381182   -0.323578 0.000495174
        6212   -0.380585   -0.323587 0.000495179
        6213   -0.379968   -0.323596 0.000495183
        6214   -0.379334   -0.323605 0.000495184
        6215   -0.378692   -0.323614 0.000495184
        6216   -0.378038   -0.323623 0.000495181
        6217   -0.377375   -0.323631 0.000495177
        6218   -0.376703    -0.32364 0.000495171
        6219   -0.376027   -0.323648 0.000495163
        6220   -0.375358   -0.323657 0.000495153
        6221   -0.374699   -0.323665 0.000495142
        6222   -0.374051   -0.323673 0.000495128
        6223   -0.373422   -0.323681 0.000495113
        6224   -0.372812   -0.323689 0.000495097
        6225   -0.372229   -0.323697 0.000495079
        6226   -0.371672   -0.323704 0.000495059
        6227   -0.371154   -0.323712 0.000495038
        6228   -0.370671    -0.32372 0.000495016
        6229   -0.370237   -0.323727 0.000494993
        6230    -0.36985   -0.323734 0.000494969
        6231   -0.369513   -0.323742 0.000494944
        6232   -0.369237   -0.323749 0.000494918
        6233   -0.369014   -0.323756 0.000494892
        6234   -0.368857   -0.323764 0.000494866
        6235   -0.368759   -0.323771 0.000494839
        6236   -0.368731   -0.323778 0.000494812
        6237   -0.368771   -0.323785 0.000494785
        6238    -0.36888   -0.323792 0.000494759
        6239   -0.369062     -0.3238 0.000494733
        6240   -0.369311   -0.323807 0.000494707
        6241    -0.36963   -0.323814 0.000494683
        6242   -0.370021   -0.323822 0.000494659
        6243   -0.370477   -0.323829 0.000494636
        6244   -0.370994   -0.323837 0.000494614
        6245   -0.371573   -0.323844 0.000494594
        6246    -0.37221   -0.323852 0.000494576
        6247   -0.372898    -0.32386 0.000494559
        6248   -0.373642   -0.323868 0.000494544
        6249   -0.374424   -0.323876 0.000494531
        6250   -0.375248   -0.323884  0.00049452
        6251   -0.376108   -0.323893 0.000494511
        6252   -0.377002   -0.323901 0.000494505
        6253    -0.37792    -0.32391 0.000494502
        6254   -0.378853   -0.323919 0.000494501
        6255   -0.379797   -0.323927 0.000494502
        6256   -0.380746   -0.323937 0.000494507
        6257   -0.381693   -0.323946 0.000494514
        6258   -0.382632   -0.323955 0.000494524
        6259   -0.383557   -0.323965 0.000494536
        6260   -0.384461   -0.323974 0.000494552
        6261   -0.385333   -0.323984  0.00049457
        6262   -0.386168   -0.323994 0.000494591
        6263   -0.386959   -0.324004 0.000494614
        6264     -0.3877   -0.324014 0.000494639
        6265   -0.388381   -0.324025 0.000494667
        6266   -0.388998   -0.324035 0.000494697
        6267    -0.38954   -0.324045 0.000494728
        6268   -0.390002   -0.324056 0.000494761
        6269   -0.390378   -0.324066 0.000494795
        6270    -0.39066   -0.324077  0.00049483
        6271   -0.390832   -0.324088 0.000494866
        6272   -0.390895   -0.324098 0.000494902
        6273   -0.390842   -0.324109 0.000494937
        6274   -0.390662    -0.32412 0.000494972
        6275   -0.390353    -0.32413 0.000495006
        6276   -0.389904   -0.324141 0.000495038
        6277   -0.389309   -0.324151 0.000495068
        6278   -0.388566   -0.324161 0.000495095
        6279   -0.387671   -0.324171  0.00049512
        6280   -0.386625   -0.324181 0.000495141
        6281   -0.385427   -0.324191 0.000495158
        6282   -0.384075   -0.324201 0.000495171
        6283   -0.382572    -0.32421 0.000495179
        6284   -0.380922   -0.324219 0.000495182
        6285   -0.379134   -0.324228 0.000495181
        6286   -0.377218   -0.324236 0.000495174
        6287   -0.375195   -0.324244 0.000495161
        6288   -0.373078   -0.324252 0.000495143
        6289    -0.37089   -0.324259  0.00049512
        6290   -0.368647   -0.324266 0.000495092
        6291   -0.366392   -0.324273 0.000495058
        6292    -0.36414    -0.32428  0.00049502
        6293   -0.361933   -0.324286 0.000494978
        6294   -0.359811   -0.324291 0.000494931
        6295   -0.357802   -0.324296 0.000494881
        6296   -0.355953   -0.324301 0.000494828
        6297   -0.354309   -0.324306 0.000494773
        6298   -0.352886   -0.324311 0.000494715
        6299   -0.351732   -0.324315 0.000494655
        6300   -0.350873   -0.324319 0.000494595
        6301   -0.350327   -0.324323 0.000494534
        6302   -0.350118   -0.324328 0.000494472
        6303   -0.350254   -0.324332 0.000494411
        6304   -0.350744   -0.324336  0.00049435
        6305   -0.351578    -0.32434 0.000494291
        6306   -0.352752   -0.324345 0.000494233
        6307   -0.354247   -0.324349 0.000494177
        6308    -0.35604   -0.324354 0.000494124
        6309   -0.358105    -0.32436 0.000494075
        6310   -0.360407   -0.324366  0.00049403
        6311   -0.362908   -0.324372 0.000493989
        6312   -0.365576   -0.324378 0.000493954
        6313   -0.368372   -0.324385 0.000493925
        6314   -0.371251   -0.324393 0.000493902
        6315   -0.374184     -0.3244 0.000493887
        6316   -0.377134   -0.324409  0.00049388
        6317   -0.380069   -0.324418  0.00049388
        6318   -0.382955   -0.324427 0.000493889
        6319   -0.385778   -0.324437 0.000493906
        6320   -0.388506   -0.324447 0.000493932
        6321   -0.391123   -0.324457 0.000493966
        6322   -0.393615   -0.324468 0.000494009
        6323   -0.395972    -0.32448 0.000494061
        6324   -0.398176   -0.324491  0.00049412
        6325   -0.400232   -0.324503 0.000494187
        6326   -0.402131   -0.324515 0.000494261
        6327    -0.40388   -0.324528 0.000494342
        6328   -0.405466   -0.324541 0.000494429
        6329   -0.406892   -0.324554 0.000494522
        6330    -0.40817   -0.324567 0.000494621
        6331    -0.40929    -0.32458 0.000494724
        6332   -0.410267   -0.324594  0.00049483
        6333   -0.411106   -0.324608 0.000494941
        6334   -0.411808   -0.324621 0.000495054
        6335   -0.412381   -0.324635  0.00049517
        6336   -0.412832   -0.324649 0.000495287
        6337   -0.413168   -0.324663 0.000495406
        6338   -0.413394   -0.324677 0.000495526
        6339   -0.413516   -0.324691 0.000495646
        6340   -0.413538   -0.324705 0.000495766
        6341   -0.413468   -0.324719 0.000495885
        6342   -0.413312   -0.324733 0.000496003
        6343   -0.413077   -0.324747 0.000496121
        6344   -0.412763   -0.324761 0.000496237
        6345   -0.412385   -0.324775  0.00049635
        6346   -0.411941   -0.324788 0.000496462
        6347   -0.411443   -0.324802 0.000496572
        6348   -0.410888   -0.324816 0.000496679
        6349   -0.410293   -0.324829 0.000496783
        6350   -0.409651   -0.324842 0.000496884
        6351   -0.408976   -0.324856 0.000496982
        6352   -0.408269   -0.324869 0.000497078
        6353    -0.40754   -0.324882  0.00049717
        6354   -0.406792   -0.324895 0.000497259
        6355   -0.406021   -0.324907 0.000497344
        6356   -0.405238    -0.32492 0.000497426
        6357   -0.404452   -0.324933 0.000497506
        6358   -0.403664   -0.324945 0.000497581
        6359   -0.402877   -0.324957 0.000497654
        6360   -0.402099   -0.324969 0.000497724
        6361    -0.40133   -0.324981  0.00049779
        6362   -0.400582   -0.324993 0.000497854
        6363   -0.399859   -0.325005 0.000497914
        6364    -0.39916   -0.325017 0.000497973
        6365     -0.3985   -0.325028 0.000498028
        6366   -0.397875    -0.32504 0.000498081
        6367   -0.397292   -0.325051 0.000498132
        6368   -0.396754   -0.325062 0.000498181
        6369   -0.396263   -0.325073 0.000498229
        6370   -0.395825   -0.325085 0.000498274
        6371   -0.395455   -0.325096 0.000498318
        6372   -0.395136   -0.325107 0.000498361
        6373   -0.394879   -0.325118 0.000498403
        6374   -0.394684   -0.325128 0.000498445
        6375   -0.394558   -0.325139 0.000498485
        6376     -0.3945    -0.32515 0.000498526
        6377    -0.39451   -0.325161 0.000498566
        6378   -0.394594   -0.325172 0.000498607
        6379   -0.394744   -0.325183 0.000498648
        6380   -0.394966   -0.325194  0.00049869
        6381   -0.395261   -0.325205 0.000498733
        6382   -0.395624   -0.325216 0.000498777
        6383   -0.396052   -0.325227 0.000498822
        6384   -0.396545   -0.325238 0.000498869
        6385   -0.397099   -0.325249 0.000498918
        6386   -0.397716   -0.325261 0.000498969
        6387   -0.398389   -0.325272 0.000499022
        6388   -0.399119   -0.325284 0.000499078
        6389     -0.3999   -0.325295 0.000499136
        6390   -0.400725   -0.325307 0.000499197
        6391   -0.401594   -0.325319 0.000499262
        6392   -0.402508   -0.325331  0.00049933
        6393   -0.403459   -0.325343 0.000499401
        6394   -0.404443   -0.325356 0.000499476
        6395   -0.405456   -0.325368 0.000499555
        6396   -0.406492   -0.325381 0.000499638
        6397   -0.407549   -0.325394 0.000499725
        6398   -0.408625   -0.325407 0.000499816
        6399   -0.409714    -0.32542 0.000499912
        6400   -0.410818   -0.325433 0.000500012
        6401   -0.411927   -0.325447 0.000500116
        6402    -0.41304   -0.325461 0.000500225
        6403   -0.414157   -0.325474 0.000500339
        6404   -0.415272   -0.325489 0.000500457
        6405   -0.416381   -0.325503  0.00050058
        6406   -0.417486   -0.325517 0.000500708
        6407   -0.418582   -0.325532 0.000500841
        6408   -0.419668   -0.325546 0.000500978
        6409   -0.420742   -0.325561  0.00050112
        6410   -0.421799   -0.325576 0.000501266
        6411   -0.422839   -0.325591 0.000501418
        6412   -0.423864   -0.325607 0.000501574
        6413   -0.424877   -0.325622 0.000501734
        6414   -0.425862   -0.325638   0.0005019
        6415    -0.42683   -0.325654 0.000502069
        6416   -0.427779   -0.325669 0.000502243
        6417   -0.428707   -0.325685 0.000502421
        6418   -0.429615   -0.325702 0.000502604
        6419   -0.430506   -0.325718 0.000502791
        6420   -0.431375   -0.325734 0.000502982
        6421   -0.432225   -0.325751 0.000503177
        6422   -0.433052   -0.325768 0.000503376
        6423   -0.433859   -0.325785 0.000503579
        6424   -0.434642   -0.325802 0.000503785
        6425   -0.435408   -0.325819 0.000503996
        6426   -0.436155   -0.325836  0.00050421
        6427   -0.436882   -0.325853 0.000504427
        6428   -0.437586    -0.32587 0.000504648
        6429   -0.438276   -0.325888 0.000504872
        6430   -0.438948   -0.325905   0.0005051
        6431   -0.439606   -0.325923 0.000505331
        6432   -0.440249   -0.325941 0.000505565
        6433   -0.440872   -0.325959 0.000505802
        6434   -0.441478   -0.325977 0.000506042
        6435   -0.442066   -0.325995 0.000506284
        6436   -0.442646   -0.326013  0.00050653
        6437   -0.443212   -0.326031 0.000506779
        6438   -0.443763   -0.326049  0.00050703
        6439   -0.444305   -0.326068 0.000507283
        6440   -0.444839   -0.326086  0.00050754
        6441   -0.445362   -0.326105 0.000507799
        6442   -0.445872   -0.326123  0.00050806
        6443   -0.446379   -0.326142 0.000508324
        6444   -0.446872   -0.326161  0.00050859
        6445   -0.447359    -0.32618 0.000508859
        6446   -0.447837   -0.326198  0.00050913
        6447   -0.448308   -0.326217 0.000509403
        6448   -0.448772   -0.326236 0.000509678
        6449    -0.44923   -0.326255 0.000509956
        6450   -0.449686   -0.326275 0.000510236
        6451   -0.450133   -0.326294 0.000510518
        6452   -0.450571   -0.326313 0.000510802
        6453   -0.451012   -0.326332 0.000511088
        6454   -0.451448   -0.326352 0.000511377
        6455   -0.451879   -0.326371 0.000511667
        6456   -0.452302   -0.326391  0.00051196
        6457    -0.45272    -0.32641 0.000512254
        6458   -0.453141    -0.32643  0.00051255
        6459   -0.453552    -0.32645 0.000512849
        6460   -0.453959   -0.326469 0.000513149
        6461   -0.454363   -0.326489 0.000513451
        6462   -0.454758   -0.326509 0.000513755
        6463   -0.455148   -0.326529 0.000514061
        6464   -0.455529   -0.326549 0.000514369
        6465   -0.455908   -0.326569 0.000514678
        6466   -0.456271   -0.326589  0.00051499
        6467   -0.456626   -0.326609 0.000515302
        6468   -0.456973   -0.326629 0.000515617
        6469   -0.457312   -0.326649 0.000515933
        6470   -0.457642    -0.32667  0.00051625
        6471   -0.457959    -0.32669 0.000516569
        6472   -0.458257    -0.32671 0.000516889
        6473   -0.458547   -0.326731  0.00051721
        6474    -0.45881   -0.326751 0.000517532
        6475    -0.45906   -0.326771 0.000517856
        6476   -0.459292   -0.326792  0.00051818
        6477   -0.459503   -0.326812 0.000518505
        6478   -0.459688   -0.326833  0.00051883
        6479   -0.459848   -0.326853 0.000519156
        6480   -0.459981   -0.326874 0.000519482
        6481   -0.460087   -0.326895 0.000519809
        6482    -0.46016   -0.326915 0.000520135
        6483     -0.4602   -0.326936 0.000520461
        6484   -0.460205   -0.326956 0.000520786
        6485    -0.46017   -0.326977 0.000521111
        6486   -0.460099   -0.326997 0.000521435
        6487   -0.459983   -0.327018 0.000521757
        6488   -0.459829   -0.327038 0.000522078
        6489   -0.459624   -0.327059 0.000522397
        6490   -0.459373   -0.327079 0.000522715
        6491   -0.459069   -0.327099 0.000523029
        6492   -0.458718    -0.32712 0.000523342
        6493   -0.458313    -0.32714 0.000523651
        6494   -0.457847    -0.32716 0.000523957
        6495   -0.457322    -0.32718 0.000524259
        6496   -0.456741     -0.3272 0.000524558
        6497   -0.456098    -0.32722 0.000524852
        6498   -0.455389    -0.32724 0.000525142
        6499   -0.454617   -0.327259 0.000525427
        6500    -0.45378   -0.327279 0.000525706
        6501    -0.45288   -0.327298  0.00052598
        6502   -0.451911   -0.327317 0.000526249
        6503   -0.450879   -0.327336 0.000526511
        6504   -0.449779   -0.327355 0.000526766
        6505    -0.44862   -0.327374 0.000527015
        6506   -0.447395   -0.327392 0.000527257
        6507   -0.446105    -0.32741 0.000527491
        6508   -0.444759   -0.327428 0.000527718
        6509   -0.443352   -0.327446 0.000527938
        6510   -0.441889   -0.327464 0.000528149
        6511   -0.440374   -0.327481 0.000528353
        6512   -0.438809   -0.327498 0.000528548
        6513   -0.437198   -0.327515 0.000528735
        6514   -0.435551   -0.327532 0.000528914
        6515   -0.433867   -0.327548 0.000529085
        6516   -0.432155   -0.327564 0.000529247
        6517    -0.43042    -0.32758 0.000529401
        6518   -0.428667   -0.327595 0.000529547
        6519   -0.426909    -0.32761 0.000529685
        6520   -0.425149   -0.327625 0.000529815
        6521   -0.423401    -0.32764 0.000529937
        6522   -0.421656   -0.327654 0.000530052
        6523   -0.419932   -0.327669 0.000530159
        6524   -0.418235   -0.327683  0.00053026
        6525   -0.416573   -0.327696 0.000530353
        6526   -0.414956    -0.32771 0.000530441
        6527   -0.413386   -0.327723 0.000530522
        6528   -0.411876   -0.327736 0.000530597
        6529   -0.410424   -0.327748 0.000530667
        6530   -0.409044   -0.327761 0.000530732
        6531   -0.407737   -0.327773 0.000530792
        6532   -0.406515   -0.327785 0.000530847
        6533   -0.405377   -0.327797 0.000530899
        6534   -0.404328   -0.327809 0.000530947
        6535   -0.403378    -0.32782 0.000530991
        6536    -0.40252   -0.327832 0.000531033
        6537   -0.401761   -0.327843 0.000531072
        6538   -0.401108   -0.327854 0.000531109
        6539   -0.400553   -0.327865 0.000531145
        6540   -0.400102   -0.327876 0.000531178
        6541   -0.399755   -0.327887 0.000531211
        6542   -0.399521   -0.327898 0.000531242
        6543   -0.399386   -0.327909 0.000531273
        6544    -0.39935    -0.32792 0.000531304
        6545   -0.399415   -0.327931 0.000531335
        6546   -0.399578   -0.327942 0.000531367
        6547   -0.399836   -0.327953 0.000531399
        6548   -0.400189   -0.327964 0.000531433
        6549   -0.400628   -0.327975 0.000531467
        6550   -0.401152   -0.327986 0.000531504
        6551   -0.401758   -0.327997 0.000531542
        6552   -0.402444   -0.328009 0.000531582
        6553   -0.403204    -0.32802 0.000531625
        6554   -0.404031   -0.328032  0.00053167
        6555   -0.404922   -0.328044 0.000531718
        6556    -0.40587   -0.328055  0.00053177
        6557   -0.406873   -0.328067 0.000531825
        6558    -0.40793    -0.32808 0.000531883
        6559   -0.409029   -0.328092 0.000531945
        6560    -0.41017   -0.328104 0.000532011
        6561   -0.411343   -0.328117 0.000532081
        6562   -0.412546    -0.32813 0.000532156
        6563   -0.413766   -0.328143 0.000532234
        6564   -0.415014   -0.328156 0.000532318
        6565   -0.416277    -0.32817 0.000532406
        6566   -0.417553   -0.328183 0.000532499
        6567   -0.418829   -0.328197 0.000532597
        6568   -0.420114   -0.328211 0.000532699
        6569   -0.421401   -0.328225 0.000532807
        6570   -0.422677    -0.32824  0.00053292
        6571   -0.423948   -0.328254 0.000533038
        6572   -0.425204   -0.328269 0.000533161
        6573   -0.426448   -0.328284 0.000533289
        6574   -0.427671   -0.328299 0.000533422
        6575   -0.428874   -0.328314  0.00053356
        6576   -0.430054    -0.32833 0.000533703
        6577   -0.431211   -0.328346 0.000533851
        6578   -0.432341   -0.328361 0.000534004
        6579   -0.433441   -0.328377 0.000534162
        6580   -0.434505   -0.328393 0.000534324
        6581   -0.435541    -0.32841 0.000534491
        6582   -0.436549   -0.328426 0.000534662
        6583   -0.437525   -0.328443 0.000534838
        6584   -0.438464   -0.328459 0.000535018
