#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
        2695     2.15716     2.38876  0.00418311
        2696     2.15475     2.38868  0.00418246
        2697     2.15226     2.38859  0.00418183
        2698      2.1497      2.3885  0.00418122
        2699     2.14708     2.38841  0.00418063
        2700     2.14439     2.38832  0.00418005
        2701     2.14166     2.38823   0.0041795
        2702      2.1389     2.38814  0.00417898
        2703      2.1361     2.38804  0.00417847
        2704      2.1333     2.38795  0.00417799
        2705      2.1305     2.38785  0.00417753
        2706     2.12773     2.38776  0.00417709
        2707     2.12499     2.38766  0.00417667
        2708     2.12231     2.38756  0.00417628
        2709      2.1197     2.38746  0.00417591
        2710     2.11719     2.38736  0.00417556
        2711      2.1148     2.38726  0.00417523
        2712     2.11254     2.38716  0.00417492
        2713     2.11045     2.38706  0.00417462
        2714     2.10854     2.38696  0.00417435
        2715     2.10682     2.38685  0.00417408
        2716     2.10532     2.38675  0.00417383
        2717     2.10406     2.38665  0.00417359
        2718     2.10304     2.38654  0.00417336
        2719     2.10229     2.38644  0.00417314
        2720      2.1018     2.38633  0.00417292
        2721     2.10159     2.38623  0.00417269
        2722     2.10166     2.38612  0.00417247
        2723     2.10201     2.38602  0.00417224
        2724     2.10262     2.38592  0.00417201
        2725      2.1035     2.38581  0.00417176
        2726     2.10464     2.38571  0.00417151
        2727     2.10601     2.38561  0.00417124
        2728     2.10761      2.3855  0.00417095
        2729     2.10941      2.3854  0.00417065
        2730     2.11139      2.3853  0.00417033
        2731     2.11354      2.3852  0.00416999
        2732     2.11583      2.3851  0.00416963
        2733     2.11823     2.38501  0.00416925
        2734     2.12073     2.38491  0.00416884
        2735      2.1233     2.38481  0.00416842
        2736     2.12592     2.38472  0.00416797
        2737     2.12858     2.38463   0.0041675
        2738     2.13124     2.38453    0.004167
        2739     2.13389     2.38444  0.00416648
        2740     2.13651     2.38435  0.00416595
        2741      2.1391     2.38426  0.00416539
        2742     2.14164     2.38417  0.00416481
        2743     2.14411     2.38409  0.00416421
        2744      2.1465       2.384  0.00416359
        2745     2.14881     2.38391  0.00416296
        2746     2.15103     2.38383   0.0041623
        2747     2.15315     2.38375  0.00416164
        2748     2.15516     2.38366  0.00416095
        2749     2.15707     2.38358  0.00416026
        2750     2.15887      2.3835  0.00415954
        2751     2.16057     2.38342  0.00415882
        2752     2.16214     2.38334  0.00415809
        2753     2.16361     2.38326  0.00415734
        2754     2.16497     2.38318  0.00415659
        2755     2.16621      2.3831  0.00415583
        2756     2.16734     2.38302  0.00415506
        2757     2.16837     2.38294  0.00415428
        2758      2.1693     2.38287  0.00415349
        2759     2.17012     2.38279   0.0041527
        2760     2.17084     2.38271  0.00415191
        2761     2.17147     2.38263  0.00415111
        2762     2.17201     2.38256  0.00415031
        2763     2.17246     2.38248   0.0041495
        2764     2.17282     2.38241   0.0041487
        2765     2.17311     2.38233  0.00414789
        2766     2.17332     2.38226  0.00414707
        2767     2.17346     2.38218  0.00414626
        2768     2.17353      2.3821  0.00414545
        2769     2.17354     2.38203  0.00414464
        2770     2.17349     2.38195  0.00414382
        2771     2.17339     2.38188  0.00414301
        2772     2.17324      2.3818   0.0041422
        2773     2.17305     2.38173  0.00414139
        2774     2.17282     2.38165  0.00414058
        2775     2.17255     2.38158  0.00413978
        2776     2.17225      2.3815  0.00413897
        2777     2.17192     2.38143  0.00413817
        2778     2.17156     2.38135  0.00413737
        2779     2.17119     2.38128  0.00413657
        2780      2.1708      2.3812  0.00413578
        2781      2.1704     2.38112  0.00413498
        2782     2.16999     2.38105  0.00413419
        2783     2.16956     2.38097  0.00413341
        2784     2.16914      2.3809  0.00413262
        2785     2.16871     2.38082  0.00413184
        2786     2.16829     2.38074  0.00413106
        2787     2.16786     2.38067  0.00413029
        2788     2.16744     2.38059  0.00412951
        2789     2.16703     2.38051  0.00412874
        2790     2.16662     2.38044  0.00412797
        2791     2.16622     2.38036  0.00412721
        2792     2.16583     2.38028  0.00412644
        2793     2.16545     2.38021  0.00412568
        2794     2.16508     2.38013  0.00412493
        2795     2.16472     2.38005  0.00412417
        2796     2.16437     2.37998  0.00412342
        2797     2.16404      2.3799  0.00412266
        2798     2.16371     2.37982  0.00412191
        2799      2.1634     2.37974  0.00412117
        2800      2.1631     2.37967  0.00412042
        2801     2.16281     2.37959  0.00411968
        2802     2.16253     2.37951  0.00411894
        2803     2.16226     2.37943   0.0041182
        2804       2.162     2.37936  0.00411746
        2805     2.16176     2.37928  0.00411672
        2806     2.16152      2.3792  0.00411598
        2807      2.1613     2.37912  0.00411525
        2808     2.16109     2.37905  0.00411452
        2809     2.16088     2.37897  0.00411379
        2810     2.16069     2.37889  0.00411305
        2811      2.1605     2.37881  0.00411232
        2812     2.16033     2.37874   0.0041116
        2813     2.16016     2.37866  0.00411087
        2814        2.16     2.37858  0.00411014
        2815     2.15985      2.3785  0.00410942
        2816     2.15971     2.37842  0.00410869
        2817     2.15957     2.37835  0.00410797
        2818     2.15944     2.37827  0.00410724
        2819     2.15931     2.37819  0.00410652
        2820     2.15919     2.37811   0.0041058
        2821     2.15907     2.37804  0.00410508
        2822     2.15895     2.37796  0.00410436
        2823     2.15882     2.37788  0.00410364
        2824      2.1587      2.3778  0.00410292
        2825     2.15857     2.37773   0.0041022
        2826     2.15843     2.37765  0.00410148
        2827     2.15829     2.37757  0.00410077
        2828     2.15813     2.37749  0.00410005
        2829     2.15796     2.37742  0.00409933
        2830     2.15778     2.37734  0.00409862
        2831     2.15757     2.37726  0.00409791
        2832     2.15735     2.37718   0.0040972
        2833      2.1571      2.3771  0.00409649
        2834     2.15683     2.37703  0.00409578
        2835     2.15653     2.37695  0.00409507
        2836      2.1562     2.37687  0.00409437
        2837     2.15584     2.37679  0.00409367
        2838     2.15546     2.37672  0.00409297
        2839     2.15503     2.37664  0.00409227
        2840     2.15458     2.37656  0.00409158
        2841      2.1541     2.37648  0.00409088
        2842     2.15358      2.3764   0.0040902
        2843     2.15304     2.37632  0.00408951
        2844     2.15246     2.37625  0.00408883
        2845     2.15186     2.37617  0.00408816
        2846     2.15124     2.37609  0.00408748
        2847     2.15061     2.37601  0.00408681
        2848     2.14996     2.37593  0.00408615
        2849      2.1493     2.37585  0.00408549
        2850     2.14865     2.37577  0.00408483
        2851       2.148     2.37569  0.00408418
        2852     2.14737     2.37561  0.00408354
        2853     2.14676     2.37553  0.00408289
        2854     2.14618     2.37545  0.00408225
        2855     2.14564     2.37537  0.00408162
        2856     2.14515     2.37529  0.00408098
        2857     2.14472     2.37521  0.00408035
        2858     2.14435     2.37513  0.00407972
        2859     2.14406     2.37505   0.0040791
        2860     2.14384     2.37496  0.00407847
        2861     2.14371     2.37488  0.00407785
        2862     2.14367      2.3748  0.00407722
        2863     2.14372     2.37472   0.0040766
        2864     2.14386     2.37464  0.00407597
        2865      2.1441     2.37456  0.00407534
        2866     2.14444     2.37448  0.00407471
        2867     2.14487      2.3744  0.00407408
        2868     2.14538     2.37432  0.00407344
        2869     2.14598     2.37424   0.0040728
        2870     2.14666     2.37416  0.00407215
        2871      2.1474     2.37408   0.0040715
        2872     2.14821       2.374  0.00407084
        2873     2.14907     2.37393  0.00407017
        2874     2.14997     2.37385   0.0040695
        2875     2.15091     2.37377  0.00406883
        2876     2.15187     2.37369  0.00406814
        2877     2.15284     2.37362  0.00406745
        2878     2.15381     2.37354  0.00406676
        2879     2.15477     2.37346  0.00406606
        2880     2.15572     2.37339  0.00406535
        2881     2.15664     2.37331  0.00406463
        2882     2.15753     2.37324  0.00406391
        2883     2.15837     2.37316  0.00406318
        2884     2.15916     2.37309  0.00406245
        2885     2.15989     2.37302  0.00406172
        2886     2.16056     2.37294  0.00406098
        2887     2.16115     2.37287  0.00406023
        2888     2.16167      2.3728  0.00405949
        2889     2.16212     2.37272  0.00405873
        2890     2.16247     2.37265  0.00405798
        2891     2.16274     2.37258  0.00405723
        2892     2.16292     2.37251  0.00405647
        2893     2.16301     2.37243  0.00405572
        2894       2.163     2.37236  0.00405496
        2895      2.1629     2.37229  0.00405421
        2896      2.1627     2.37222  0.00405345
        2897      2.1624     2.37214   0.0040527
        2898     2.16199     2.37207  0.00405195
        2899     2.16149       2.372   0.0040512
        2900     2.16089     2.37193  0.00405046
        2901     2.16019     2.37185  0.00404972
        2902      2.1594     2.37178  0.00404899
        2903      2.1585     2.37171  0.00404826
        2904     2.15751     2.37163  0.00404754
        2905     2.15643     2.37156  0.00404682
        2906     2.15526     2.37148  0.00404611
        2907     2.15401     2.37141  0.00404541
        2908     2.15267     2.37133  0.00404472
        2909     2.15126     2.37126  0.00404404
        2910     2.14978     2.37118  0.00404337
        2911     2.14824     2.37111   0.0040427
        2912     2.14664     2.37103  0.00404205
        2913     2.14499     2.37095   0.0040414
        2914     2.14331     2.37087  0.00404077
        2915     2.14159     2.37079  0.00404015
        2916     2.13986     2.37071  0.00403954
        2917     2.13812     2.37063  0.00403894
        2918     2.13638     2.37055  0.00403836
        2919     2.13465     2.37047  0.00403778
        2920     2.13295     2.37039  0.00403722
        2921     2.13129     2.37031  0.00403667
        2922     2.12968     2.37023  0.00403613
        2923     2.12813     2.37015   0.0040356
        2924     2.12665     2.37006  0.00403507
        2925     2.12525     2.36998  0.00403456
        2926     2.12394     2.36989  0.00403406
        2927     2.12272     2.36981  0.00403357
        2928     2.12161     2.36972  0.00403308
        2929     2.12061     2.36964   0.0040326
        2930     2.11971     2.36955  0.00403212
        2931     2.11893     2.36947  0.00403165
        2932     2.11826     2.36938  0.00403119
        2933      2.1177      2.3693  0.00403073
        2934     2.11725     2.36921  0.00403027
        2935      2.1169     2.36913  0.00402981
        2936     2.11665     2.36904  0.00402936
        2937     2.11649     2.36895   0.0040289
        2938     2.11641     2.36887  0.00402845
        2939     2.11641     2.36878  0.00402799
        2940     2.11647      2.3687  0.00402754
        2941     2.11659     2.36861  0.00402708
        2942     2.11675     2.36852  0.00402662
        2943     2.11695     2.36844  0.00402616
        2944     2.11718     2.36835   0.0040257
        2945     2.11743     2.36827  0.00402523
        2946     2.11768     2.36818  0.00402477
        2947     2.11794      2.3681   0.0040243
        2948      2.1182     2.36801  0.00402382
        2949     2.11844     2.36793  0.00402335
        2950     2.11866     2.36784  0.00402287
        2951     2.11886     2.36776  0.00402239
        2952     2.11902     2.36768  0.00402191
        2953     2.11916     2.36759  0.00402143
        2954     2.11926     2.36751  0.00402095
        2955     2.11933     2.36742  0.00402047
        2956     2.11935     2.36734  0.00401998
        2957     2.11934     2.36726   0.0040195
        2958     2.11929     2.36717  0.00401901
        2959      2.1192     2.36709  0.00401853
        2960     2.11908       2.367  0.00401804
        2961     2.11893     2.36692  0.00401756
        2962     2.11874     2.36684  0.00401708
        2963     2.11853     2.36675  0.00401659
        2964      2.1183     2.36667  0.00401611
        2965     2.11805     2.36659  0.00401563
        2966     2.11778      2.3665  0.00401516
        2967     2.11752     2.36642  0.00401468
        2968     2.11725     2.36633  0.00401421
        2969     2.11699     2.36625  0.00401373
        2970     2.11674     2.36617  0.00401326
        2971      2.1165     2.36608  0.00401279
        2972     2.11629       2.366  0.00401232
        2973     2.11611     2.36591  0.00401185
        2974     2.11597     2.36583  0.00401138
        2975     2.11586     2.36575  0.00401091
        2976      2.1158     2.36566  0.00401044
        2977     2.11578     2.36558  0.00400997
        2978     2.11581     2.36549   0.0040095
        2979      2.1159     2.36541  0.00400903
        2980     2.11604     2.36533  0.00400856
        2981     2.11623     2.36524  0.00400809
        2982     2.11647     2.36516  0.00400761
        2983     2.11677     2.36508  0.00400713
        2984     2.11712     2.36499  0.00400665
        2985     2.11752     2.36491  0.00400617
        2986     2.11796     2.36483  0.00400568
        2987     2.11844     2.36475  0.00400519
        2988     2.11896     2.36466  0.00400469
        2989     2.11951     2.36458  0.00400419
        2990     2.12009      2.3645  0.00400369
        2991     2.12068     2.36442  0.00400318
        2992     2.12129     2.36434  0.00400267
        2993      2.1219     2.36426  0.00400215
        2994     2.12251     2.36417  0.00400163
        2995     2.12312     2.36409   0.0040011
        2996     2.12372     2.36401  0.00400057
        2997      2.1243     2.36393  0.00400003
        2998     2.12485     2.36385  0.00399949
        2999     2.12537     2.36377  0.00399895
        3000     2.12586      2.3637   0.0039984
        3001     2.12631     2.36362  0.00399785
        3002     2.12671     2.36354   0.0039973
        3003     2.12706     2.36346  0.00399674
        3004     2.12735     2.36338  0.00399619
        3005     2.12758      2.3633  0.00399563
        3006     2.12775     2.36322  0.00399507
        3007     2.12784     2.36314   0.0039945
        3008     2.12787     2.36307  0.00399394
        3009     2.12782     2.36299  0.00399338
        3010     2.12769     2.36291  0.00399282
        3011     2.12747     2.36283  0.00399226
        3012     2.12718     2.36275   0.0039917
        3013      2.1268     2.36268  0.00399114
        3014     2.12633      2.3626  0.00399059
        3015     2.12577     2.36252  0.00399004
        3016     2.12511     2.36244  0.00398949
        3017     2.12437     2.36236  0.00398895
        3018     2.12354     2.36228  0.00398841
        3019     2.12261      2.3622  0.00398788
        3020      2.1216     2.36212  0.00398736
        3021     2.12049     2.36204  0.00398684
        3022      2.1193     2.36196  0.00398633
        3023     2.11803     2.36188  0.00398583
        3024     2.11668      2.3618  0.00398533
        3025     2.11525     2.36172  0.00398485
        3026     2.11376     2.36164  0.00398437
        3027      2.1122     2.36155  0.00398391
        3028     2.11059     2.36147  0.00398346
        3029     2.10893     2.36139  0.00398301
        3030     2.10723      2.3613  0.00398258
        3031     2.10549     2.36122  0.00398216
        3032     2.10373     2.36114  0.00398176
        3033     2.10195     2.36105  0.00398136
        3034     2.10017     2.36096  0.00398098
        3035     2.09837     2.36088   0.0039806
        3036     2.09658     2.36079  0.00398024
        3037     2.09479      2.3607   0.0039799
        3038     2.09302     2.36061  0.00397956
        3039     2.09125     2.36053  0.00397924
        3040     2.08949     2.36044  0.00397893
        3041     2.08773     2.36035  0.00397863
        3042     2.08598     2.36026  0.00397835
        3043     2.08422     2.36017  0.00397807
        3044     2.08246     2.36007  0.00397781
        3045     2.08067     2.35998  0.00397756
        3046     2.07887     2.35989  0.00397733
        3047     2.07703      2.3598  0.00397711
        3048     2.07516      2.3597   0.0039769
        3049     2.07326     2.35961   0.0039767
        3050     2.07131     2.35952  0.00397652
        3051     2.06934     2.35942  0.00397636
        3052     2.06735     2.35933   0.0039762
        3053     2.06535     2.35923  0.00397607
        3054     2.06336     2.35913  0.00397595
        3055     2.06141     2.35903  0.00397584
        3056     2.05952     2.35894  0.00397575
        3057     2.05774     2.35884  0.00397567
        3058     2.05611     2.35874   0.0039756
        3059     2.05465     2.35864  0.00397554
        3060     2.05342     2.35854  0.00397549
        3061     2.05245     2.35844  0.00397545
        3062     2.05178     2.35834  0.00397541
        3063     2.05144     2.35824  0.00397538
        3064     2.05146     2.35814  0.00397534
        3065     2.05184     2.35804   0.0039753
        3066     2.05259     2.35794  0.00397525
        3067     2.05371     2.35784  0.00397519
        3068     2.05518     2.35774  0.00397512
        3069     2.05697     2.35764  0.00397504
        3070     2.05906     2.35755  0.00397493
        3071      2.0614     2.35745  0.00397481
        3072     2.06396     2.35735  0.00397466
        3073     2.06667     2.35726  0.00397449
        3074      2.0695     2.35717   0.0039743
        3075      2.0724     2.35707  0.00397409
        3076     2.07532     2.35698  0.00397385
        3077     2.07822     2.35689  0.00397359
        3078     2.08108      2.3568  0.00397331
        3079     2.08384     2.35671  0.00397301
        3080      2.0865     2.35663  0.00397269
        3081     2.08904     2.35654  0.00397235
        3082     2.09142     2.35645  0.00397199
        3083     2.09365     2.35637  0.00397162
        3084     2.09573     2.35628  0.00397123
        3085     2.09763      2.3562  0.00397083
        3086     2.09938     2.35612  0.00397041
        3087     2.10097     2.35603  0.00396998
        3088     2.10241     2.35595  0.00396955
        3089      2.1037     2.35587   0.0039691
        3090     2.10486     2.35579  0.00396865
        3091     2.10589     2.35571  0.00396819
        3092     2.10681     2.35563  0.00396772
        3093     2.10762     2.35555  0.00396725
        3094     2.10833     2.35547  0.00396677
        3095     2.10896     2.35539  0.00396629
        3096     2.10951     2.35531   0.0039658
        3097        2.11     2.35523  0.00396531
        3098     2.11043     2.35515  0.00396482
        3099      2.1108     2.35507  0.00396433
        3100     2.11114     2.35499  0.00396383
        3101     2.11143     2.35491  0.00396333
        3102      2.1117     2.35484  0.00396283
        3103     2.11194     2.35476  0.00396232
        3104     2.11216     2.35468  0.00396182
        3105     2.11236      2.3546  0.00396131
        3106     2.11254     2.35452   0.0039608
        3107     2.11271     2.35445  0.00396029
        3108     2.11287     2.35437  0.00395978
        3109     2.11302     2.35429  0.00395926
        3110     2.11317     2.35421  0.00395875
        3111      2.1133     2.35413  0.00395824
        3112     2.11343     2.35406  0.00395772
        3113     2.11355     2.35398   0.0039572
        3114     2.11367      2.3539  0.00395668
        3115     2.11378     2.35383  0.00395616
        3116     2.11388     2.35375  0.00395564
        3117     2.11397     2.35367  0.00395512
        3118     2.11405      2.3536   0.0039546
        3119     2.11412     2.35352  0.00395408
        3120     2.11418     2.35344  0.00395356
        3121     2.11423     2.35337  0.00395303
        3122     2.11427     2.35329  0.00395251
        3123     2.11429     2.35321  0.00395198
        3124      2.1143     2.35314  0.00395146
        3125      2.1143     2.35306  0.00395093
        3126     2.11428     2.35298  0.00395041
        3127     2.11424     2.35291  0.00394988
        3128     2.11419     2.35283  0.00394935
        3129     2.11412     2.35275  0.00394883
        3130     2.11404     2.35268   0.0039483
        3131     2.11394      2.3526  0.00394778
        3132     2.11382     2.35252  0.00394725
        3133     2.11369     2.35245  0.00394673
        3134     2.11354     2.35237  0.00394621
        3135     2.11338      2.3523  0.00394569
        3136     2.11319     2.35222  0.00394516
        3137       2.113     2.35214  0.00394464
        3138     2.11278     2.35207  0.00394412
        3139     2.11255     2.35199  0.00394361
        3140     2.11231     2.35191  0.00394309
        3141     2.11206     2.35184  0.00394257
        3142     2.11179     2.35176  0.00394206
        3143      2.1115     2.35169  0.00394154
        3144     2.11121     2.35161  0.00394103
        3145      2.1109     2.35153  0.00394052
        3146     2.11058     2.35146  0.00394001
        3147     2.11026     2.35138  0.00393951
        3148     2.10992      2.3513    0.003939
        3149     2.10958     2.35123   0.0039385
        3150     2.10922     2.35115    0.003938
        3151     2.10886     2.35107   0.0039375
        3152     2.10849       2.351    0.003937
        3153     2.10812     2.35092  0.00393651
        3154     2.10774     2.35084  0.00393601
        3155     2.10736     2.35076  0.00393552
        3156     2.10697     2.35069  0.00393503
        3157     2.10658     2.35061  0.00393455
        3158     2.10619     2.35053  0.00393406
        3159     2.10579     2.35045  0.00393358
        3160      2.1054     2.35038   0.0039331
        3161       2.105      2.3503  0.00393262
        3162      2.1046     2.35022  0.00393215
        3163      2.1042     2.35014  0.00393167
        3164      2.1038     2.35007   0.0039312
        3165     2.10341     2.34999  0.00393073
        3166     2.10301     2.34991  0.00393026
        3167     2.10262     2.34983   0.0039298
        3168     2.10222     2.34975  0.00392933
        3169     2.10183     2.34968  0.00392887
        3170     2.10144      2.3496  0.00392841
        3171     2.10106     2.34952  0.00392796
        3172     2.10067     2.34944   0.0039275
        3173     2.10029     2.34936  0.00392705
        3174     2.09992     2.34928   0.0039266
        3175     2.09954      2.3492  0.00392615
        3176     2.09917     2.34913   0.0039257
        3177      2.0988     2.34905  0.00392526
        3178     2.09844     2.34897  0.00392481
        3179     2.09807     2.34889  0.00392437
        3180     2.09772     2.34881  0.00392393
        3181     2.09736     2.34873   0.0039235
        3182     2.09701     2.34865  0.00392306
        3183     2.09667     2.34857  0.00392263
        3184     2.09633     2.34849  0.00392219
        3185     2.09599     2.34841  0.00392176
        3186     2.09566     2.34834  0.00392133
        3187     2.09534     2.34826  0.00392091
        3188     2.09502     2.34818  0.00392048
        3189     2.09471      2.3481  0.00392006
        3190      2.0944     2.34802  0.00391964
        3191      2.0941     2.34794  0.00391922
        3192     2.09381     2.34786   0.0039188
        3193     2.09353     2.34778  0.00391838
        3194     2.09326      2.3477  0.00391796
        3195       2.093     2.34762  0.00391755
        3196     2.09275     2.34754  0.00391713
        3197     2.09252     2.34746  0.00391672
        3198     2.09229     2.34738  0.00391631
        3199     2.09209      2.3473   0.0039159
        3200     2.09189     2.34722  0.00391549
        3201     2.09172     2.34714  0.00391508
        3202     2.09156     2.34706  0.00391467
        3203     2.09141     2.34698  0.00391426
        3204     2.09129      2.3469  0.00391385
        3205     2.09119     2.34682  0.00391344
        3206     2.09111     2.34674  0.00391303
        3207     2.09105     2.34666  0.00391263
        3208     2.09102     2.34658  0.00391222
        3209       2.091      2.3465  0.00391181
        3210     2.09102     2.34642   0.0039114
        3211     2.09105     2.34634  0.00391099
        3212     2.09112     2.34626  0.00391058
        3213     2.09121     2.34618  0.00391017
        3214     2.09132     2.34611  0.00390976
        3215     2.09146     2.34603  0.00390934
        3216     2.09163     2.34595  0.00390893
        3217     2.09182     2.34587  0.00390851
        3218     2.09204     2.34579  0.00390809
        3219     2.09228     2.34571  0.00390767
        3220     2.09255     2.34563  0.00390725
        3221     2.09284     2.34555  0.00390682
        3222     2.09316     2.34547   0.0039064
        3223      2.0935      2.3454  0.00390597
        3224     2.09385     2.34532  0.00390553
        3225     2.09423     2.34524   0.0039051
        3226     2.09463     2.34516  0.00390466
        3227     2.09505     2.34509  0.00390422
        3228     2.09548     2.34501  0.00390378
        3229     2.09593     2.34493  0.00390333
        3230      2.0964     2.34485  0.00390288
        3231     2.09687     2.34478  0.00390242
        3232     2.09736      2.3447  0.00390197
        3233     2.09786     2.34462  0.00390151
        3234     2.09836     2.34455  0.00390104
        3235     2.09887     2.34447  0.00390058
        3236     2.09939      2.3444  0.00390011
        3237     2.09992     2.34432  0.00389963
        3238     2.10044     2.34425  0.00389916
        3239     2.10097     2.34417  0.00389868
        3240      2.1015      2.3441  0.00389819
        3241     2.10203     2.34402  0.00389771
        3242     2.10256     2.34395  0.00389721
        3243     2.10308     2.34387  0.00389672
        3244      2.1036      2.3438  0.00389622
        3245     2.10412     2.34372  0.00389572
        3246     2.10463     2.34365  0.00389522
        3247     2.10514     2.34358  0.00389471
        3248     2.10563      2.3435   0.0038942
        3249     2.10613     2.34343  0.00389369
        3250     2.10661     2.34336  0.00389317
        3251     2.10708     2.34329  0.00389265
        3252     2.10755     2.34321  0.00389213
        3253     2.10801     2.34314  0.00389161
        3254     2.10845     2.34307  0.00389108
        3255     2.10889       2.343  0.00389055
        3256     2.10932     2.34292  0.00389001
        3257     2.10973     2.34285  0.00388948
        3258     2.11014     2.34278  0.00388894
        3259     2.11053     2.34271   0.0038884
        3260     2.11091     2.34264  0.00388786
        3261     2.11129     2.34257  0.00388731
        3262     2.11165      2.3425  0.00388677
        3263       2.112     2.34243  0.00388622
        3264     2.11234     2.34236  0.00388567
        3265     2.11267     2.34229  0.00388511
        3266     2.11299     2.34222  0.00388456
        3267      2.1133     2.34215    0.003884
        3268     2.11359     2.34208  0.00388344
        3269     2.11388     2.34201  0.00388288
        3270     2.11416     2.34194  0.00388232
        3271     2.11443     2.34187  0.00388175
        3272     2.11469      2.3418  0.00388119
        3273     2.11494     2.34173  0.00388062
        3274     2.11518     2.34166  0.00388005
        3275     2.11541     2.34159  0.00387948
        3276     2.11563     2.34152  0.00387891
        3277     2.11585     2.34145  0.00387834
        3278     2.11605     2.34138  0.00387777
        3279     2.11625     2.34131  0.00387719
        3280     2.11644     2.34125  0.00387662
        3281     2.11662     2.34118  0.00387604
        3282      2.1168     2.34111  0.00387546
        3283     2.11696     2.34104  0.00387488
        3284     2.11712     2.34097   0.0038743
        3285     2.11728      2.3409  0.00387372
        3286     2.11742     2.34084  0.00387314
        3287     2.11756     2.34077  0.00387256
        3288     2.11769      2.3407  0.00387197
        3289     2.11782     2.34063  0.00387139
        3290     2.11794     2.34057   0.0038708
        3291     2.11805      2.3405  0.00387022
        3292     2.11815     2.34043  0.00386963
        3293     2.11825     2.34036  0.00386904
        3294     2.11834      2.3403  0.00386846
        3295     2.11842     2.34023  0.00386787
        3296     2.11849     2.34016  0.00386728
        3297     2.11856     2.34009  0.00386669
        3298     2.11862     2.34003   0.0038661
        3299     2.11867     2.33996  0.00386551
        3300     2.11871     2.33989  0.00386492
        3301     2.11875     2.33983  0.00386433
        3302     2.11877     2.33976  0.00386374
        3303     2.11879     2.33969  0.00386315
        3304     2.11879     2.33962  0.00386256
        3305     2.11879     2.33956  0.00386197
        3306     2.11878     2.33949  0.00386138
        3307     2.11876     2.33942  0.00386079
        3308     2.11872     2.33936   0.0038602
        3309     2.11868     2.33929  0.00385961
        3310     2.11862     2.33922  0.00385902
        3311     2.11856     2.33916  0.00385843
        3312     2.11848     2.33909  0.00385784
        3313     2.11839     2.33902  0.00385725
        3314     2.11828     2.33896  0.00385666
        3315     2.11817     2.33889  0.00385607
        3316     2.11804     2.33882  0.00385548
        3317      2.1179     2.33876  0.00385489
        3318     2.11774     2.33869  0.00385431
        3319     2.11758     2.33862  0.00385372
        3320      2.1174     2.33856  0.00385314
        3321      2.1172     2.33849  0.00385255
        3322       2.117     2.33842  0.00385197
        3323     2.11678     2.33836  0.00385139
        3324     2.11654     2.33829  0.00385081
        3325      2.1163     2.33822  0.00385023
        3326     2.11604     2.33816  0.00384965
        3327     2.11577     2.33809  0.00384907
        3328     2.11548     2.33802   0.0038485
        3329     2.11519     2.33796  0.00384793
        3330     2.11488     2.33789  0.00384735
        3331     2.11456     2.33782  0.00384678
        3332     2.11424     2.33776  0.00384621
        3333      2.1139     2.33769  0.00384565
        3334     2.11356     2.33762  0.00384508
        3335      2.1132     2.33755  0.00384452
        3336     2.11284     2.33749  0.00384395
        3337     2.11248     2.33742  0.00384339
        3338     2.11211     2.33735  0.00384283
        3339     2.11173     2.33728  0.00384228
        3340     2.11135     2.33722  0.00384172
        3341     2.11097     2.33715  0.00384117
        3342     2.11059     2.33708  0.00384062
        3343      2.1102     2.33701  0.00384007
        3344     2.10982     2.33695  0.00383952
        3345     2.10943     2.33688  0.00383898
        3346     2.10905     2.33681  0.00383843
        3347     2.10868     2.33674  0.00383789
        3348      2.1083     2.33667  0.00383735
        3349     2.10793      2.3366  0.00383681
        3350     2.10757     2.33654  0.00383628
        3351     2.10721     2.33647  0.00383574
        3352     2.10686      2.3364  0.00383521
        3353     2.10652     2.33633  0.00383468
        3354     2.10618     2.33626  0.00383415
        3355     2.10585     2.33619  0.00383362
        3356     2.10553     2.33612  0.00383309
        3357     2.10522     2.33606  0.00383257
        3358     2.10491     2.33599  0.00383205
        3359     2.10461     2.33592  0.00383152
        3360     2.10432     2.33585    0.003831
        3361     2.10403     2.33578  0.00383049
        3362     2.10376     2.33571  0.00382997
        3363     2.10348     2.33564  0.00382945
        3364     2.10322     2.33557  0.00382894
        3365     2.10296      2.3355  0.00382842
        3366      2.1027     2.33543  0.00382791
        3367     2.10245     2.33537   0.0038274
        3368      2.1022      2.3353  0.00382689
        3369     2.10195     2.33523  0.00382638
        3370     2.10171     2.33516  0.00382587
        3371     2.10147     2.33509  0.00382536
        3372     2.10123     2.33502  0.00382486
        3373     2.10099     2.33495  0.00382435
        3374     2.10075     2.33488  0.00382385
        3375     2.10051     2.33481  0.00382335
        3376     2.10027     2.33474  0.00382285
        3377     2.10004     2.33467  0.00382235
        3378      2.0998      2.3346  0.00382185
        3379     2.09956     2.33453  0.00382135
        3380     2.09931     2.33446  0.00382085
        3381     2.09907     2.33439  0.00382035
        3382     2.09883     2.33432  0.00381986
        3383     2.09858     2.33425  0.00381937
        3384     2.09834     2.33418  0.00381887
        3385     2.09809     2.33411  0.00381838
        3386     2.09784     2.33404  0.00381789
        3387     2.09759     2.33398   0.0038174
        3388     2.09733     2.33391  0.00381692
        3389     2.09708     2.33384  0.00381643
        3390     2.09682     2.33377  0.00381594
        3391     2.09656      2.3337  0.00381546
        3392     2.09629     2.33363  0.00381498
        3393     2.09602     2.33356   0.0038145
